"","convergence","mu","x_C","x_W","x_INH","C","AA","NT","ATP","ADP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau ADPS","tau RNAP","tau DNAP","tau R","v TC","v ATPS","v EAA","v ENT","v ADPS","v RNAP","v DNAP","v R","p TC","p ATPS","p EAA","p ENT","p ADPS","p RNAP","p DNAP","p R","q TC","q ATPS","q EAA","q ENT","q ADPS","q RNAP","q DNAP","q R"
"11",4,0.429054009090058,0.03,1e-05,0.05,8.95333805974743,7.48690980362077,2.71238748844603,7.67181282444148,0.900291157521252,39.2162232955515,6.72281857385842,152.336219407112,0.678524374176548,0.00182569869993082,0.152847874027772,0.00306150552303632,0.00367151434504078,0.23706617764361,0.0384431639422071,0.0335761392621749,126.818090130694,1492.59419072451,81.6448474664319,240.285344099292,13.6930638905133,26.2904341036364,4.50695665859228,1307.20931332488,86.0491652401943,2.72502727353003,12.4792413605658,0.735634908064665,0.0502742805015795,6.2325727215403,0.173261673706685,43.8910419490082,1.30785863746807,15.3929317383817,0.84199280129272,2.47803182032927,0.141214805113008,0.27112986238628,0.0464796638126273,13.4810813634612
"12",4,0.338398275760755,0.02,1e-05,0.05,7.83350202263521,6.93776741895701,2.33826679212356,6.9954778073648,0.79895624292735,35.2891708096879,5.57163154498271,160.235227487366,1.00790513833992,0.00194283228003965,0.158988888891382,0.00321358226441508,0.00380531260546917,0.277214656117335,0.0449537280190272,0.036601235309227,100.759895595566,1214.09426154912,67.4157181696325,175.04855663572,10.8629211490924,18.6590539922268,2.94598516874434,1084.46649395714,101.556416509365,2.35878152234853,10.7183501256044,0.562532937016007,0.041336810780859,5.17256323592993,0.132433016023821,39.6928133302976,1.31750152980473,15.875076462351,0.881504603556619,2.28887435615625,0.142039798150677,0.243979333584678,0.0385206826948472,14.1801086272005
"13",4,1.07375307145924,10,1e-05,0.1,17.4671036521425,10.3487863745617,6.06477568917171,12.6389427984783,1.67242515226101,60.3169024106435,17.0604568722196,100.430607238039,0.0217391304347826,0.00144337438576855,0.131909523770911,0.00254406264286642,0.00320926920307979,0.129286505405587,0.02096537925496,0.0254995330134924,301.842062297186,2958.69339730257,140.517248743994,894.375180716529,33.6001859506503,101.196030038025,28.6229968235059,2156.75345980722,6.56178396298231,4.27050226500905,18.535563363419,2.27534648596782,0.107832041989176,13.083281084535,0.600091983818318,54.9962060503181,1.24384682283856,12.1923411004422,0.579050951593842,3.6855888092383,0.13846143318605,0.417013982374471,0.117951167534704,8.88766435734856
"14",4,1.0202702247977,1,1e-05,0.1,16.5824354988214,10.1768415382054,5.69316806986273,12.1624749008715,1.59345321170039,59.0589624284719,15.9605836686496,104.772080762908,0.0395256916996047,0.00146393728735063,0.133084253153488,0.00257270466781636,0.00323368103604285,0.133789080240334,0.0216955265254596,0.0258865795215468,288.068402802759,2874.36659586889,138.658129674909,827.94642330355,31.9071737475817,94.1501576143997,25.4439191992431,2137.91668784989,11.3861028775794,4.20789243720756,18.4532136314447,2.1300616279349,0.103177622661279,12.5962629917131,0.55201922389883,55.3433503504683,1.24931505347755,12.4657526562911,0.601342205547323,3.59069554328821,0.138377246823808,0.408316941568528,0.110346955673739,9.27186555423965
"15",4,0.846808084999466,0.2,1e-05,0.1,14.0793097789637,9.55477049920642,4.6647256510438,10.7787246523982,1.36749651560786,54.4709946992453,12.8326776262434,118.25130139802,0.118577075098814,0.0015371083568864,0.137207882611472,0.002673435447744,0.00332151943213117,0.151089860185777,0.0245010584085044,0.0274285340912919,242.309410598961,2546.53913470412,128.254446611705,629.084446687523,26.5238957947419,72.0726229832562,16.979398697023,2002.72316171104,28.7323411777424,3.91430658509196,17.5975210550981,1.68181665939885,0.0880996352980575,10.8894425297624,0.416013239217044,54.9317605164111,1.26612576405006,13.3062880209262,0.670160761844382,3.28711965311374,0.138593824093293,0.376597031936154,0.088721499075245,10.4647169378779
"16",4,0.54505261021289,0.05,1e-05,0.1,10.3622234690944,8.22835243718099,3.23824109081759,8.63136464573104,1.02920291859477,44.6935653466901,8.37085602550844,141.44619508492,0.41501976284585,0.00171595616267326,0.147007180928243,0.00291360660269312,0.00353571787871051,0.200400828673074,0.0324974316767148,0.0317655223952732,159.479683266423,1814.88964015767,96.9996263764981,338.010087722053,17.2648715044639,38.0630382061466,7.12899519753075,1541.91235671435,66.187220327962,3.11427106260041,14.2596416247018,0.984828423363853,0.0610437148519724,7.62786439832667,0.231674034355383,48.9796514987582,1.29466826158769,14.7334128540443,0.787450382916307,2.74399173428975,0.140157546838602,0.308998654222139,0.0578737280524644,12.5173623968956
"17",4,0.423285209506761,0.03,1e-05,0.1,8.90346967760128,7.5699645424404,2.72173455964897,7.75553868784199,0.896625117326856,39.9006558430618,6.75669300181728,151.4953184533,0.678524374176548,0.00182993164230437,0.153088480698624,0.00306319888427481,0.00366864248958135,0.236143642937109,0.0382935637195312,0.0347121220763851,125.025630429645,1468.15865653127,80.1551271602639,239.530207811784,13.5002856246319,26.3896210437306,4.46876283257359,1282.51455221597,84.8329376433033,2.68662998150965,12.2708266371698,0.73372866531917,0.0495277214640088,6.23174124899635,0.17112485427663,44.5188017012611,1.30694562835803,15.347281443778,0.837895339320356,2.50391025330973,0.141124177643129,0.27586183519816,0.0467138620147766,13.4066653498496
"18",4,0.334480914094639,0.02,1e-05,0.1,7.79520969760937,7.01648968329843,2.34733965179447,7.07438118284079,0.796143991710153,35.9228279789025,5.60296011840508,159.444647525742,1.00790513833992,0.00194715563927887,0.159230076297087,0.00321477344262576,0.00380156323180853,0.275913645678848,0.0447427533533266,0.037802980891397,99.5280694260514,1196.76914487119,66.3443116252944,174.834497076259,10.7309398175543,18.7742192800747,2.92825503443741,1066.62382903815,100.31485258357,2.33029578935088,10.5640098019733,0.56205329805559,0.0407943462531648,5.18006328633951,0.13101819276147,40.321560227438,1.31663622397685,15.8318112363864,0.87765516245216,2.31284936379088,0.141957381094437,0.24836025980989,0.0387372795796811,14.1101457987382
"19",4,1.02323153711277,10,1e-05,0.2,17.0954809495203,10.5254523711006,6.04588465716331,12.7916485024157,1.64511912844081,61.926346659417,17.0497624573095,98.92030514646,0.0217391304347826,0.00145118021012073,0.132388183255292,0.00255147978167195,0.00321043780235054,0.129365384351595,0.0209781704353937,0.0273717731120136,287.306516705481,2802.80947245726,132.232025872501,865.373956436734,31.9677657365645,99.0077982501461,27.2591478853132,2024.36751773353,6.24579384142349,4.0673816391689,17.5059576734271,2.20798415343379,0.102630523577353,12.8081818744353,0.571847050261702,55.4105283907324,1.24240479981707,12.1202400192102,0.571813356402003,3.74215235158003,0.138238791260169,0.428141224138668,0.117877229378523,8.75400930499646
"20",4,0.973897377872875,1,1e-05,0.2,16.2502712479022,10.3533714401336,5.68245456600888,12.3224414681998,1.56898530003163,60.6584492617638,15.9680225482066,103.19600421337,0.0395256916996047,0.00147170739691181,0.133558353868809,0.0025798011340253,0.00323443218502058,0.133794722429194,0.0216964414750045,0.0277739614056081,274.635682535967,2726.74375461364,130.685902790121,802.879697262241,30.4093899228269,92.3048510654166,24.2987738898645,2010.04635820718,10.8551653176272,4.01296895314797,17.4541940505077,2.07126995348302,0.0983571094932319,12.3499019271655,0.527196925615813,55.8269499763293,1.24777226299661,12.3886131397385,0.593754763257421,3.64778169943644,0.138161192056253,0.419375340581885,0.11039838598041,9.13238975339555
"21",4,0.812802815912641,0.2,1e-05,0.2,13.8432499778622,9.72978134337944,4.67055454896516,10.9504163988047,1.35004944674934,56.0253948500589,12.8770815055168,116.553471556455,0.118577075098814,0.0015448701190105,0.13767371455162,0.00267960601834584,0.00332091258902596,0.150821831189848,0.0244575942470024,0.029376635675673,232.258346170885,2428.24550385805,121.59038153669,614.335681926556,25.4210915437011,71.1524979636648,16.3539501694072,1894.69979770961,27.5405153562314,3.75132392053191,16.7397994799048,1.646177590575,0.0844212229342585,10.7313500366119,0.399978277579058,55.6599056720865,1.2643802126379,13.219010714242,0.661920120403209,3.34435292832855,0.138388676495025,0.387343714394766,0.089028494921991,10.3144665094208
"22",4,0.528600018265784,0.05,1e-05,0.2,10.2347131369986,8.39354502225798,3.25459692557796,8.7984244776812,1.01979673239472,46.096161165497,8.43497545054369,139.767787969868,0.41501976284585,0.0017239372012695,0.147469608159094,0.00291806431159401,0.00353219781233754,0.199337110315048,0.0323249368078456,0.0338887546529285,154.450634013577,1749.35147099545,93.0943343806887,334.110411549723,16.7212859949938,38.0725494282253,6.96676277692005,1477.62510547681,64.1000654997057,3.01577207894458,13.7285850129518,0.974955668075236,0.0590628898109873,7.58927198534927,0.225200166519192,50.0748746685111,1.29286769088268,14.6433843492627,0.779269427372121,2.7967548274498,0.139969709745809,0.318695804518093,0.0583170315994448,12.3688307937936
"23",4,0.412403511410721,0.03,1e-05,0.2,8.80902860925536,7.72723411337616,2.73883101767257,7.91407151173739,0.889670816529922,41.2031292940331,6.81890929661714,149.899125447638,0.678524374176548,0.00183808422987773,0.153551607845887,0.00306671070370542,0.00366344037796584,0.234475947216912,0.0380231265757155,0.0369560427426622,121.650013306035,1422.34098415715,77.3694493122518,237.952677691004,13.1370406388712,26.5504925030769,4.39397209049393,1236.37851384005,82.5424991470462,2.61438253248803,11.8802033400471,0.729732023650366,0.0481267651234188,6.22545187873448,0.167072556967012,45.6916572035818,1.30521292924533,15.260646438625,0.830115861285585,2.55305283600357,0.140950541869159,0.284866767796136,0.047144007858249,13.2654093316494
"24",4,0.327061162737525,0.02,1e-05,0.2,7.72253271622367,7.16574911853422,2.3640486098573,7.22401065002959,0.790800713200937,37.1306582368275,5.66084392828987,157.941356121654,1.00790513833992,0.00195548304543052,0.159694416164835,0.00321736357827421,0.00379473353288403,0.273552108968097,0.0443598014542859,0.0401739222194411,97.1986620659508,1164.14196281625,64.3314185315808,174.327644771132,10.4811914359562,18.9749941502288,2.8928784332221,1033.12967154979,97.9670309360373,2.27645987076138,10.2733683234564,0.560875414972965,0.0397733286065999,5.19064966745239,0.128327512929118,41.5048710674381,1.31499127537258,15.7495637476962,0.870333524179289,2.35846180449219,0.141799022752396,0.256710856172757,0.0391374718493492,13.9771111612083
"25",4,0.754556690649034,10,1e-05,1,14.9965324470454,11.5751148911192,5.89972151662174,13.6859456359913,1.48780873812908,71.6624603717082,16.845580967914,89.8468360028654,0.0217391304347826,0.00150272415172482,0.135537064342648,0.00260212051456352,0.00321973240918266,0.130356603635256,0.0211389086976091,0.0418550888775626,210.376567007322,1992.33772447459,90.0875178736555,695.44475086767,23.3323052448787,84.4896702216307,19.8608528550149,1355.89062479217,4.57340363059396,2.99393401696043,12.2101977065111,1.80963105297828,0.0751237793778785,11.0137864523546,0.419836755158808,56.7509226089303,1.2336644510016,11.6832224236655,0.528280168559989,4.07814177684175,0.136822441538953,0.495453957215903,0.116465576382149,7.95104743388189
"26",4,0.724955484887923,1,1e-05,1,14.3540227357231,11.4051898259217,5.58400399379138,13.2620869762325,1.42680516736644,70.360752496281,15.8768888531903,93.730250407141,0.0395256916996047,0.00152313008608395,0.136685064286983,0.00262879221918606,0.00324146972831769,0.134399770939657,0.0217945574496741,0.0423584871999987,202.908017690439,1953.40388877222,89.8085658795803,653.392204801953,22.4112847455349,79.7006460047196,17.9844338391816,1359.00518265151,8.02007975061022,2.97528823326235,12.2754896007722,1.7176323440602,0.0726455010753593,10.711748566777,0.391962776507906,57.5654036340757,1.23845271308574,11.92263555348,0.548148187232261,3.98799100181728,0.136787677060592,0.486454317590438,0.10976831342084,8.29471242541071
"27",4,0.624500059840142,0.2,1e-05,1,12.4579057848686,10.7825119393708,4.67429996173552,11.9730808236802,1.24631186905037,65.5457752092253,13.0318763143225,106.288238052726,0.118577075098814,0.00159650303012743,0.140763307300427,0.00272380805323377,0.00332052345501834,0.14997892989472,0.0243209075504951,0.0443686096244858,176.959098774207,1791.10426392257,86.3860925804406,520.74706426847,19.348235232455,63.9583445944214,12.7162617783183,1327.54022048461,20.9832923447677,2.85950338462655,12.1599920963837,1.4184150473523,0.064246268902579,9.59240408010908,0.309271027098375,58.9011138034854,1.25381070745327,12.690535382624,0.612072555763901,3.68965625151471,0.137088314038772,0.453164928161127,0.0900987023943757,9.40603876572794
"28",4,0.432028229053204,0.05,1e-05,1,9.45799455920806,9.40582292118013,3.33389496318607,9.81973111739438,0.962023192661583,54.8628341116937,8.75795718680457,129.399742399241,0.41501976284585,0.00177734468862372,0.150555748066115,0.00295330674411501,0.00351562112124384,0.19426038931301,0.031501684753461,0.0500635957850611,125.14804809907,1375.48340690208,71.1487908778476,304.926788129511,13.5489127021036,37.0348329095543,5.91200739615463,1118.0868309737,51.938913242697,2.44470812754747,10.711859434614,0.900542339844213,0.0476328436654042,7.19440105915227,0.186238193253793,55.9754471584673,1.28175056160261,14.0875279802698,0.728696963718008,3.1230217959395,0.138766259073241,0.379306098670448,0.060550035860098,11.451304637101
"29",4,0.346856930261216,0.03,1e-05,1,8.22563571444556,8.69902964886625,2.82768992439293,8.89333099761654,0.846420261678801,49.423580374314,7.1492454665437,139.935067672759,0.678524374176548,0.0018927388134204,0.156648244819418,0.0030969301547606,0.0036374155138342,0.226169609479775,0.0366761528886122,0.0539493930351925,101.468057472008,1153.9195605974,61.2622563308996,224.221284717796,10.9608078942221,26.7857990174266,3.87463333782697,970.748960177375,68.8485501951042,2.1840683399077,9.59662492791272,0.694397657981705,0.0398690126785999,6.05813370337513,0.142106644685456,52.3713171911137,1.2944060402375,14.7203019984641,0.781509340071581,2.86034238280942,0.139824653173024,0.341700638649848,0.0494278585905953,12.3836343073238
"30",4,0.281463455340059,0.02,1e-05,1,7.26886220479725,8.0940207066793,2.45411602313594,8.15530352050468,0.757245445011471,44.8143146992212,5.9778395534884,148.478297904735,1.00790513833992,0.00201137800190452,0.162802845580924,0.00324264543528917,0.00375952071958453,0.261525247015223,0.0424094995159821,0.0580301943869068,82.989613571605,968.943632427363,52.4276287612286,168.327606427683,8.95378993287486,19.7087372874056,2.62897402530206,835.824295425545,83.6456579476651,1.94891190734986,8.53536714938831,0.545826744615877,0.0336619587714504,5.15433238744688,0.111493472653577,48.5030463368438,1.30464780614847,15.2323902946864,0.824194593771509,2.646213580096,0.140759088877555,0.309833481051032,0.0413290898332992,13.13967238095
"31",4,0.216395089550827,10,1e-05,10,9.22967534616177,14.9728069425706,5.05940845866709,16.4636400464149,1.02678038543577,104.924065051963,14.6559015443447,59.6677229618508,0.0217391304347826,0.00176979855374323,0.151561714815556,0.00288265926815867,0.00328358733208652,0.140788207818316,0.0228305201867539,0.189011172794539,58.8768812400064,498.579542097399,18.7342046035132,252.399393776198,6.42899495209495,35.4766444577443,4.95541426115092,258.236045072473,1.27993220086971,0.882385352529938,2.83938817541395,0.727581451746586,0.0211101663827471,4.99469319261341,0.113134685322934,48.8094977369715,1.20389595794019,10.1947977338663,0.383071126091998,5.16098345486492,0.131458067639388,0.7254152727597,0.101326752933799,5.28032946565051
"32",4,0.21273531966286,1,1e-05,10,8.98041418467571,14.8418763034922,4.88187966771254,16.2024543757301,0.998887909494899,103.81521867947,14.0724741789038,62.2067945116508,0.0395256916996047,0.0017914229289567,0.15271835552623,0.00290682804195335,0.00329989029384322,0.144002224722732,0.0233517121171997,0.190059549438357,58.0257588007401,497.378829855664,19.0376900785855,244.992782722516,6.32433669726296,34.508068330698,4.67767545765068,264.671646312757,2.29350825299368,0.891015840181093,2.90740472181959,0.712151890893994,0.0208696172822945,4.96923861050455,0.109231730664749,50.3033738473109,1.20690417342505,10.3452087130382,0.395973582820678,5.09571642039518,0.131542758109947,0.717749022949874,0.0972931013475095,5.50502606297795
"33",4,0.199020058783885,0.2,1e-05,10,8.17808290153988,14.3388173183958,4.31877446347673,15.3127271108104,0.909705103330067,99.5125282896986,12.2125587394258,71.2168082756377,0.118577075098814,0.00187081425665223,0.156920127712864,0.00299496983822932,0.00336046990386978,0.156444149995134,0.0253693216208326,0.194301707436194,54.7623111759855,489.188872626137,19.8620003089002,218.639974977937,5.93905157919525,30.9452956717951,3.79772524722215,283.471467388362,6.49355468489946,0.915181517104608,3.11674762510558,0.654820130490133,0.0199580040894159,4.84121047772209,0.0963457132243347,55.0789901230021,1.21752105229398,10.8760521274614,0.44158843915558,4.86098498569946,0.132041913006421,0.688001440055991,0.0844341727006763,6.30237241377325
"34",4,0.165793815625419,0.05,1e-05,10,6.71911802293386,13.0840623491188,3.34614919904363,13.494089336904,0.75097197973604,88.682247796955,8.99222976547336,90.9311323062705,0.41501976284585,0.00206846799932708,0.167132054934475,0.00321121922578757,0.00351312954863482,0.191307048586818,0.0310227646357001,0.206671918169424,46.4826428220309,450.662018263708,20.2602398817769,162.485559287486,5.01463491455111,22.9733878757751,2.32946263093483,301.516387683927,19.2912154004476,0.932179963290635,3.38613552490678,0.521776751896823,0.0176170620939253,4.3949710305547,0.07226637092715,62.3149702021529,1.24054935306898,12.0274674860963,0.54071425272851,4.33648655109614,0.133832796963409,0.613123947711248,0.0621697301263368,8.04700285896199
"35",4,0.147011126341498,0.03,1e-05,10,6.05168522063103,12.3612413351633,2.93121852752418,12.5753905699822,0.680220114414441,82.4500987630056,7.630422856378,101.319722183849,0.678524374176548,0.00219355820949226,0.173445197538122,0.00334614349203315,0.0036090843183848,0.215831138853534,0.0349996441384109,0.215268344326559,41.6176951026723,419.659030628461,19.6913917862879,134.779947793264,4.48533249234941,18.9391904470581,1.75274540402819,297.902529577107,28.2386205242111,0.920546511822625,3.41537733817326,0.450993045164998,0.0161879431608801,4.08766704315252,0.0613454654062218,64.1289843127577,1.25262011085398,12.6310056376222,0.592676583875144,4.05664159750288,0.135000693092754,0.570036634146886,0.0527545828012859,8.96634709591587
"36",4,0.130120757716971,0.02,1e-05,10,5.50304201167954,11.6993783905414,2.60648081450265,11.7809325718557,0.623000136461229,76.7709809326496,6.57754536067245,110.438641084022,1.00790513833992,0.00232114294692005,0.179781523366344,0.00348237480297462,0.00370549264072597,0.242539958100703,0.0393308040163302,0.224358915575995,37.1471438976844,386.992624209094,18.7667635718975,112.038610688793,4.00228284125046,15.6085909525492,1.3373049785132,287.407193181711,37.4407972091286,0.898265200193022,3.37391734361175,0.390160434822936,0.0148304296143574,3.78570699564229,0.0525972800199652,64.4823661909893,1.26319502158224,13.1597507909739,0.638167025183044,3.80989223927646,0.136098316843862,0.530772821713562,0.0454752859559766,9.7733310693825
