"reaction","phi","rel_phi","mu","mu_norm","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R"
"ADPS",0.1623,70.3707146575604,0.714560417762401,0.767608682013961,4,1.22241374787859,11.1206873910652,0.496746816859852,3.60327522736635,0.222695445301609,0.339657086951481,0.116241836044118,7.85003040957209
"ADPS",0.1643,71.2378830452074,0.712556070094631,0.765455533542103,4,1.22236192775205,11.1180963892117,0.496634585729091,3.60266017178834,0.222868377328235,0.339403896640936,0.116230079917083,7.84801521663265
"ADPS",0.1663,72.1050514328545,0.710557077241276,0.763308137420829,4,1.22231104416848,11.1155522136087,0.496526216629154,3.60203028637667,0.223036759290916,0.339152706137172,0.116217627051036,7.84606376974752
"ADPS",0.1683,72.9722198205016,0.708563328022692,0.761166374216626,4,1.22226063801923,11.1130319023421,0.49641810601319,3.60141648624789,0.223202222119716,0.338906115074496,0.116206073065933,7.84411987504067
"ADPS",0.1703,73.8393882081487,0.706574719690125,0.759030133552773,4,1.22221640801745,11.1108203989632,0.4963351766254,3.60070654225223,0.223359692891233,0.338655556710384,0.116188342636718,7.8425990576448
"ADPS",0.1723,74.7065565957957,0.704591135814766,0.756899290356901,4,1.22217465891631,11.1087326738441,0.496241471187985,3.60024982577546,0.223526268165988,0.338428857464089,0.11618534771506,7.84094509605908
"ADPS",0.1743,75.5737249834428,0.702612494849073,0.754773757027458,4,1.22212727708152,11.1063638351223,0.496143264576727,3.59962474912513,0.223679445373539,0.338191375635681,0.116173698943277,7.83917026709038
"ADPS",0.1763,76.4408933710899,0.700638649517352,0.752653375355147,4,1.22207119366362,11.1035596805879,0.496024563834802,3.59892792189987,0.223823948173476,0.337949894867489,0.116159921184861,7.83701255982569
"ADPS",0.1803,78.175230146384,0.696705113562276,0.748427817550553,4,1.22198143628073,11.0990718171176,0.495841475818096,3.59770011952899,0.224114139817423,0.337491437084811,0.116138768512019,7.83369873012198
"ADPS",0.1823,79.0423985340311,0.694745212492906,0.746322415348948,4,1.22195100579062,11.0975502861862,0.49580202488887,3.5969543250082,0.224250010243843,0.337257418397647,0.116117828047574,7.83293541358061
"ADPS",0.1843,79.9095669216782,0.692789782395852,0.744221816040256,4,1.22190219966965,11.0951099843192,0.495688650616142,3.59648557902325,0.224392336896216,0.33704733267424,0.116117027577284,7.83092123597463
"ADPS",0.1863,80.7767353093253,0.690838721312135,0.742125910096164,4,1.22185818125239,11.0929092249444,0.495598449318806,3.5958910116721,0.224526126365873,0.336829600581886,0.116108594841019,7.82928790019777
"ADPS",0.1883,81.6439036969724,0.688891949764062,0.740034612138634,4,1.22180949613638,11.0904750410499,0.495502522781564,3.59518313269841,0.224650493763127,0.336605250641701,0.116093928791959,7.82752668191696
"ADPS",0.1903,82.5110720846194,0.686949406141782,0.73794785598396,4,1.22177166154062,11.0885830796332,0.495429334198249,3.59460603326136,0.224780293507512,0.336394418784475,0.116085648314796,7.82619791314752
"ADPS",0.1923,83.3782404722665,0.685011472466683,0.73586605201442,4,1.2217323064152,11.0866153207959,0.495354015568051,3.59399696609628,0.224905008077856,0.336183612906255,0.116075874180822,7.82482229417303
"ADPS",0.1943,84.2454088599136,0.683077111274431,0.73378808574535,4,1.22169245906144,11.0846229528404,0.495278177254077,3.59337531569855,0.225025548576985,0.33597452277625,0.116065811755114,7.82343340369853
"ADPS",0.1963,85.1125772475607,0.681146252707038,0.73171388213257,4,1.22166356054327,11.0831780269339,0.495238125911453,3.59270577732008,0.225142940504475,0.335764818982183,0.116050983762436,7.82266801421944
"ADPS",0.1983,85.9797456352077,0.679219783924517,0.729644394197985,4,1.22161550395137,11.0807751997732,0.495133987167705,3.59214018805036,0.225259881942773,0.335563528104482,0.11604592399182,7.8207895031186
"ADPS",0.2003,86.8469140228548,0.677297156491731,0.727579032791168,4,1.22157839993424,11.0789199980314,0.495065701143902,3.59152762312171,0.225372521707961,0.33536260592959,0.116036525868355,7.81953386189048
"ADPS",0.2023,87.7140824105019,0.675378302081666,0.725517724512578,4,1.22154072846762,11.0770361980907,0.494996619170332,3.59090248053185,0.22548298300145,0.335161960137161,0.116026229758585,7.81826020670427
"ADPS",0.2043,88.581250798149,0.673463146422559,0.723460389576587,4,1.22150486088094,11.0752430384277,0.494931934196712,3.59029105007313,0.225591052930016,0.334965272844438,0.116016823363546,7.81706726668054
"ADPS",0.2063,89.4484191857961,0.671551630823162,0.721406964934767,4,1.22146938632501,11.0734693172523,0.494868509866486,3.58967818124744,0.225696493982328,0.334770662808389,0.116007418002632,7.8158957462574
"ADPS",0.2083,90.3155875734431,0.669643689174793,0.719357379570593,4,1.22143492270212,11.0717461364241,0.494807720109653,3.58907073516473,0.225799167831533,0.33457921015119,0.115998461490336,7.814771290018
"ADPS",0.2103,91.1827559610902,0.6677392596375,0.717311567053175,4,1.22139987517751,11.0699937603045,0.494746096041,3.58845117281467,0.225900172046556,0.334387434262985,0.115988796284192,7.8136278293689
"ADPS",0.2123,92.0499243487373,0.665838280889203,0.715269461507942,4,1.22136627762191,11.0683138838387,0.494688093369163,3.58784262637195,0.225997163235131,0.334201286968414,0.115979503823282,7.81254978931139
"ADPS",0.2143,92.9170927363844,0.66394069435402,0.713231000010396,4,1.22133190285526,11.0665951444386,0.494628646709969,3.58722019766623,0.226093147927013,0.334013047667692,0.115970283499759,7.81144340684891
"ADPS",0.2163,93.7842611240314,0.662046441399604,0.711196119575381,4,1.22129911682153,11.0649558432107,0.494572991536353,3.58661134376862,0.226187663255579,0.3338285407547,0.115961222087232,7.81040604553173
"ADPS",0.2183,94.6514295116785,0.660155470527661,0.709164764881422,4,1.22126558687758,11.0632793457685,0.494523431035632,3.58588829590972,0.226272778210358,0.333638493928734,0.115945168164946,7.80944790813993
"ADPS",0.2203,95.5185978993256,0.658267714800203,0.707136864021119,4,1.22123503926606,11.0617519604132,0.494468851837832,3.58535828786588,0.226365286053567,0.333465628499521,0.115941126453224,7.80844624891992
"ADPS",0.2223,96.3857662869727,0.656383132584736,0.705112372271225,4,1.22120490297946,11.0602451508572,0.494424069745705,3.58470737201394,0.226451527649288,0.333283229739738,0.115929654923263,7.80759031717067
"ADPS",0.2243,97.2529346746198,0.654501664623461,0.703091225974697,4,1.22117462895509,11.0587314783072,0.494376472610088,3.58409157088845,0.226535548223717,0.333106092357652,0.115921613081614,7.80669089486794
"ADPS",0.2263,98.1201030622668,0.65262326107326,0.701073371588114,4,1.22114295785811,11.0571478962699,0.494323269855455,3.58349687577893,0.226620179544171,0.332933063123586,0.115912426837759,7.80569526247987
"ADPS",0.2283,98.9872714499139,0.650747873719538,0.699058757317477,4,1.22111472627227,11.0557363239803,0.494282752043978,3.58286689352049,0.226699255463668,0.332759861837765,0.115902419358158,7.80491633480737
"ADPS",0.2303,99.854439837561,0.648875451418481,0.697047328222107,4,1.22108691577867,11.0543457851784,0.494242298697473,3.5822518848496,0.226781046157911,0.332587186033983,0.115891618391066,7.80414305695573
"ADPS",0.2323,100.721608225208,0.647005947529442,0.695039034198797,4,1.22105789232155,11.0528946125876,0.494199362340673,3.58162580097211,0.226855422871152,0.332417773967971,0.115882706305095,7.80331902782441
"ADPS",0.2343,101.588776612855,0.645139313835309,0.693033823450848,4,1.22103393253402,11.0516966344345,0.494170938140619,3.58100201218739,0.226931828295804,0.332248523301088,0.11587217395244,7.8027551036229
"ADPS",0.2363,102.455945000502,0.643275506064652,0.691031648420162,4,1.2210075447519,11.0503772237123,0.494135776752059,3.580376586193,0.227004493933292,0.332081479502191,0.11586243128255,7.80206706844767
"ADPS",0.2383,103.323113388149,0.641414474967313,0.689032456200295,4,1.22098045214583,11.0490226990131,0.494094099422053,3.57980968252035,0.227078954933081,0.331919403102384,0.115856725689365,7.80128074233672
"ADPS",0.2403,104.190281775796,0.639556187446673,0.687036211237568,4,1.22095488055271,11.0477440239716,0.494064229669658,3.57914374742313,0.227146321230026,0.331753235929712,0.115843360693028,7.80067605356622
"ADPS",0.2423,105.057450163443,0.637700594531742,0.685042860925435,4,1.22091882393192,11.0459411910363,0.494002108066928,3.57849536331817,0.22721037656322,0.331588519834127,0.115834168910017,7.79950368389481
"ADPS",0.2443,105.924618551091,0.635847584956405,0.683052285737493,4,1.22084259464308,11.0421297278361,0.4937931062858,3.57824082600859,0.227287495997144,0.331454286830238,0.11585276050403,7.79581690499238
"ADPS",0.2463,106.791786938738,0.633997308253805,0.681064646308078,4,1.22087917775557,11.0439588927376,0.493961738167628,3.57736426732543,0.227349199168619,0.331277550125696,0.115819887728987,7.79868723019005
"ADPS",0.2483,107.658955326385,0.632149540733769,0.679079702340478,4,1.22082771257581,11.0413856294305,0.493842669741238,3.57687407745011,0.227415532151189,0.331129501136315,0.11581989917653,7.79654164339746
"ADPS",0.2503,108.526123714032,0.630304775761669,0.677097983827026,4,1.2208300367649,11.0415018478591,0.493898444088671,3.57616343798107,0.227476309382322,0.33096753778385,0.115801585707155,7.79744385752751
"ADPS",0.2523,109.393292101679,0.628461572042751,0.675117942472662,4,1.22077954073713,11.0389770365378,0.49378065227772,3.57569596541104,0.227540183414516,0.330823989352367,0.11580357519714,7.79532538448825
"ADPS",0.2563,111.127628876973,0.62478388705092,0.671167229755769,4,1.22073285711595,11.0366428470833,0.493724897115574,3.57449393607803,0.227656892760104,0.330521274848859,0.11578731495404,7.7942092079859
"ADPS",0.2583,111.99479726462,0.622947954381549,0.669194999246535,4,1.22071682545238,11.0358412660258,0.493722704818598,3.57383709997481,0.227711323448054,0.33036864596577,0.115774026699605,7.79409270365925
"ADPS",0.2603,112.861965652267,0.621114824218785,0.667225779299248,4,1.22069345970981,11.0346729822787,0.493696114159383,3.57321553596775,0.227766022334019,0.330218627549415,0.115763799015605,7.79355379205475
