"reaction","phi","rel_phi","mu","convergence","f.TS","f.AAS","f.R","v.TS","v.AAS","v.R","p.TS","p.AAS","p.R","c.x_S","c.S","c.AA","c.P"
"TS",0.0103006012024048,0.0400779346403267,0.0933811918280501,4,1.00000000002563,0.999200598722358,0.998121966733626,31.7496052223508,31.7242245465583,31.6899784067368,3.49596651189058,176.968998571027,158.896503606515,100,0.271796443112271,0.366734876168704,339.361468689433
"TS",0.00978557114228457,0.0380740379083103,0.0887260208947922,4,0.999999999863665,0.999242871947572,0.998220113081261,30.1668471001165,30.1440069380334,30.1131535276889,3.32151175615071,177.196161480887,158.877165210591,100,0.257423491471451,0.34773801454596,339.394838447629
"TS",0.00927054108216435,0.0360701411762941,0.0840693698350055,4,0.99999999999206,0.999284784996571,0.998317927895486,28.5835857436749,28.563142334526,28.5355060916751,3.14702153215904,177.385488472416,158.89558547989,100,0.243173098466105,0.328731414368981,339.428095484465
"TS",0.00875551102204411,0.0340662444442778,0.0794112512115916,4,0.99999999999233,0.999326534743072,0.99841516769691,26.999825411734,26.9816419675831,26.9570352164505,2.9724953433531,177.603826048654,158.884835624942,100,0.228978184747546,0.309864795695274,339.461157016949
"TS",0.00824048096192387,0.0320623477122614,0.0747516754497187,4,1.00000000056305,0.99936812288576,0.998511837307565,25.4155696672145,25.3995101360953,25.3777471503399,2.79793347930863,177.856698066375,158.839393138888,100,0.214838410277431,0.291137096586207,339.494024684572
"TS",0.00772545090180363,0.0300584509802451,0.0700906584200964,4,0.99999999925788,0.999409293782953,0.99860825914909,23.8308238451474,23.8167468470197,23.797657531752,2.62333726321455,178.040896105595,158.862574741881,100,0.200839861474995,0.272351775513475,339.526808110691
"TS",0.00721042084168338,0.0280545542482288,0.0654282030110233,4,0.999999999423296,0.999450347974989,0.99870406719836,22.2455890109188,22.2333616906935,22.2167602352402,2.4487056326679,178.278421026166,158.832256188608,100,0.186881492424111,0.253735464054039,339.559382847442
"TS",0.00669539078156312,0.0260506575162123,0.0607643233924399,4,1.00000000007853,0.999491698596212,0.998798736106554,20.6598699550519,20.6493685125302,20.6350519976112,2.2740378618199,178.791294131041,158.526238283367,100,0.172822503986934,0.235607246483833,339.591570276228
"TS",0.0061803607214429,0.0240467607841961,0.0560990346413395,4,0.999999999212466,0.999532202822436,0.998893722650512,19.0736717630343,19.0647491682319,19.0525710069958,2.0993377222017,179.022965468621,158.501562510351,100,0.159050772610021,0.217083258454018,339.623865701174
"TS",0.00566533066132263,0.0220428640521796,0.0514323399784032,4,1.00000000119755,0.999572439582585,0.998988305699104,17.4869956135986,17.4795188455222,17.4693040988762,1.92460340549464,179.237399738442,158.494020793759,100,0.145370949087473,0.198605520383577,339.656023937695
"TS",0.00515030060120242,0.0200389673201634,0.046764255597905,4,1.00000000045938,0.999612164469598,0.999082790392102,15.8998469105917,15.8936803777307,15.8852634109439,1.74983586106957,179.268591341628,158.669721530617,100,0.131864236524741,0.179987186348445,339.688148733315
"TS",0.00463527054108215,0.0180350705881469,0.0420947876768542,4,1.00000000100256,0.999652035739626,0.999176348925226,14.3122278244794,14.3072476663662,14.3004395283122,1.57503370487003,179.538648417333,158.606276512374,100,0.118308189398622,0.161733516895857,339.719958634577
"TS",0.00412024048096193,0.0160311738561307,0.0374239446180563,4,1.00000000202465,0.99969350606195,0.999267019665763,12.7241411959011,12.7202412980036,12.7148146248914,1.40019479489677,181.384476139699,156.966115751764,100,0.104208627318432,0.145005374703591,339.75078668636
"TS",0.00360521042084172,0.0140272771241145,0.0327517493983352,4,0.999999999825926,0.999731142588922,0.999362066924837,11.1355947934955,11.1326009082464,11.1284910312023,1.22532940704654,180.185231077635,158.372542269763,100,0.0914114605812411,0.125485725789072,339.783102754444
"TS",0.00309018036072145,0.012023380392098,0.028078182910321,4,1.00000000003899,0.99977344826225,0.999449832938839,9.54658218988141,9.54441939472454,9.54132997444181,1.05042309872113,184.197240885209,154.565279215275,100,0.0770276040930051,0.110029209959652,339.812943199205
"TS",0.00257515030060124,0.0100194836600818,0.0234032891304656,4,1.00000000007792,0.999812578633948,0.999541216837806,7.95711830497831,7.95562697037585,7.95346771246067,0.875489224172275,185.652519905906,153.316004594776,100,0.0637232909502883,0.0922630106882272,339.844013724854
"TS",0.00206012024048097,0.00801558692806536,0.0187270661784839,4,0.999999999942968,0.999851717285995,0.999631610208503,6.36720250032139,6.3662583546171,6.36485688828288,0.700522823302548,188.236411158348,150.93781348924,100,0.0504161033708495,0.074836406347274,339.874747470891
"TS",0.00154509018036075,0.00601169019604913,0.0140495076944334,4,1.00000000018214,0.99989110683239,0.999720002251912,4.77683261697742,4.77631245167264,4.77549511373184,0.525523511165583,193.999774078523,145.379503175961,100,0.0370237389163419,0.058175557362361,339.90480076565
"TS",0.00103006012024048,0.00400779346403268,0.00937064485187787,4,1.00000000008592,0.999929713970686,0.999807170791818,3.18601924991221,3.1857953169961,3.18540489206932,0.350493080441499,204.460363762994,135.123581225782,100,0.0238972791783776,0.0416646808149146,339.934438069218
"TS",0.257,0.999944469276151,1.51228548296144,4,1.00000000000272,0.847406222080861,0.775879085012045,514.177064208289,435.71684346019,398.939230111022,67.7965782419876,79.4806813491045,116.521629313003,100,51.8818844934314,24.3192266033976,263.798888904095
"TS",0.262,1.01939864183016,1.51187417655213,4,0.999999999976516,0.840135544887013,0.767103009085031,514.037220015653,431.860939940199,394.319498264972,68.3335360719781,77.896823933379,114.584663083553,100,54.3539147304308,24.8310621726741,260.81502308891
"TS",0.267,1.03885281438417,1.51067523351749,4,0.999999999998836,0.832802939932174,0.758327332528707,513.62957939535,427.752223757071,389.49934885117,68.8409552471704,76.3407509327416,112.649586879848,100,56.8470004226652,25.3217065171788,257.83129305976
"TS",0.272,1.05830698693818,1.50874561503508,4,0.999999999889713,0.825420464149726,0.749564128192883,512.973509055354,423.418831987682,384.506541143527,69.3196905936406,74.8124937221047,110.719619269835,100,59.3570421515954,25.7911542253266,254.85180358558
"TS",0.277,1.07776115949219,1.50613857868396,4,0.999999999999458,0.8179978533314,0.74082251116483,512.08711675227,418.88616222225,379.36566376778,69.7706641014203,73.311710960171,108.797278734451,100,61.8807298671397,26.2396163366338,251.879653796042
"TS",0.282,1.0972153320462,1.50290371754256,4,1.00000000000154,0.810543998229465,0.732110478900611,510.987263965258,414.177659978097,374.099130533142,70.1947527190609,71.8380193626924,106.884790744455,100,64.4150406025054,26.6673965718104,248.917562826208
"TS",0.287,1.11666950460022,1.49908706351287,4,1.00000000000015,0.803066984720564,0.723435008482928,509.689601594451,409.31489149582,368.727301253087,70.5927881277821,70.3910022830532,104.98411247336,100,66.957225195059,27.0748719207963,245.967902884195
"TS",0.292,1.13612367715423,1.49473123346781,4,0.999999999890012,0.795574138649751,0.714802148205075,508.208619323159,404.317634616871,363.268612868484,70.9655572958473,68.9702175523324,103.096955541546,100,69.5047928216886,27.4624767511899,243.032730389725
"TS",0.297,1.15557784970824,1.48987560506125,4,1.0000000000237,0.78807207849645,0.706217108485274,506.557705732833,399.203984025804,357.739718215095,71.3138036248022,67.5752051122667,101.224808147924,100,72.0554933192663,27.8306898037999,240.113816884993
"TS",0.302,1.17503202226225,1.48455650853943,4,1.0000000001666,0.780566764027808,0.697684347642826,504.749212987499,393.990459761595,352.155625327743,71.6382286895757,66.2054919609781,99.3689575480073,100,74.6073002871901,28.1800215708938,237.212678198561
"TS",0.307,1.19448619481626,1.47880742412739,4,0.999999999994891,0.773063544984025,0.689207648788184,502.794524200743,388.692117279168,346.529831849738,71.9394943812985,64.8605966171662,97.530509589518,100,77.1583947036947,28.5110047065857,234.330600587983
"TS",0.312,1.21394036737027,1.47265918900899,4,1.00000000000231,0.765567220536441,0.680790203207212,500.704124264211,383.322664723201,340.874462503735,72.2182247596683,63.5400349619759,95.7104093688079,100,79.7071450183941,28.8241858919379,231.468669090452
"TS",0.317,1.23339453992428,1.46614018832095,4,0.99999999995654,0.758082076745697,0.672434668515946,498.487664007457,377.894563579308,335.200387120711,72.4750085614126,62.243321617701,93.909457116308,100,82.2520938916864,29.1201187981156,228.627787295422
"TS",0.322,1.25284871247829,1.45927654785059,4,0.999999999955488,0.750611936447721,0.664143234837078,496.154026247114,372.419134434257,329.517339983866,72.7104013623444,60.9699735049777,92.1283249772845,100,84.7919415926406,29.3993585476187,225.808699844607
"TS",0.327,1.2723028850323,1.45209231538232,4,1.00000000000456,0.743160201676854,0.65591768059454,493.711387232238,366.906654103998,323.834027995007,72.9249277291778,59.7195120805183,90.3675715924477,100,87.3255314314187,29.6624571679866,223.012011402144
"TS",0.332,1.29175705758631,1.44460962937698,4,0.999999999979295,0.735729890635675,0.647759420882544,491.167273978004,361.366444775142,318.158228955037,73.1190834330293,58.4914646304846,88.6276550365512,100,89.8518371768307,29.9099597160644,220.238203100065
"TS",0.337,1.31121123014032,1.43684887954644,4,0.999999999833851,0.728323677270714,0.639669552922069,488.52861896462,355.806960275412,312.496883334655,73.2933373214785,57.2853664173516,86.9089442546735,100,92.3699496714668,30.1424022785392,217.487647993504
"TS",0.342,1.33066540269433,1.42882885184993,4,1.00000000000342,0.720943920298787,0.631648894728311,485.801809630639,350.235861122159,306.856176109156,73.4481334802586,56.1007607514064,85.2117299759608,100,94.8790670995759,30.3603086939619,214.760624207626
"TS",0.347,1.35011957524834,1.42056686854727,4,0.999999999986161,0.713592696627452,0.623698023048022,482.992735299388,344.660088438529,301.241614156954,73.5838927678917,54.9372004931904,83.5362345752455,100,97.3784831419612,30.5641890170061,212.057327836328
"TS",0.352,1.36957374780235,1.41207891011902,4,0.999999999984128,0.706271827913229,0.615817301520517,480.106829432845,339.085928022543,295.658092147599,73.7010146408447,53.7942484666228,81.8826194095084,100,99.8675785041054,30.7545389735221,209.377882516976
"TS",0.357,1.38902792035637,1.40337973092203,4,1.00000000001246,0.698982906929249,0.60800690797091,477.149108519436,333.519070907459,290.109954108364,73.7998785104998,52.6714781969463,80.2509920026634,100,102.345811648292,30.9318396458353,206.722348710109
"TS",0.362,1.40848209291038,1.39448296584146,4,0.999999999998637,0.691727316342688,0.600266863625333,474.12420838545,327.964666280016,284.601051536766,73.8808455759239,51.5684730694186,78.6414149872707,100,104.812712443022,31.0965539239009,204.090733632613
"TS",0.367,1.42793626546439,1.38540122372231,4,1.00000000000994,0.684506252930444,0.592597048949792,471.036416070267,322.427372154839,279.134790108352,73.9442597721679,50.4848275707865,77.0539092999748,100,107.267874007029,31.2491293534218,201.482996642929
"TS",0.372,1.4473904380184,1.37614617697494,4,0.999999999998816,0.677320747401947,0.584997224642466,467.889700170926,316.91140142182,273.714176039112,73.9904489723896,49.420147429236,75.488459976813,100,109.710945882935,31.3899977382235,198.899056378439
"TS",0.377,1.46684461057241,1.36672863999169,4,1.00000000000525,0.670171678583388,0.577467048438062,464.687737599615,311.420561122616,268.341856275602,74.0197262723017,48.3740490202806,73.9450211763588,100,112.141629283433,31.5195742494108,196.338796468941
"TS",0.382,1.48629878312642,1.35715864628793,4,1.00000000009241,0.663059788383502,0.570006095390233,461.433939780537,305.958290435575,263.02015827053,74.032391277028,47.3461590647863,72.423522090865,100,114.559671981028,31.6382556177115,193.802072432679
"TS",0.387,1.50575295568043,1.3474454943775,4,0.9999999999519,0.655985688344766,0.562613850335926,458.131468066314,300.527686446334,257.751109221237,74.0287304234771,46.3361140085983,70.9238646821394,100,116.964865946426,31.7464249230056,191.288709114215
"TS",0.392,1.52520712823444,1.33759784723657,4,1.00000000000163,0.648949892504222,0.555289755637189,454.783268061177,295.131552920537,252.53648978916,74.0090186304582,45.3435621920462,69.4459360941397,100,119.35703654912,31.8444465347914,188.798516916644
"TS",0.397,1.54466130078845,1.32762374768,4,1.00000000005813,0.641952811392566,0.548033182944663,451.392074237439,289.772411080202,247.377835185957,73.9735190450896,44.3681618748961,67.9896012811997,100,121.736044146291,31.9326736722871,186.331282201185
"TS",0.402,1.56411547334246,1.31753068802892,4,0.999999999976689,0.634994763035197,0.540843465669254,447.960433919392,284.452529592419,242.276473569314,73.9224848863032,43.4095804409735,66.5547130002695,100,124.101780560107,32.0114411044206,183.886778327546
"TS",0.407,1.58356964589647,1.30732565111833,4,0.999999999995099,0.628075991082915,0.53371989697846,444.490721378055,279.17395035805,237.233542022939,73.8561592705467,42.4674959310575,65.1411097710722,100,126.454163030143,32.0810719955149,181.464764972676
"TS",0.412,1.60302381845048,1.29701514854361,4,1.00000000000264,0.621196658645668,0.526661740530915,440.985150505991,273.938502005955,232.250006913159,73.7747766139369,41.5415943998543,63.7486207667198,100,128.79313606137,32.141872159016,179.064991780511
"TS",0.417,1.62247799100449,1.28660526578384,4,1.0000000000052,0.614356872206542,0.519668235920198,437.44579036878,268.747827529486,227.326682190479,73.6785624880987,40.63157229378,62.3770654309887,100,131.118663451542,32.1941363373568,176.687200212867
"TS",0.422,1.6419321635585,1.27610168817218,4,1.00000000008473,0.607556676920899,0.51273860126924,433.874574015304,263.603394366872,222.464242188044,73.5677345108655,39.737134422786,61.0262554978901,100,133.430729875704,32.238145721564,174.331124431541
"TS",0.427,1.66138633611252,1.26550973781788,4,1.00000000072036,0.60079606813474,0.505872041039331,430.273311168033,258.506513386851,217.663237968527,73.4425028036914,38.857994465158,59.6959966845232,100,135.729337079112,32.2741692124393,171.996493953372
"TS",0.432,1.68084050866653,1.25483439346256,4,0.999999999992412,0.594074986825117,0.499067744114228,426.643693774032,253.458346759751,212.924105793983,73.3030702552185,37.9938734820619,58.3860892615572,100,138.01450447688,32.3024625217023,169.683032998838
"TS",0.437,1.70029468122054,1.24408034799081,4,1.00000000130014,0.587393355019469,0.492324908792524,422.987318866815,248.459940036837,208.247192910749,73.1496337113885,37.1445033351159,57.0963319429537,100,140.286259735427,32.3232717171614,167.390468989458
"TS",0.442,1.71974885377455,1.23325193593158,4,1.00000000001135,0.580751006430452,0.485642680629608,419.305658221496,243.512183011354,203.632723859539,72.98238204531,36.3096175163461,55.8265118524106,100,142.544657817504,32.336830772287,165.118511414067
"TS",0.447,1.73920302632856,1.22235332454691,4,1.00000000002105,0.574147805849899,0.479020269992794,415.600130354695,238.615902949058,199.080886647356,72.8015006366979,35.4889648197222,54.5764263411297,100,144.78974601819,32.3433621914157,162.86689179755
"TS",0.452,1.75865719888257,1.21138837074312,4,0.999999998834969,0.567583549459995,0.472456841174581,411.872045572817,233.77179782192,194.591765846152,72.6071673267022,34.6822967207471,53.3458619519082,100,147.021592787491,32.3430808170407,160.635325999357
"TS",0.457,1.77811137143658,1.20036073174281,4,1.00000000016482,0.561058022592711,0.465951583366224,408.122648859822,228.980486306851,190.165394412509,72.3995561170667,33.8893733590941,52.1346088683555,100,149.240272374516,32.3361893370053,158.423538344516
"TS",0.462,1.79756554399059,1.18927381509992,4,0.999999998797089,0.554570960979954,0.459503660645559,404.353096647574,224.242485652809,185.80172832643,72.1788342195819,33.1099588983473,50.9424515015609,100,151.445872857826,32.3228821136942,156.23124461949
"TS",0.467,1.8170197165446,1.17813086328886,4,0.99999999995336,0.548122104276197,0.453112266354132,400.56449349953,219.558253085532,181.500685479032,71.945165680534,32.3438266746184,49.7691782052525,100,153.638484530235,32.303344893502,154.058170560405
"TS",0.472,1.83647388909861,1.16693495494212,4,0.999999999919874,0.541711176811191,0.446776605744237,396.757884648529,214.928180619295,177.262141019737,71.6987096829045,31.5907570435552,48.6145792265809,100,155.818199856952,32.2777541627643,151.904045953041
"TS",0.477,1.85592806165262,1.15568896536598,4,0.999999999981329,0.535337870658637,0.440495874017164,392.934248217095,210.352583753319,173.085915102898,71.439620846587,30.8505343911129,47.4784419281359,100,157.985123969715,32.2462788581007,149.768597165836
"TS",0.482,1.87538223420663,1.14439562628908,4,1.000000000017,0.529001869043345,0.434269282207515,389.094512944902,205.831724578864,168.971794844593,71.1680499705779,30.1229497271737,46.3605562528035,100,160.139364531043,32.2090795241823,147.651555950555
"TS",0.487,1.89483640676064,1.13305752301783,4,0.999999999959412,0.522702843092754,0.428096049932994,385.239557810426,201.365812147478,164.919532983271,70.8841439517954,29.4077998159681,45.2607132094545,100,162.281033334664,32.1663096743185,145.552656977218
"TS",0.492,1.91429057931465,1.1216771052286,4,0.999999999995257,0.516440454057587,0.421975406538,381.370215775916,196.955007400288,160.92885184429,70.5880460055001,28.704887029094,44.178705188326,100,164.410245618808,32.1181161566595,143.47163822292
"TS",0.497,1.93374475186867,1.11025669511463,4,0.999999999771565,0.510214349288041,0.41590659234583,377.487276252743,192.599425061805,156.999446756051,70.2798960251939,28.0140186072524,43.1143267651359,100,166.527121164398,32.0646373603518,141.408241397582
"TS",0.502,1.95319892442268,1.09879851318705,4,0.999999999127975,0.504024177800828,0.40988886665469,373.591494157815,188.299145840477,153.130994265713,69.959831000123,27.3350080056369,42.0673756568348,100,168.63177925123,32.0060057896869,139.362214662595
"TS",0.507,1.97265309697669,1.08730461542018,4,1.00000000004163,0.497869554899709,0.403921471925425,369.683569258252,184.054194072679,149.323131435221,69.6279833338926,26.6676706356371,41.0376464851147,100,170.724351348255,31.9423482112566,137.333300454644
"TS",0.512,1.9921072695307,1.07577703809805,4,0.999999999975267,0.491750133017847,0.398003702650676,365.76419294429,179.864590537969,145.575503092464,69.2844842770305,26.0118315097975,40.0249431144019,100,172.804954765523,31.8737863248382,135.32125890123
"TS",0.517,2.01156144208471,1.06421765117925,4,0.999999999489945,0.48566551886208,0.392134831822714,361.83400121639,175.730298032333,141.887715287099,68.9294607915754,25.3673158071792,39.0290662209681,100,174.873723413474,31.8004335933845,133.325842819723
"TS",0.522,2.03101561463872,1.05262828390211,4,1.00000000030966,0.479615337478464,0.38631417123058,357.893616637545,171.65126767185,138.259375857234,68.5630389367264,24.7339556278168,38.0498236538539,100,176.930785362608,31.7223965242808,131.346818218397
"TS",0.527,2.05046978719273,1.04101064448537,4,1.0000000000166,0.473599200555789,0.380541019332954,353.943619130903,167.627415059436,134.690065608233,68.1853398448374,24.1115862786849,37.0870204496821,100,178.976271816676,31.6397816157638,129.383946573204
"TS",0.532,2.06992395974674,1.02936640139565,4,0.999999999753285,0.467616730568691,0.374814710700587,349.984576388173,163.658643400483,131.179367780964,67.7964842980533,23.5000486273586,36.1404687127875,100,181.010311522762,31.5526867551554,127.437001638199
"TS",0.537,2.08937813230075,1.01769710244522,4,0.999999998863066,0.461667521684371,0.369134567948809,346.017014437977,159.744817697825,127.726841272716,67.3965890101821,22.899184955058,35.2099791373549,100,183.033042240756,31.461204270091,125.505753102595
"TS",0.542,2.10883230485476,1.00600426767601,4,0.999999999851367,0.455751191757999,0.363499946459563,342.041450959004,155.885798928371,124.332049129029,66.9857699334755,22.3088438746623,34.2953679881138,100,185.044594751745,31.3654234014682,123.589981796252
"TS",0.547,2.12828647740877,0.994289340984551,4,0.999999999975289,0.449867346644829,0.357910205889572,338.058375926394,152.081424592825,120.9945429335,66.5641400902033,21.7288768189369,33.3964530933144,100,187.045102132356,31.2654278567874,121.689470002455
"TS",0.552,2.14774064996278,0.98255371043148,4,0.999999999993853,0.444015594265153,0.352364721990358,334.068261544649,148.331517675786,117.713870105706,66.1318110225048,21.1591390422306,32.5130554119862,100,189.034697947758,31.1612965734305,119.804005476722
"TS",0.557,2.16719482251679,0.970798700867574,4,1.00000000011163,0.438195540641375,0.346862878202776,330.07155833182,144.635884937408,114.48957072307,65.6888918799284,20.5994891157667,31.6449975932488,100,191.013516219886,31.0531052291236,117.933378588944
"TS",0.562,2.1866489950708,0.959025600048333,4,0.999999998785977,0.432406795244152,0.341404077436791,326.068703620578,140.99432333316,111.321185075741,65.2354905847855,20.0497894345803,30.7921063091432,100,192.981689204221,30.9409240545026,116.077386328509
"TS",0.567,2.20610316762482,0.947235611090993,4,0.999999999211519,0.426648956337914,0.335987719188034,322.060107516999,137.406608858547,108.20824105141,64.771712168283,19.5099043853488,29.9542079702999,100,194.939354577026,30.824820630959,114.235824523932
"TS",0.572,2.22555734017883,0.935429928852986,4,0.999999999927992,0.420921636337899,0.330613231044642,318.046175787113,133.872516752963,105.150273805941,64.297661157601,18.9797029871147,29.1311344104627,100,196.886643620632,30.7048577997073,112.408498555178
"TS",0.577,2.24501151273284,0.923609703114852,4,0.999999999999469,0.415224445845561,0.325280052016242,314.027299058883,130.391811232172,102.146816172448,63.8134406043138,18.4590570877763,28.3227199934322,100,198.823688412329,30.5810939019685,110.595217685522
"TS",0.582,2.26446568528685,0.911776029028108,4,1.00000000018613,0.409556993587676,0.319987625994832,310.003849927258,126.964244753181,99.1973959690179,63.3191514514616,17.9478411179506,27.5288002688308,100,200.750622243475,30.453584981567,108.795792838243
"TS",0.587,2.28391985784086,0.899929972102587,4,1.00000000000057,0.403918892090877,0.314735411703278,305.976190515053,123.589563878957,96.3015422931012,62.8148934682259,17.4459326568078,26.7492138540808,100,202.667576689294,30.3223833317838,107.010039979114
"TS",0.592,2.30337403039487,0.888072579192792,4,0.999999995883121,0.398309758478123,0.309522886089127,301.94467568248,120.26751133997,93.4587878412451,62.3007657001784,16.953212479421,25.983803090704,100,204.574680717699,30.1875366122584,105.237781270303
"TS",0.597,2.32282820294888,0.876204796233762,4,0.999999999992603,0.392729189136163,0.304349513485632,297.909630717275,116.997807708315,90.6686511721579,61.776864246936,16.4695617141178,25.2324086240612,100,206.47207569119,30.0490897211802,103.478834585115
"TS",0.602,2.34228237550289,0.864327645010442,4,1.0000000000066,0.387176818521437,0.299214806281303,293.87139930549,113.780193436791,87.9306738142271,61.2432865492781,15.9948678716491,24.4948797147157,100,208.359881704956,29.9070841616457,101.733034135643
"TS",0.607,2.3617365480569,0.85244204942356,4,0.999999999964314,0.381652260588706,0.294118263655446,289.830296793668,110.614387962346,85.2443836507382,60.7001272455351,15.5290186139964,23.7710637833203,100,210.238231387707,29.7615589573081,100.000209642852
"TS",0.612,2.38119072061091,0.840548924816184,4,1.00000000006587,0.376155133658325,0.289059403022883,285.786634456327,107.500109674602,82.6093139424235,60.1474805845228,15.0719044707372,23.0608119725204,100,212.107254578565,29.6125484160502,98.2801970277804
"TS",0.617,2.40064489316492,0.82864916497211,4,1.0000000002731,0.370685061294764,0.284037753216909,281.740716167461,104.437074613244,80.0249999880737,59.5854398467088,14.623418583758,22.3639776632823,100,213.967079252634,29.4600847464706,96.5728360937491
"TS",0.622,2.42009906571893,0.816743637706236,4,0.999999999934956,0.3652416662344,0.279052852424481,277.692836802058,101.424994421538,77.4909782125004,59.0140972593949,14.1834562082748,21.6804163566538,100,215.817833458189,29.3041966953726,94.8779698243235
"TS",0.627,2.43955323827294,0.804833198056317,4,0.999999999997536,0.359824577704236,0.274104253464217,273.643287338473,98.4635803084078,75.0067889915912,58.4335447533303,13.7519151671078,21.0099862573956,100,217.659643579722,29.1449102416067,93.1954461778337
"TS",0.632,2.45900741082695,0.79291867616232,4,0.999999999965428,0.354433422589459,0.269191516998076,269.592349885869,95.5525392772868,72.571973639362,57.843873166051,13.3286951575601,20.3525474557347,100,219.492636307829,28.9822479010702,91.5251157793458
"TS",0.637,2.47846158338097,0.781000887646155,4,1.00000000075526,0.349067831632774,0.264314215970232,265.540302000245,92.691577360331,70.1860766786847,57.2451729344094,12.9136981106774,19.7079623847923,100,221.316937501645,28.816229325264,89.866833429879
"TS",0.642,2.49791575593498,0.769080637208323,4,1.00000000000317,0.343727439101378,0.259471934367367,261.487416651658,89.8804000826248,67.8486458111164,56.6375338339748,12.5068281568925,19.0760956940375,100,223.132670706608,28.6468716095639,88.2204576849048
"TS",0.647,2.51736992848899,0.75715871526187,4,1.00000000089647,0.338411883006493,0.254664268697565,257.433963419817,87.1187122326258,65.5592319734516,56.0210456416431,12.1079914539505,18.4568142615784,100,224.939960082592,28.4741888650357,86.5858513571721
"TS",0.652,2.536824101043,0.745235883544909,4,0.999999999995148,0.333120791076235,0.249890817519551,253.38020040404,84.4062128020583,63.3173854225405,55.3957964143649,11.7170953514245,17.8499861908581,100,226.73893103243,28.2981910092726,84.9628779566474
"TS",0.657,2.55627827359701,0.733312922685725,4,0.999999999990249,0.327853811365172,0.24515120343908,249.326393710715,81.7426084527885,61.1226654679038,54.7618758237158,11.3340502758801,17.2554830696914,100,228.529704132526,28.1188866948711,83.3514091692873
"TS",0.662,2.57573244615102,0.721390585518799,4,1.00000000000001,0.322610582803671,0.240445051106507,245.272799076394,79.1276006559225,58.9746307089589,54.1193721030516,10.9587677488449,16.6731775243157,100,230.312401846755,27.9362807770361,81.7513173762122
"TS",0.667,2.59518661870503,0.709469621261985,4,0.999999999998234,0.317390748539619,0.235771997608826,241.219671228649,76.5608920138768,56.8728437482233,53.4683736176059,10.5911612234656,16.1029443459294,100,232.087145495929,27.7503753164694,80.1624791870009
"TS",0.672,2.61464079125904,0.697550773390948,4,1.00000000000639,0.31219395355319,0.231131690816247,237.167262954437,74.0421854746618,54.8168704925704,52.8089687173905,10.2311458855918,15.5446602745417,100,233.854055794087,27.5611693305606,78.584774877524
"TS",0.677,2.63409496381305,0.685634780712591,4,1.00000000000016,0.307019844768466,0.226523789133564,233.115825442318,71.571184540362,52.8062800861841,52.1412457827546,9.87863860952172,14.9982039131355,100,235.613252778776,27.3686589158666,77.0180883054119
"TS",0.682,2.65354913636706,0.673722378840655,4,0.999999999992213,0.301868070737401,0.221947961623916,229.065608804039,69.1475934025019,50.8406449525937,51.4652933404882,9.53355790080916,14.4634557108341,100,237.364855946636,27.1728370985848,75.4623069521315
"TS",0.687,2.67300330892107,0.661814301439858,4,0.99999999994995,0.296738281583692,0.217403887912504,225.01686247829,66.7711171025036,48.9195407511018,50.7812001365488,9.19582385080768,13.9402979028948,100,239.108984244527,26.9736938482042,73.9173218902512
"TS",0.692,2.69245748147508,0.649911281696462,4,1.00000000001918,0.291630128771891,0.21289125836118,220.969835781035,64.441461662291,47.0425463983855,50.0890552657274,8.86535808719012,13.4286144898835,100,240.845756224077,26.771215939642,72.383027842801
"TS",0.697,2.71191165402909,0.638012864456173,4,1.00000000014645,0.286542757842869,0.208409327338425,216.924373946866,62.1581083449701,45.2090628509546,49.3888778209409,8.54205178205618,12.9282416920673,100,242.575462383216,26.565366371511,70.8591712950644
"TS",0.702,2.7313658265831,0.626123354448875,4,1.00000000000094,0.281477345094433,0.203959146398806,212.881940512818,59.9214434340426,43.4192188706748,48.6809690624302,8.22592540698347,12.4392153061803,100,244.297702668213,26.3561875565132,69.3461097755939
"TS",0.707,2.75081999913712,0.614239924058396,4,1.00000000000146,0.276432023355589,0.199539098506783,208.84157418016,57.7304989113035,41.6720594425857,47.9652084993158,7.91680907486207,11.9612759181285,100,246.013112059597,26.1435944485939,67.8432934923064
"TS",0.712,2.77027417169113,0.602364508537075,4,1.00000000000192,0.271406956022446,0.195149363882345,204.803932902998,55.5852120105214,39.967357226546,47.241758008448,7.61466212270446,11.494363588845,100,247.72163495302,25.9275813276341,66.3507837199975
"TS",0.717,2.78972834424514,0.590497860662462,4,1.00000000000204,0.266401799769999,0.190789687271782,200.769272625646,53.4852955658767,38.3047067379522,46.5107099628956,7.31941325994367,11.0383704495667,100,249.423388078892,25.7081182493937,64.8684936724059
"TS",0.722,2.80918251679915,0.57864074182155,4,1.00000000000179,0.261416211800698,0.186459824718508,196.737852219679,51.4304640449821,36.6837054403114,45.7721577717274,7.03099249443012,10.5931901381351,100,251.118487988371,25.4851716079448,63.3963404042926
"TS",0.727,2.82863668935316,0.566793923627106,4,1.00000000000177,0.256449849638475,0.182159543725381,192.709934033556,49.4204336066588,35.1039536548389,45.0261960178176,6.74933109458429,10.1587177542277,100,252.807051123519,25.258704010452,61.9342448666296
"TS",0.732,2.84809086190717,0.554958189649444,4,1.00000000000129,0.251502370921027,0.177888623462658,188.685784481055,47.4549221560179,33.5650544682631,44.2729206073796,6.47436155333914,9.73484981658478,100,254.48919388729,25.0286741358457,60.4821319773036
