"","convergence","mu","x_C","x_W","C","AA","NT","ATP","ADP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau ADPS","tau RNAP","tau DNAP","tau Q","tau R","v TC","v ATPS","v EAA","v ENT","v ADPS","v RNAP","v DNAP","v Q","v R","p TC","p ATPS","p EAA","p ENT","p ADPS","p RNAP","p DNAP","p Q","p R","q TC","q ATPS","q EAA","q ENT","q ADPS","q RNAP","q DNAP","q Q","q R"
"11",4,1.04048238337207,1.073741824,1e-05,23.397665869185,12.70805203558,7.62267034166008,15.0233877653614,2.29132781947481,60.7380787467917,19.1769915389836,148.041825773194,0.0297584372051692,0.00108334959370036,0.0899034466465815,0.00254019558411676,0.00230150075809125,0.129930030907686,0.0225607278001938,0.1,0.0156947785058566,378.76481559192,3903.27034558032,198.064398333091,951.788570873419,42.986351138872,98.7451577123469,31.1770654099806,503.342210253544,3080.6982343849,11.2714489803196,4.22860634298709,17.8066720681263,2.41772912474546,0.0989331197336903,12.8299613935495,0.703377286323411,50.3342210253544,48.3508764320546,1.25961277114028,12.9806385760056,0.658679041395893,3.16524922576017,0.142954558212135,0.328384941321322,0.103681831417515,1.6739048881785,10.245109050048
"12",4,1.02626352136069,0.8589934592,1e-05,23.0889871346838,12.6398273482038,7.50576228304925,14.8727128418034,2.26481767952479,60.4426215619294,18.8839517353195,149.301319332748,0.0333459663831949,0.00108737122135041,0.0901150709445694,0.00254778481406413,0.002305658131009,0.13090101460467,0.0227293269972621,0.1,0.01575254257485,373.969784696951,3868.98135543124,196.838790990426,933.078592178766,42.3789667805058,96.9219650694016,30.2811106329598,507.624487841448,3064.44995444445,12.4703838688352,4.20701898183723,17.7381416147455,2.37728346748139,0.0977114093412334,12.6871835650631,0.688269265416813,50.7624487841448,48.2728783758832,1.26089748773445,13.0448744010373,0.663672700856408,3.14602008205129,0.142887299811196,0.326787530070985,0.102097489918466,1.71153517643263,10.3322712341002
"13",4,1.00916479475543,0.68719476736,1e-05,22.7246551784115,12.5571492404929,7.36788845996331,14.6942223215697,2.23341174230039,60.0796152720326,18.5362664526623,150.80679277383,0.037830377855727,0.00109226802547365,0.0903722474660393,0.00255701117548995,0.00231073061222946,0.13209476494982,0.0229366068417305,0.1,0.0158240138978315,368.186112014935,3826.87424380721,195.298920228788,910.787950858419,41.651203040715,94.7347384609159,29.2283555159889,512.743090275935,3043.77812154654,13.928619738756,4.17997237401929,17.6496023487663,2.32889496884657,0.0962447099023651,12.5139630095774,0.670399299100564,51.2743090275935,48.1647872972678,1.26243047143126,13.1215233222097,0.669637718232141,3.12289471181755,0.142812958377518,0.324824909559,0.10021770357192,1.75808505551104,10.4364562473239
"14",4,0.988768752211833,0.549755813888,1e-05,22.2992059540135,12.4576181825719,7.20707815975751,14.484924177461,2.19658185185151,59.6357737773905,18.1279483937493,152.59087057551,0.0434358921963922,0.00109820247852571,0.0906832022705743,0.00256817168832101,0.00231689213511603,0.133558031876388,0.0231906848758746,0.1,0.0159122137373693,361.262861760806,3775.43456556624,193.370205223351,884.494209927317,40.7866122406586,92.1343587891525,28.0067951772625,518.80894872099,3017.5416939573,15.6917747180025,4.14619159741647,17.5354294333716,2.2715329884192,0.0944981811184091,12.3052836280722,0.649496761339061,51.880894872099,48.0157683956721,1.26424353678892,13.2121766539259,0.676701255616555,3.09529765328661,0.142733218303821,0.322425247498867,0.0980101016098038,1.81557787881069,10.5599218391357
"15",4,0.964668252835789,0.4398046511104,1e-05,21.8082981477031,12.3387275231249,7.0218450924232,14.242282719174,2.15388758811615,59.0963510341406,17.6539750432552,154.684634734203,0.0504427851222237,0.00110535679255513,0.0910570760424959,0.00258159707222853,0.00232433918940648,0.135345814404988,0.0235011109930081,0.1,0.0160207138581841,353.04921391653,3713.00435156736,190.966006317453,853.834674534062,39.769519996889,89.0755839079294,26.609733219662,525.927754709707,2984.38712659172,17.8087856351615,4.10419458079176,17.3888061587801,2.20425709594433,0.0924378538726539,12.0560074476186,0.625358293889609,52.5927754709707,47.8120121971742,1.26636651924089,13.3183256364149,0.684983699668405,3.06265416314598,0.142650901418657,0.319508818307421,0.0954475294293644,1.88647155651612,10.7048190127476
"16",4,0.93649883614202,0.35184372088832,1e-05,21.2492607604246,12.1979806494014,6.81141346636605,13.9645041676349,2.10501683974542,58.4455675876767,17.1109229222486,157.115332999596,0.0592014012795131,0.00111393329099163,0.0915038743172977,0.00259765004994676,0.00233329075505378,0.137522413222418,0.0238790502046531,0.1,0.0161536843831182,343.405126397297,3637.84816603105,187.989386474472,818.555127832727,38.5863350271083,85.5221969117485,25.0380615656276,534.192122606722,2942.76652988375,20.3300646892883,4.05232017971485,17.201757192946,2.12631976869886,0.0900331387901597,11.7612189033865,0.597885129152815,53.4192122606722,47.5365217369461,1.26882488974754,13.4412445923783,0.694589551034312,3.02442520506537,0.142570097308011,0.315990309189429,0.0925114777370708,1.97375114396607,10.8730334255776
"17",4,0.90397880825978,0.281474976710656,1e-05,20.6215604277451,12.0330418923017,6.57591950828305,13.6507975471105,2.04983912723485,57.6673279397734,16.4976045108444,159.903907289343,0.0701496714761248,0.00112415394348814,0.092034420560369,0.00261672373008137,0.00234398776783619,0.140162640042502,0.0243374926309541,0.1,0.0163159296853005,332.215107395173,3548.26166983585,184.337307126546,778.563777132965,37.2271144446776,81.453191228941,23.3023201013348,543.673274352753,2890.99487095006,23.3047806431769,3.98879234867377,16.9653772490505,2.03728631100561,0.0872599008901623,11.4166943225351,0.567120043750369,54.3673274352753,47.1692690349856,1.2716373802997,13.5818693190274,0.70559768387375,2.98014984842917,0.142496199705441,0.311782698636318,0.0891955261183197,2.08104701727042,11.0660143452833
"18",4,0.866954289694063,0.225179981368525,1e-05,19.9271694125997,11.8419396442402,6.31656391641894,13.3015786809512,1.9884465471746,56.7462331163625,15.8156132563819,163.062453187359,0.0838350092218894,0.00113625966216736,0.0926602747883707,0.00263923902940121,0.00235669159891064,0.143353204517206,0.0248914943204781,0.1,0.0165129077564611,319.404248131826,3442.72301754653,179.907652307454,733.983398809024,35.6872298699792,76.8693597253278,21.4240839949415,554.412337916025,2827.35386557637,26.7772580876423,3.91182729285322,16.6702924993394,1.93715763306933,0.0841037948229727,11.0194690458116,0.533277465081532,55.4412337916025,46.6878335771363,1.27481347514502,13.7406741445369,0.71805149989298,2.92949117867806,0.142435680786783,0.306802730949192,0.0855082896646945,2.21278309006804,11.2845988364954
"19",4,0.825443834637999,0.18014398509482,1e-05,19.1706847967478,11.6232578391685,6.03565547051832,12.9185768980291,1.92116841576187,55.668840332314,15.0696513212729,166.592165140757,0.100941681404095,0.00115051097153081,0.0933936953759277,0.00266564350318872,0.00237168278304532,0.147194497286737,0.0255584868546046,0.1,0.0167507388202247,304.95494618146,3320.08388969818,174.60931725907,685.191781979255,33.9689505314125,71.7992203652434,19.4361730832643,566.413366038161,2750.24951228867,30.7826650200519,3.81979294150044,16.3074093858923,1.82647702207131,0.0805635751334692,10.5684501472417,0.496759174252429,56.6413366038161,46.0687112707978,1.2783515751816,13.9175787219573,0.731951058851479,2.87228000320239,0.142395661925935,0.300977726710175,0.0814751909670899,2.37436850179155,11.528869559914
"20",4,0.779675407490009,0.144115188075856,1e-05,18.3592046489753,11.3763330650267,5.73655017134495,12.5048229705423,1.84857239109173,54.4251221404102,14.2675985289365,170.481796714463,0.122325021631852,0.00116718877453099,0.0942476261125085,0.00269641116648977,0.00238925899769316,0.151802621914193,0.0263586301676102,0.1,0.0170361908010566,288.921734888844,3179.77708162103,168.37440430579,632.840737261949,32.0826789569178,66.3030145039342,17.3813995264881,579.638094093831,2658.40928645956,35.3423574701902,3.71140011517899,15.8688879039285,1.70639883056274,0.0766538293679169,10.064971442512,0.458149881914175,57.9638094093831,45.2891678314258,1.28223768104344,14.1118839430389,0.747247367205476,2.80855381035549,0.142383264738481,0.294253471779899,0.0771388328770354,2.57243992357049,11.7980482155338
