"","phi","mu","convergence","f.TS","f.ATPS","f.EAA","f.ENT","f.ADPS","f.RNAP","f.DNAP","f.GFP","f.R","v.TS","v.ATPS","v.EAA","v.ENT","v.ADPS","v.RNAP","v.DNAP","v.GFP","v.R","p.TS","p.ATPS","p.EAA","p.ENT","p.ADPS","p.RNAP","p.DNAP","p.GFP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"28",0.27,0.825287683572617,4,1.24540731434384,12.2703657043145,0.586903142061599,3.62396856734588,0.13869827713734,0.404962116468237,0.1179759495219,1.47759475280858,9.0327272089191,232.287165768385,2288.60746164678,109.466249218133,675.924557088378,25.8693114470466,75.5315158298502,22.0042861701952,275.593609681805,1684.73926429784,5.04972099496489,3.2844305329321,14.3841856199775,1.71435687101688,0.0829919694741868,9.76091849747177,0.461125667215116,27.5593609681805,39.772726339553,10,1e-05,17.8784290329868,10.1563291529783,6.08339673502223,12.4718075574297,1.70245825419181,58.5737205259658,17.0640413388476,102.069817460786
"29",0.28,0.813982294496163,4,1.24540731329361,12.2703656587289,0.586903139743509,3.62396857805023,0.138698276855968,0.404962116923473,0.117975950170683,1.55360182944215,9.03272714852669,229.10512755529,2257.25644886299,107.966700739806,666.665254385591,25.5149348101619,74.4968304445307,21.7028556230572,285.800590300983,1661.66047320091,4.98054625120195,3.23943808028479,14.1871405807816,1.6908723717073,0.0818550847076753,9.62720629832274,0.45480883262208,28.5800590300983,39.2278902486252,10,1e-05,17.8784288719181,10.1563294480111,6.0833970087488,12.4718079684928,1.7024579268812,58.5737205918112,17.0640414326876,102.069816778352
"30",0.29,0.80267690591018,4,1.24540731303258,12.2703656497069,0.586903139537304,3.62396858137911,0.138698277747922,0.404962117034535,0.117975950336098,1.63174997056943,9.03272713738849,225.923089628776,2225.90544430509,106.467152721487,657.405950691862,25.1605584029367,73.4621450393384,21.4014249979958,296.007571976629,1638.5816923488,4.91137151366904,3.19444547331591,13.9900955872111,1.66738787437854,0.0807182012987285,9.49349418544059,0.448492000592813,29.6007571976629,38.6830546189204,10,1e-05,17.8784288220021,10.1563295524427,6.08339688762545,12.4718076142644,1.70245841537545,58.5737206078751,17.0640414566131,102.06981665249
"31",0.3,0.791371518741213,4,1.24540731445178,12.2703657126644,0.58690314291128,3.62396856185913,0.138698277261603,0.404962114415198,0.117975950308429,1.7121309402796,9.03272722334686,222.741052402941,2194.55445659633,104.96760553249,648.146644055165,24.8061817890669,72.4274592749342,21.0999943753374,306.214555723392,1615.50293181201,4.84219679136828,3.14945300672862,13.7930506715696,1.64390336364296,0.0795813172351597,9.35978203326731,0.442175168950728,30.6214555723392,38.1382196987176,10,1e-05,17.8784290164636,10.1563291493659,6.08339675756926,12.471807532138,1.70245828387772,58.5737202290142,17.0640414526112,102.069817623819
"32",0.31,0.780066130038573,4,1.24540731267458,12.2703656281236,0.586903137438165,3.62396858454602,0.138698277083492,0.40496211745578,0.117975950889988,1.79484178220143,9.03272710979586,219.559014174675,2163.20343830964,103.468056563128,638.887343702968,24.4518051839434,71.3927743813662,20.7985638193324,316.421533974589,1592.42413253265,4.77302204727553,3.10446053122618,13.5960055392129,1.62041886650643,0.078444432705617,9.2260699168284,0.435858335077088,31.6421533974589,37.5933832744022,10,1e-05,17.878429078169,10.1563294521933,6.08339695339334,12.4718080086738,1.70245798668278,58.5737206688041,17.0640415367278,102.069816340693
"33",0.32,0.768760741257764,4,1.24540731446046,12.2703657249859,0.586903144885618,3.62396854422375,0.138698276660034,0.404962114888103,0.117975946572823,1.87998536678281,9.03272725488971,216.376976552537,2131.85245175514,101.968509856184,629.628032223613,24.0974285346534,70.358088490728,20.4971324071677,326.628521371504,1569.3453786109,4.7038473163595,3.05946799299929,13.398960707331,1.59693435011742,0.0773075484499146,9.09235786890877,0.429541492585794,32.6628521371504,37.0485485663517,10,1e-05,17.8784291157197,10.1563291678452,6.08339687363053,12.4718073863137,1.70245825765739,58.5737202974153,17.0640409122932,102.069817980254
"34",0.33,0.757455353508289,4,1.24540731240025,12.2703656157521,0.586903136828552,3.62396858860846,0.138698277563795,0.404962117530155,0.117975951064231,1.96767049748236,9.03272709299979,213.194938553163,2100.50143228514,100.46896059384,620.368736295543,23.743052147055,69.3234035994269,20.1957025524565,336.835496810383,1546.26657350209,4.63467257724267,3.01447548386506,13.2019155559664,1.57344986591259,0.076170664784019,8.95864565474735,0.423224668778139,33.6835496810383,36.5037119985631,10,1e-05,17.8784290195241,10.1563295421756,6.08339696309821,12.4718079554098,1.70245814666085,58.5737206795617,17.0640415619304,102.069816150898
"35",0.34,0.746149966360879,4,1.2454073122614,12.2703655996596,0.586903134495836,3.6239685921946,0.138698277367157,0.404962118114137,0.117975951725205,2.05801279889784,9.0327270735666,210.012901057772,2069.1504307493,98.9694124178227,611.109433753908,23.3886755881504,68.2887184026743,19.8942720449208,347.042476830941,1523.18779447205,4.56549784908199,2.96948293330597,13.0048704790408,1.5499653627869,0.075033780819571,8.82493354693361,0.416907838178666,34.7042476830941,35.958876458061,10,1e-05,17.8784294940013,10.1563292784958,6.08339688016765,12.4718077415687,1.70245831351667,58.5737207640288,17.0640416575336,102.069815931303
"36",0.35,0.734844578229656,4,1.24540731280701,12.2703656265549,0.586903136695705,3.62396858334265,0.138698277402983,0.404962117377299,0.117975950926709,2.15113490567487,9.03272711081523,206.830863399857,2037.79943370669,97.4698648759807,601.850128322533,23.0342990380187,67.2540328935427,19.5928412653955,357.249459879516,1500.10902294639,4.4963231173882,2.92449043759493,12.8078255550192,1.52648085926157,0.0738968968207704,8.69122143413094,0.410591003550739,35.7249459879516,35.4140410604942,10,1e-05,17.878429389889,10.1563292705747,6.08339683895362,12.4718077057736,1.70245830546104,58.5737206574525,17.0640415420392,102.069816352212
"37",0.36,0.723539189208668,4,1.24540731446356,12.2703657145383,0.586903145667855,3.62396855114683,0.138698277334937,0.404962115067163,0.117975946002472,2.24716713081564,9.03272723579316,203.648825670381,2006.44844404834,95.9703183122813,592.590818390475,22.6799224428284,66.2193470494784,19.2914097915865,367.456447349359,1477.03026375952,4.42714838413871,2.87949798697461,12.6107808411281,1.50299635434885,0.072760012245997,8.5575093438952,0.404274157484181,36.7456447349359,34.8692059493111,10,1e-05,17.8784285759065,10.15632960358,6.08339710681166,12.4718076272286,1.70245820795023,58.5737203233144,17.0640408297976,102.069817764463
"38",0.37,0.712233801064583,4,1.24540731408794,12.2703656951963,0.586903144412048,3.62396855623087,0.138698277457727,0.404962115517291,0.117975946294842,2.34624797764775,9.0327272106857,200.466787852147,1975.09743909651,94.4707701727048,583.331515341882,22.3255459061909,65.1846617417799,18.9899792060113,377.663428071393,1453.95148156563,4.35797364895971,2.83450545608361,12.4137358187594,1.47951185460931,0.0716231282060907,8.42379721341567,0.397957324855853,37.7663428071393,34.3243702287195,10,1e-05,17.8784286281232,10.1563296602247,6.08339712956512,12.471807574148,1.70245830827224,58.573720388421,17.064040872086,102.069817480748
"39",0.38,0.700928412647927,4,1.24540731364121,12.2703656780247,0.58690313939701,3.62396856450259,0.138698277429281,0.404962115273821,0.117975948159747,2.4485250084549,9.03272718531162,197.284749947848,1943.74643383148,92.9712214078927,574.072212549029,21.9711693364248,64.1499762969623,18.6885488607795,387.87040893614,1430.87269890139,4.28879891190974,2.78951288838791,12.2166906273038,1.45602734623128,0.0704862440980339,8.29008502664864,0.39164049544219,38.787040893614,33.7795347603857,10,1e-05,17.878429459074,10.1563288708987,6.08339712473713,12.4718073668257,1.70245850765548,58.5737203532054,17.0640411418259,102.069817194021
"40",0.39,0.689623024654422,4,1.24540731368803,12.2703656747758,0.586903143295594,3.62396856219451,0.138698277372022,0.404962116114039,0.117975946495617,2.55415541445805,9.032727182291,194.102712241854,1912.39543199756,91.4716741140651,564.812908411564,21.6167927755772,63.1152910610143,18.3871179672833,398.077390412462,1407.79392071452,4.21962417917075,2.74452046640051,12.0196458229611,1.43254285313266,0.0693493598794445,8.15637294779732,0.385323658361993,39.8077390412462,33.2346988309383,10,1e-05,17.8784285563196,10.1563297929382,6.08339722477319,12.4718077897234,1.70245814400521,58.5737204747346,17.064040901126,102.069817159888
"41",0.4,0.67831763685596,4,1.24540731208919,12.2703655952134,0.586903135639159,3.62396858987152,0.138698277644974,0.404962116875488,0.11797595139648,2.66330682876156,9.03272706963025,190.92067433824,1881.04441902227,89.9721250548042,555.553609042343,21.2624162717575,62.080605826548,18.0856880939032,408.284366713582,1384.71512613344,4.15044944213566,2.69952794027706,11.8226006238807,1.40905835361288,0.0682124761777996,8.02266073195532,0.379006836178765,40.8284366713582,32.6898628112455,10,1e-05,17.8784291268143,10.1563295902636,6.08339707185401,12.4718080970983,1.70245807408291,58.5737205848707,17.0640416099869,102.069815886822
"42",0.41,0.667012248603649,4,1.24540731168562,12.2703655762519,0.586903134294855,3.62396859586422,0.138698277535514,0.404962117530876,0.117975951646609,2.77615835156406,9.03272704297625,187.738636495237,1849.69341433024,88.4725769259903,546.294305891187,20.90803969467,61.0459205306657,17.784257482305,418.49134714978,1361.63634416664,4.08127470641819,2.65453544942103,11.6255556105392,1.38557385310541,0.067075591939292,7.88894859893011,0.372690002812691,41.849134714978,32.1450270574877,10,1e-05,17.8784291203966,10.1563296478793,6.08339714927179,12.4718082597031,1.7024579475793,58.5737206796659,17.0640416461655,102.069815585632
"43",0.42,0.65570686070752,4,1.24540731098138,12.2703655388392,0.586903130976593,3.62396860610716,0.138698277524129,0.404962118642495,0.117975952598153,2.89290132851724,9.03272699372821,184.55659870999,1818.34240798856,86.9730285587694,537.035003630968,20.5536631438405,60.0112353316414,17.4828269828678,428.698326151657,1338.55755971495,4.0120999719563,2.60954291146429,11.4285105314477,1.36208935216665,0.0659387079159826,7.75523647597408,0.366373171681447,42.8698326151657,31.6001912913567,10,1e-05,17.8784294426795,10.1563295657556,6.08339712540161,12.4718082134846,1.70245804554134,58.5737208404505,17.0640417837969,102.069815029129
"44",0.43,0.644401472792853,4,1.24540731073784,12.2703655244191,0.586903129385871,3.6239686106069,0.13869827768886,0.404962119105026,0.117975953161721,3.01374059570976,9.03272697494252,181.374560990218,1786.99140513516,85.4734804576356,527.775700466816,20.1992866181366,58.9765500307101,17.1813964215711,438.905306538962,1315.47877991345,3.94292523891779,2.56455036429029,11.2314654982998,1.33860485109365,0.0648018240366671,7.6215243579734,0.360056340110116,43.8905306538962,31.0553556882326,10,1e-05,17.8784296695205,10.1563294609862,6.0833970494933,12.4718080342795,1.70245825258699,58.5737209073509,17.0640418653113,102.06981481685
"45",0.44,0.633096084307095,4,1.24540731057604,12.2703655193239,0.586903129821012,3.62396861050482,0.138698277608849,0.404962118773557,0.117975952923478,3.13889559960947,9.03272696831501,178.192523122646,1755.64040210597,83.9739325787411,518.516396153507,19.844910038672,57.941864561543,16.8799657274449,449.112287974504,1292.4000007817,3.87375050266621,2.51955790162786,11.0344205409893,1.31512034956727,0.0636649397159888,7.48781220705421,0.35373950522714,44.9112287974504,30.5105199976612,10,1e-05,17.8784294429398,10.1563296491973,6.08339719194705,12.4718083358847,1.70245799065479,58.5737208594073,17.0640418308518,102.06981474196
"46",0.45,0.621796348348655,4,1.24540732533498,12.2703662653862,0.586903182372664,3.62396844896576,0.138698278008038,0.404962107243192,0.117975938274591,3.26853605227317,9.03272791837774,175.01207832459,1724.30517969819,82.4751417731771,509.261698670068,19.4907107100076,56.9076948477668,16.5786837203452,459.314214675361,1269.33289517197,3.80461039836066,2.47458809051774,10.8374753902141,1.29164758273042,0.0625286255405132,7.3541672356831,0.347425811228123,45.9314214675361,29.9659608758577,10,1e-05,17.8784259344372,10.15632864302,6.08339608175438,12.4718067899615,1.70245817562775,58.5737191916553,17.0640397120368,102.069825477668
"47",0.46,0.610485307522682,4,1.24540731212423,12.2703656121362,0.586903134599419,3.62396855471413,0.138698279111987,0.404962117129935,0.117975948712457,3.40311190888363,9.03272712413183,171.828447700893,1692.9384108558,80.9748373783012,499.997780012444,19.1361571162999,55.8724935101096,16.277103832581,469.526259371737,1246.24246632857,3.73540103697594,2.42957279871087,10.6403305155525,1.26815131212683,0.0613911738425883,7.2203882158424,0.34110584020966,46.9526259371737,29.4208496722552,10,1e-05,17.8784308535717,10.156328616241,6.08339577973536,12.4718078945863,1.70245848295305,58.5737206216738,17.0640412217697,102.06981650269
