"","convergence","mu","x_C","x_W","C","AA","NT","ATP","ADP","RNA","DNA","P","tau TC","tau ATPS","tau EAA","tau ENT","tau ADPS","tau RNAP","tau DNAP","tau Q","tau R","v TC","v ATPS","v EAA","v ENT","v ADPS","v RNAP","v DNAP","v Q","v R","p TC","p ATPS","p EAA","p ENT","p ADPS","p RNAP","p DNAP","p Q","p R","q TC","q ATPS","q EAA","q ENT","q ADPS","q RNAP","q DNAP","q Q","q R"
"11",4,0.830701675717999,1.073741824,1e-05,16.8857339949239,4.19596233645908,6.50636454084257,14.5305303932033,2.37179207161391,63.4564230715259,17.7299641568956,163.323230391649,0.0581174901141687,0.00130048456200559,0.139715602038447,0.00322772278797591,0.00489771605327209,0.136457659710537,0.023694169049865,0.1,0.0176360262769676,307.490698485598,3370.89567040108,166.29305034817,771.62193234374,35.8257130994318,82.3646202821669,23.0129858368019,555.298986224878,2713.45762340039,17.8705876294355,4.3837977794881,23.2337336442042,2.4905816947279,0.175464170167007,11.2392833266515,0.545273576759334,55.5298986224878,47.8546099477275,1.28082281131777,14.0411404002981,0.69267764292885,3.2141166465406,0.149228548360877,0.343081872142765,0.0958583702254303,2.31304430397841,11.3026457018442
"12",4,0.800479664239578,0.8589934592,1e-05,14.7775038004817,3.92413521327433,6.26772268932858,14.3764671946653,2.40223172428558,63.3410083559043,17.3070251924629,166.603906426215,0.0662333642790578,0.00135356562769773,0.146462691271044,0.00339051543027299,0.00480195187559934,0.138433058133193,0.024037172324775,0.1,0.0179007949603316,297.247188509193,3295.42825331879,163.176837330423,740.402587469558,34.7888214147228,79.2237329708291,21.6467526797635,566.453285919234,2667.26078154117,19.6876813174551,4.46057841223629,23.899318748511,2.51034639742958,0.167054246242319,10.9671836318794,0.520326724435261,56.6453285919234,47.7460883561022,1.28490082935204,14.2450413643811,0.705359248874505,3.20051437144075,0.150380515664911,0.342457873896542,0.0935717192499077,2.44858933911935,11.5296821056204
"13",4,0.766986040925626,0.68719476736,1e-05,12.8184911255421,3.64826614230388,6.00829941634816,14.1933387825666,2.43095684038195,63.1153078983285,16.8279427344086,169.957396954145,0.0758970621355119,0.001418471885664,0.154476666138425,0.00358950920497583,0.0047216867852415,0.140796088359332,0.0244474830231033,0.1,0.0182255425051532,285.710448324576,3202.57412891765,159.22411042379,705.17028595866,33.5688267664672,75.6383751980325,20.1668705856049,577.855148819253,2607.09902031769,21.6845836492553,4.54276136362457,24.5964097471234,2.53121523252405,0.158501485739289,10.6495873577385,0.493029226270698,57.7855148819253,47.5157940099434,1.28896409517184,14.4482047769269,0.718329212758745,3.18132985654828,0.151443577484659,0.341237607581793,0.0909815242993542,2.60695590030379,11.7617575746813
"14",4,0.730285308243191,0.549755813888,1e-05,11.0290605193931,3.37231519435064,5.72940858274986,13.9799403637071,2.45725242778458,62.7643604288776,16.2914413395826,173.376223923241,0.0874797520140178,0.00149771329441726,0.163997336900973,0.00383271677808494,0.00465979542259431,0.143619529582446,0.024937738343213,0.1,0.0186203355740488,272.889294401618,3091.84191446862,154.399683196989,666.094249459186,32.1655379798211,71.6185785976401,18.5896879068796,589.479157385874,2532.28218259649,23.8722878015338,4.63069273953618,25.32113686266,2.55295060568812,0.149884826643654,10.2858265675565,0.463584772903755,58.9479157385874,47.1519440081312,1.29299275665009,14.6496373515904,0.731570186512939,3.15606019534603,0.152405420347687,0.339340183979658,0.0880808895954942,2.79304573808015,11.9983545967641
"15",4,0.690543866317265,0.4398046511104,1e-05,9.41876046925869,3.09975732733185,5.43302567824742,13.7360702698152,2.48047848253086,62.2755076490367,15.6980238160876,176.858377503569,0.101456419387195,0.00159440869784474,0.175324523551553,0.00413020767610556,0.00461865358085312,0.146989764007243,0.0255229374765428,0.1,0.0190970660497982,258.834133876795,2963.34778426502,148.694679759757,623.521119812108,30.5857953811147,67.1937028575565,16.9377719679713,601.318482507287,2442.56935583826,26.2603844383254,4.72478748197109,26.0698238835301,2.57527171526191,0.141265193360226,9.87678652580505,0.432301694930471,60.1318482507287,46.6459083196564,1.29697747542174,14.848873564188,0.745085848898322,3.12436708301766,0.153260650297563,0.336697165057508,0.08487253360774,3.0131131303492,12.239334083292
"16",4,0.648045835030071,0.35184372088832,1e-05,7.98843062385123,2.83350904396828,5.12178111250356,13.4626449657616,2.50006629854987,61.6390779037442,15.0503380144979,180.404152172724,0.118431537899855,0.00171245557612945,0.188834234380184,0.00449469373059178,0.00460028802079026,0.15100917144765,0.0262208573996554,0.1,0.0196699858154835,243.642334697517,2817.85441429757,142.128435059662,577.981164151005,28.8437463696947,62.4139807978367,15.2395451032658,613.374121760326,2338.2031887533,28.8549363957382,4.82545050448487,26.838714218145,2.59784831490966,0.132689540899219,9.42508352703087,0.39959393898835,61.3374121760326,45.9924235564957,1.30091579278179,15.0457896156294,0.758887514364144,3.08610088352642,0.154009709445256,0.333256260292734,0.0813707721372077,3.27507977163462,12.4847164133373
"17",4,0.603204292573565,0.281474976710656,1e-05,6.73247667709732,2.57594102821269,4.79891402531801,13.1617683763473,2.51551182102323,60.8491075600307,14.3533556283146,184.012925538114,0.139171469590664,0.00185673872093447,0.204998381167163,0.00494225776548258,0.00460654955494718,0.155799168772836,0.0270525806360945,0.1,0.0203563351004689,227.462038622679,2656.79988370739,134.750682573966,530.181024236358,26.9608431162146,57.3506919991891,13.528133949741,625.643955922928,2219.9477314722,31.6562261912066,4.9329832178537,27.6236717888333,2.62029128414365,0.124196459857999,8.9351901420206,0.365970934531257,62.5643955922928,45.1899999273737,1.30480815086563,15.2404074300538,0.772980801639962,3.04131856922923,0.154657577436919,0.328985226860028,0.0776024850146764,3.58892999540127,12.7344585147484
"18",4,0.556563495606413,0.225179981368525,1e-05,5.64090110449482,2.32892236852918,4.46815059160899,12.8367372879936,2.52637599378937,59.9042595320691,13.6144441717014,187.680209644726,0.164645164455999,0.00203338859703037,0.224408868132532,0.00549326327322289,0.00463929674775669,0.161503602921866,0.0280430844110212,0.1,0.0211770909382423,210.492930365848,2482.3039874416,126.643337417641,480.980751915137,24.9654290926163,52.0945688857533,11.8395353733445,638.112717463205,2089.11907072027,34.6566431369102,5.04748862242678,28.419888006419,2.64215389962255,0.115822033995725,8.41346056771052,0.332017089861972,63.8112717463205,44.2414645414592,1.30865435079721,15.4327174196334,0.787353543052598,2.99030258426951,0.155212421361551,0.323876835705391,0.0736075052535761,3.96720679671217,12.9882498024032
"19",4,0.508787859514511,0.18014398509482,1e-05,4.70095886648513,2.09388588367518,4.1335259579574,12.4919442234937,2.53228878163711,58.8086361507799,12.8431742110496,191.395586547705,0.196075343844581,0.00225010126588067,0.24780735200577,0.00617348511354962,0.00470057265573993,0.168293066696092,0.0292219900346827,0.1,0.0221578991194779,192.982386113704,2297.13471985733,117.92104467698,431.351000890693,22.8917723068115,46.7517501689422,10.2100798690811,650.744996929342,1947.59501600263,37.8390877131922,5.16878574104942,29.2217018271567,2.66293898271342,0.107604438946823,7.86799540934085,0.298358852187601,65.0744996929342,43.1546138901842,1.31245097345264,15.6225485648844,0.801967438549902,2.93356845886029,0.15568430597821,0.317953266386137,0.0694375768330967,4.42564174839323,13.2453693112599
"20",4,0.460635334917355,0.144115188075856,1e-05,3.89842185213758,1.87189492078487,3.79917569031884,12.1327036855547,2.53296384648558,57.5724458244553,12.0509229683205,195.141471533816,0.235002639771381,0.00251653636891261,0.276122266563176,0.00701551643595864,0.00479277894971079,0.176369999332197,0.0306244485532459,0.1,0.0233302342323635,175.215923239961,2104.61556502896,108.72912945926,382.312737805555,20.7784734260124,41.4373482255613,8.67356396496184,663.481005050219,1797.7811419249,41.1762044913705,5.29634161197495,30.0225336677317,2.68212129575122,0.0995866300433172,7.30830507887028,0.265623113418262,66.3481005050219,41.9426551396338,1.31618967426223,15.8094836574245,0.816753151423405,2.87186271963115,0.156084057113894,0.311269711421147,0.0651542115501759,4.98394684551744,13.5046001061464
