"reaction","phi","rel_phi","mu","mu_norm","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R"
"TS",0.0645832775919732,0.996425247027234,0.825009627998094,1.12957545347555,4,1.2724431399497,13.6221569977466,0.657997926945683,3.31501450341872,0.138391988698003,0.384826798392446,0.0855834477702705,10.7670255065554
"TS",0.0643665551839465,0.993081538144593,0.82446155316999,1.1288250478421,4,1.27270979389553,13.6354897005069,0.659029292795272,3.31143636739465,0.138437609894753,0.384421217382306,0.0853278407507533,10.7846512949012
"TS",0.0637163879598662,0.983050411496667,0.822776248944957,1.1265175859415,4,1.27351506668894,13.6757533360028,0.662150131507109,3.30053547236081,0.138574446113682,0.383179940359969,0.0845548111370077,10.8379779952453
"TS",0.0634996655518395,0.979706702614026,0.822200595684335,1.12572942084518,4,1.27378527150444,13.6892635723387,0.663199380461939,3.29684598096412,0.138620035396494,0.382757929158905,0.0842950852869112,10.8559042663512
"TS",0.0628494983277592,0.969675575966101,0.820431162367722,1.12330677222003,4,1.27460126708206,13.7300633527188,0.666374281869605,3.2856079718839,0.138756749557682,0.381466731988714,0.0835097629983314,10.9101392753692
"TS",0.0626327759197324,0.966331867083459,0.819826994087883,1.12247956531782,4,1.2748750650193,13.7437532528687,0.667441662301562,3.28180527008775,0.138802309214323,0.38102788427715,0.0832459568060173,10.9283701574579
"TS",0.0624160535117057,0.962988158200817,0.819215548009352,1.12164239389824,4,1.2751497718836,13.7574885931035,0.668513637811237,3.27797380253371,0.13884785253259,0.380584749509998,0.0829811302902457,10.9466782249786
"TS",0.0619826086956522,0.956300740435534,0.817970576192464,1.11993782033098,4,1.27570191704289,13.7850958514618,0.670671406833948,3.27022427758851,0.138938914299404,0.379685515060116,0.0824484287312303,10.9835264589136
"TS",0.0617658862876254,0.952957031552892,0.817336927192204,1.11907024941723,4,1.27597935493884,13.7989677364666,0.671757189725242,3.26630636368442,0.138984431263207,0.379229416587543,0.0821805780801285,11.0020664444313
"TS",0.0615491638795987,0.94961332267025,0.816695756304879,1.11819237978853,4,1.27625771320613,13.8128856579998,0.672847645913783,3.26235903815295,0.139029934885871,0.378768898322087,0.081911709539162,11.0206848979001
"TS",0.0611157190635451,0.942925904904967,0.815390582935517,1.11640538027903,4,1.27681719120425,13.8408595508506,0.675042529142185,3.25437673660603,0.139120927602347,0.377834630278316,0.0813709719003981,11.0581565211997
"TS",0.0608989966555184,0.939582196022325,0.814726458831153,1.11549608387704,4,1.27709832122229,13.854916057938,0.676147036117434,3.25034107741426,0.139166406584858,0.37736077368789,0.0810990891772078,11.0770109618175
"TS",0.0606822742474916,0.936238487139683,0.814054557243015,1.11457613880566,4,1.27738036830195,13.8690184180151,0.67725618396858,3.24627633610287,0.139211877342346,0.376882492937529,0.0808262320653039,11.0959433338726
"TS",0.0602488294314381,0.9295510693744,0.812687158128077,1.11270394189678,4,1.27794727571409,13.8973637865955,0.679488762295207,3.23805680289119,0.139302788622986,0.375912278679793,0.0802775233428453,11.1340479879943
"TS",0.0600321070234114,0.926207360491758,0.81199153075414,1.11175151227693,4,1.27823212851928,13.9116064207942,0.680612159202855,3.23390224595124,0.139348232252275,0.3754203403468,0.0800016893737068,11.1532196330883
"TS",0.0598153846153846,0.922863651609116,0.811287866154322,1.11078807835754,4,1.27851791924875,13.925895957361,0.681740320335077,3.22971764515775,0.139393662914646,0.37492381582409,0.0797248781433671,11.172471298798
"TS",0.0595986622073579,0.919519942726475,0.810576096957525,1.10981354789638,4,1.27880464738593,13.9402323751308,0.682873251336921,3.22550290168998,0.139439095253172,0.374422669279758,0.079447082575151,11.1918030496833
"TS",0.0593819397993311,0.916176233843833,0.809856153381946,1.10882782535053,4,1.27909232457814,13.9546162290908,0.684011004462092,3.22125774355252,0.139484499242144,0.373916874833349,0.0791683214008025,11.2112157733938
"TS",0.0591652173913043,0.912832524961191,0.809127970132918,1.10783082132073,4,1.27938094500047,13.9690472441337,0.685153563141367,3.2169821642591,0.139529904788182,0.373406408805933,0.0788885683321938,11.2307091608593
"TS",0.0587317725752508,0.906145107195908,0.80764661194046,1.10580259547315,4,1.27996103440926,13.9980517190774,0.687453179899316,3.20833930552631,0.139620682707612,0.372371334811562,0.0783262004298357,11.269939413863
"TS",0.0585150501672241,0.902801398313266,0.806893298630175,1.10477118420812,4,1.28025250977476,14.0126254850037,0.688610282320772,3.20397165411674,0.139666056868151,0.371846669016414,0.0780435625461037,11.2896769794437
"TS",0.0582983277591973,0.899457689430624,0.806131471998492,1.10372811678958,4,1.28054493887905,14.0272469399021,0.689772245461429,3.19957320740095,0.139711422148384,0.371317234656898,0.077759972684377,11.3094961530247
"TS",0.0580816053511706,0.896113980547983,0.805361062628105,1.10267329817367,4,1.28083832354675,14.0419161771828,0.690939080136144,3.19514388353356,0.139756777916836,0.370783010540806,0.0774754361573362,11.3293971165472
