"","convergence","mu","x_S","x_W","S","AA","NT","ATP","ADP","RNA","DNA","P","tau TS","tau ATPS","tau AAS","tau NTS","tau ADPS","tau RNAP","tau DNAP","tau R","v TS","v ATPS","v AAS","v NTS","v ADPS","v RNAP","v DNAP","v R","p TS","p ATPS","p AAS","p NTS","p ADPS","p RNAP","p DNAP","p R","q TS","q ATPS","q AAS","q NTS","q ADPS","q RNAP","q DNAP","q R"
"11",4,0.868288945424858,1.073741824,1e-05,15.292640859895,3.03201196270818,4.33834349610224,10.2396753299382,1.6555053722958,57.0465735287789,12.8717515217704,100.523498063843,0.0680395223348359,0.00169484518595485,0.206110804234553,0.00281529383850477,0.00695646179925361,0.119976770498076,0.0211651328468402,0.0272294882006087,224.404213135739,2320.24896030683,107.372793018742,650.025283615267,24.8795733065076,77.3951705771954,17.4631243040762,1745.66884248544,15.2683554716804,3.93246278059277,22.1306927220031,1.83001217583438,0.17307380128845,9.28562261799966,0.369609345816657,47.5336691486276,1.26070325320967,13.0351626274762,0.60322053482595,3.65184315513101,0.139773485389109,0.434806200676669,0.0981078622086155,9.80717054281394
"12",4,0.839309073942087,0.8589934592,1e-05,13.5256242288448,2.85391438987931,4.19505519573584,10.148242325879,1.68216987214009,56.9441763624294,12.5590425933817,103.09177445216,0.0780428414659302,0.00175732095554276,0.215377043908814,0.00294723742022449,0.00683519733879301,0.121858435433015,0.0214970778404909,0.0275915751607529,217.696906054341,2281.92731913177,106.226350339466,626.13027088175,24.2958624232575,74.6777561392897,16.4701850135163,1730.51723492977,16.9896851268224,4.01007869693578,22.8787173213362,1.84535456427799,0.16606701417913,9.10011452478208,0.354060849282846,47.7476963545431,1.26525038280191,13.2625192814496,0.617385579182784,3.6390575285404,0.14120710206077,0.434025734469736,0.0957244100105313,10.0577340928936
"13",4,0.806799097174849,0.68719476736,1e-05,11.8366667548109,2.66858128578254,4.03774677345364,10.0379343065736,1.70886039774286,56.7414520916717,12.205902322172,105.762856095121,0.0899554508260142,0.00183445972054267,0.226500812382722,0.00311036613951096,0.00672916794096595,0.124108879251805,0.0218940792116005,0.0280443326402293,210.028008959298,2231.70970082031,104.54826114672,598.73398583221,23.5851454602965,71.5296129999229,15.3870483964575,1706.58753624355,18.8931642320238,4.09398155409919,23.680266082933,1.86228191610694,0.158708404714445,8.87746010273581,0.336885256424771,47.8601085460834,1.26986616192278,13.4933080894735,0.632117115121601,3.62005064166854,0.142599924136124,0.43248057996701,0.0930327920897257,10.3183274239143
"14",4,0.770785653890569,0.549755813888,1e-05,10.2579326353911,2.47926170990381,3.8670185629215,9.90738977062604,1.73483786226458,56.4215453223759,11.8112732033371,108.52074093894,0.104216008338774,0.00192939468693422,0.239825894126629,0.00331165974394708,0.00664376144861099,0.126797991872274,0.0223684662584935,0.0286036722715825,201.385757006648,2168.73489773213,102.286455676606,567.89020509059,22.7421252166177,67.9514339137873,14.2249374051787,1672.92460530619,20.9876197315151,4.18434558905319,24.5309406896858,1.88065913118036,0.151093254773649,8.61610536510978,0.318190032376921,47.8517871452448,1.27450419116566,13.7252095568783,0.647337321154299,3.59399024671834,0.143927427318689,0.430042266176646,0.090024948196167,10.5873893598965
"15",4,0.731405587797508,0.4398046511104,1e-05,8.81093908485137,2.28903137462539,3.68390051233711,9.7559564253206,1.75939266551826,55.9706079426174,11.3754559206032,111.354716109583,0.121392159732883,0.00204598161639469,0.25577742786888,0.00355983789188715,0.006583660740875,0.130008253610846,0.0229347893549389,0.0292877854042572,191.790758236863,2092.6306356221,99.4087642462297,533.820608303094,21.7669785552753,63.9643990650843,13.0001125376147,1628.90923180308,23.2818943591801,4.28148381038714,25.4265180265245,1.9003148289076,0.143306402161834,8.31589981571883,0.298154842640695,47.7071440240621,1.27913252227597,13.9566261051507,0.662998491249389,3.56027218109399,0.145173054414593,0.426605243465072,0.0867031701265488,10.8638747423983
"16",4,0.688920092214256,0.35184372088832,1e-05,7.50717672486467,2.10062417251225,3.48986688633537,9.58378255887458,1.78186582593623,55.3785213480486,10.9003468991771,114.257815512105,0.142212960515041,0.00218900693550877,0.274885884075812,0.00386587613203129,0.00655285562300267,0.133836968698229,0.0236102139652261,0.0301179244685045,181.29962485821,2003.55030019954,95.9045679571929,496.920982931166,20.665678551123,59.6115250527919,11.733543735857,1574.29009597597,25.7831563913523,4.38578550277749,26.3628119498217,1.92103496741912,0.135419207896892,7.97822581254422,0.277031478173921,47.414350202119,1.28373148633244,14.1865743342187,0.679073184327014,3.51855726401474,0.146327838589017,0.422092388323542,0.0830819123412887,11.1471039524005
"17",4,0.643725109058884,0.281474976710656,1e-05,6.34974903633736,1.91634459485655,3.2868047573016,9.39187058113126,1.80166264410309,54.6395843217304,10.3895969006432,117.224388746685,0.167608453455344,0.00236444686871763,0.29781586250769,0.0042436582391316,0.00655481148024017,0.138398873748305,0.0244149808048292,0.0311193654357868,170.007405635189,1902.18786296191,91.7859380497032,457.755221977645,19.4500109649308,54.9576130881844,10.4500693717881,1509.20564860641,28.4946783344695,4.49762213629296,27.3353083063497,1.94255671925095,0.127491155163725,7.60607175529984,0.25513824312134,46.9655220967366,1.28828968462184,14.4144838450465,0.695539566296967,3.46879789355198,0.147389158715069,0.416460246354652,0.0791890007670975,11.4365257313839
"18",4,0.59635404819423,0.225179981368525,1e-05,5.33540028214684,1.7380591218985,3.07694893752764,9.18206883834175,1.81825363957396,53.7530944588858,9.84861300586876,120.247560161075,0.198759339398349,0.00257978551501538,0.325400854190137,0.00471078574744483,0.00659270034402686,0.143829333896345,0.0253729696719707,0.0323225482172884,158.048065318948,1789.77431831361,87.0886417383889,417.034193144908,18.1372711821266,50.0873054430053,9.17696911741903,1434.20238575073,31.4135290559813,4.61723386153198,28.3387184119306,1.96455873326419,0.119573593962115,7.20402377853024,0.232846959096884,46.3570757667781,1.29279942782656,14.6399717705188,0.712366494220434,3.41125065462734,0.148359005592821,0.409703463863459,0.0750656479105851,11.7314692840074
"19",4,0.547468736912585,0.18014398509482,1e-05,4.45644695091061,1.56722614843961,2.8627797392236,8.95702201737119,1.83117902776235,52.7238640618978,9.28440309398966,123.317078417372,0.237159410232074,0.00284440631096665,0.358685575452947,0.00528958802808803,0.00666966755735128,0.150288173110897,0.0265123751539223,0.0337644526495676,145.592106356787,1668.05077935009,81.8727015130331,375.579026257973,16.7496268030422,45.1010425986219,7.94206317945909,1350.24490321818,34.5285380780211,4.74461416379623,29.3665570560896,1.98665832089513,0.111714442485992,6.77815329754363,0.210562958509973,45.5902801000301,1.29725288217832,14.8626442413636,0.72950107438676,3.34647932838407,0.149242305708594,0.401858719983977,0.0707652674846773,12.0309344797436
"20",4,0.497835628982116,0.144115188075856,1e-05,3.70240448889505,1.40494697132795,2.64689084668767,8.72005481386773,1.84005507257123,51.5624908409913,8.70524817852582,126.417907763013,0.284694020822339,0.00317007736645868,0.398978387533942,0.00600838175993729,0.00678911135990672,0.157964460130396,0.0278665509153109,0.0354903146358761,132.840465953141,1539.20812608256,76.221839010121,334.269211898749,15.3130778129555,40.1088204057962,6.77153547250285,1258.70677251606,37.8188863801128,4.87940884276361,30.4108664231298,2.00841703568105,0.103962190535072,6.33576816186859,0.188699338019334,44.671899390903,1.30163900536221,15.0819505178961,0.746860664814361,3.27534114983138,0.150045388884141,0.39300678994658,0.0663509769704712,12.3334544159037
