"x_C","x_C2","protein","phi","mu","mu_norm","convergence","f.TS","f.LAC","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.LAC","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.LAC","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_LAC","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
0.58,0.05,"LAC",0.18,0.688513027408672,0.943091664581408,4,0.560874568060897,0.717310736820118,13.909265223572,0.667350360548952,3.46282128978485,0.143112976597049,0.413730596643427,0.0831665426185628,10.9156174830207,79.1647366046886,101.244946335157,1963.22561316291,94.1932805021847,488.760501769018,20.1997054995516,58.3960756534452,11.7385558476709,1540.68669205026,10.9579477732581,20.1393701882005,3.7570728178873,22.3599006797927,1.58757470203646,0.136673148140799,7.74606419763522,0.274685624308403,44.9257900697024,0.58,1e-05,0.05,10.6053591172755,2.54472887138105,3.67481548601697,9.44866460788315,1.64844812927214,54.2814542796176,10.9114503915554,111.885079200962
0.58,0.05,"LAC",0.185,0.687406984302352,0.941576660517994,4,0.540654037592594,0.737507900150594,13.9080968872729,0.667425233808191,3.46084881283694,0.143071029379622,0.413471626841718,0.0830954152948951,10.9164449542077,76.1881191141451,103.928456716044,1959.90720242636,94.0525172799731,487.697387339516,20.1613450936102,58.2657732408798,11.7096756116291,1538.32830358128,10.5724309693482,20.70036467676,3.74618811636647,22.2951115421601,1.58143230399461,0.136499875094351,7.73213179075478,0.274128650949047,44.8552728552014,0.58,1e-05,0.05,10.6437726606133,2.5498999939244,3.67425659917062,9.44267561098679,1.64623842588785,54.2474774416334,10.9021184866902,111.893560780629
0.58,0.05,"LAC",0.19,0.686304292422789,0.940066246802031,4,0.520435225362678,0.757703042616358,13.906913399115,0.667501480114927,3.45884448306079,0.143028485088524,0.413208566821205,0.0830230691308166,10.9172896290076,73.2212704643577,106.60304435853,1956.59674383375,93.9123718552951,486.633062187238,20.1230179672715,58.1352966804287,11.6807131864916,1535.97946047219,10.186670431771,21.261421553132,3.73529950402866,22.2302762460625,1.57527541081458,0.13632819326254,7.71823118228653,0.27357164446628,44.7851445315037,0.58,1e-05,0.05,10.6827884842036,2.55514098676681,3.67366780190582,9.4365961060786,1.64399728614443,54.2129639669421,10.8926266699631,111.902218697328
0.58,0.05,"LAC",0.195,0.685204686942533,0.938560060685755,4,0.500213682181135,0.777900591779581,13.9057136556615,0.667579122812931,3.45680706832487,0.142985320124103,0.412941254832078,0.0829494600625701,10.9181516319611,70.2634956981757,109.269331949861,1953.2933352887,93.772810490563,485.567183039817,20.0847133601678,58.0046030647885,11.6516585569162,1533.63957754865,9.80054372698106,21.8227115349147,3.72440325892662,22.1653728014942,1.56910195873583,0.13615811303616,7.70435877853807,0.273014441575018,44.7153896134,0.58,1e-05,0.05,10.7224341940879,2.56045510352884,3.67304813240961,9.4304228971422,1.64172382478738,54.1778926339687,10.8829691602092,111.911054227602
0.58,0.05,"LAC",0.2,0.684108564930148,0.937058646054379,4,0.479997092711304,0.798092861570915,13.9044976956233,0.667658182512408,3.4547362820475,0.142941528891204,0.41266965940585,0.0828745753948364,10.9190313004635,67.3158750644015,111.926343253106,1949.99812274861,93.633889625999,484.500009425343,20.0464424607299,57.8737239397016,11.6225174027242,1531.30958084443,9.41415832627958,22.3840701457305,3.7135028043292,22.1004198030739,1.56291336931209,0.135989707465953,7.6905194722979,0.272457196855173,44.6460400044068,0.58,1e-05,0.05,10.7627139359952,2.56584241934231,3.67239662891238,9.42415514444954,1.63941751149975,54.1422593140476,10.8731442918025,111.920070829751
0.58,0.05,"LAC",0.205,0.683015995134055,0.935562097076146,4,0.459787121756962,0.818278187827394,13.9032654791348,0.667738732076093,3.4526310492525,0.14289709537316,0.412393643515347,0.0827983707143117,10.9199297076558,64.3786014959141,114.573903604861,1946.71130490306,93.4956280885935,483.431457546866,20.0082053686032,57.7426482365817,11.5932853716274,1528.98976449404,9.02750577515051,22.9455022979731,3.70259806009827,22.0354169276476,1.55670918651961,0.13582302767245,7.67671405260233,0.271899884778088,44.5771102910304,0.58,1e-05,0.05,10.8036444904309,2.57130467143235,3.67171189980707,9.41778960000867,1.63707756825884,54.1060460292136,10.8631462377177,111.929279503472
0.58,0.05,"LAC",0.21,0.681926830405403,0.934070212193716,4,0.439581529655303,0.838458787591492,13.9020158631581,0.667820780365197,3.45049030314117,0.14285199576268,0.412113067975745,0.082720810466634,10.9208467640062,61.4513000406329,117.212346406804,1943.43231083085,93.3580061468269,482.361292731955,19.9699947809437,57.611346433736,11.563955718466,1526.67977591998,8.64050126297809,23.5071226575216,3.69168672672273,21.9703482380481,1.550487852516,0.135658072280879,7.66294027439901,0.271342402879657,44.5085918437179,0.58,1e-05,0.05,10.8452515194391,2.57684477758872,3.67099309531145,9.41132382627127,1.63470259533169,54.0692345184177,10.8529703332224,111.938679331064
0.58,0.05,"LAC",0.215,0.680841145314797,0.932583093550275,4,0.419382097552895,0.858632877675787,13.9007487881169,0.667904406125917,3.4483128553931,0.142806214295029,0.411827780674148,0.0826418435508449,10.9217836413946,58.5341804625992,119.841481327553,1940.16135375513,93.2210441696515,481.289421143263,19.9318110322331,57.4798060626608,11.5345233198871,1524.37993507394,8.25313512783767,24.0689366475841,3.6807683892641,21.9052129883914,1.54424899744944,0.135494921741537,7.64919902649882,0.270784717179996,44.4405015083473,0.58,1e-05,0.05,10.887553302478,2.58246446665964,3.67023882095674,9.40475389459289,1.63229238330074,54.0318048244483,10.8426098738709,111.948282324294
0.58,0.05,"LAC",0.22,0.679759233380951,0.931101143193488,4,0.399194732523388,0.878794554991163,13.8994643204463,0.667989661113638,3.44609801019651,0.142759740469934,0.411537695745971,0.0825614419265759,10.922741126773,55.6280425967116,122.46058616503,1936.89928822885,93.0847886887266,480.215973021194,19.8936616065988,57.3480424563671,11.5049900065212,1522.09099762453,7.86547557032091,24.6308372408028,3.66984558122193,21.8400234834623,1.53799319894978,0.13533363347962,7.63549393864556,0.270226922717638,44.3728669798226,0.58,1e-05,0.05,10.9305605629356,2.58816466898802,3.66944747794535,9.3980784418252,1.62984566289889,53.9937456818714,10.8320611807668,111.958096549423
0.58,0.05,"LAC",0.225,0.678681063419332,0.929624318408295,4,0.379019416685521,0.898943810972102,13.8981613512569,0.668076549851965,3.44384478145662,0.142712552340785,0.411242687171635,0.0824795708094142,10.923719085712,52.7328266584044,125.069709024879,1933.64587971612,92.9492351763053,479.14080889867,19.8555428911159,57.2160379718791,11.4753511795972,1519.81286354494,7.47747519473123,25.1928831151375,3.65891680196104,21.7747703591573,1.53171958602902,0.135174248274208,7.62182433324942,0.269668966237079,44.3056880237709,0.58,1e-05,0.05,10.9742968211485,2.59394796539555,3.66861812175949,9.39129466015259,1.62736168554268,53.9550405569185,10.8213196901951,111.968120628548
