"","x_C","x_C2","protein","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.TC","f.LAC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.TC","v.LAC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.TC","p.LAC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_GLY","c.x_LAC","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.p"
"1480",0.5,0.05,"LAC",0.05,5,0.615712273592928,0.978407711634934,FALSE,4,1.07876202045016,0.114994437892216,0.387512916690421,0.657241109875198,0.281918056804211,0.217717756559715,0.0415125990769855,0.623254829096695,150.110785678618,16.0015880179656,53.9227997299514,91.4557404815595,39.2291721451316,30.295637845803,5.77651858786,86.7265164143029,37.5381537511177,7.04277956860054,7.31603518306595,21.2139754652351,1.13003116919597,9.05831367039927,0.278663745712796,57.2776388225257,0.5,0.05,5.00348320455984,7.18095135412409,5.12742046385742,9.24649322707178,49.2042129824955,9.38184739139873,140.855591375853
"1481",0.5,0.05,"LAC",0.04,4,0.618429788161996,0.982726022841142,FALSE,4,1.10218807180353,0.0915695792008332,0.387515301890606,0.657235292560091,0.281902186253477,0.21770463208332,0.0415106628009949,0.623247563113635,154.04746148179,12.7982343355995,54.1611273690492,91.8585775016186,39.4000963079339,30.4275166672651,5.80174327096123,87.1082780049192,38.530789913613,5.63415796968714,7.34600947290584,21.3023868986772,1.13469258097499,9.09806523627606,0.279890453203783,57.5279567383436,0.5,0.05,5.00614243914938,7.18256436565667,5.12723744943067,9.24744985157361,49.2012468508303,9.38140979302484,140.853949263682
"1482",0.5,0.05,"LAC",0.03,3,0.621147349368662,0.987044408157593,FALSE,4,1.12539819371553,0.0683606363647428,0.387517660175119,0.657229525155691,0.281886447261888,0.217691618268227,0.0415087414157761,0.623240362807085,157.982611732414,9.59641834587998,54.3994582439986,92.2614213098657,39.5710224159657,30.559397196761,5.82696810356472,87.4900464592437,39.5233947645432,4.22556965978623,7.37598506642477,21.3908015525874,1.13935423212082,9.13781767248227,0.281117179236409,57.7782818672202,0.5,0.05,5.00878002684457,7.18416340313103,5.12705579260203,9.24839749278954,49.1983057286193,9.38097555996541,140.852321994401
"1483",0.5,0.05,"LAC",0.02,2,0.623864956227157,0.991362866017833,FALSE,4,1.14839534178,0.0453646521070235,0.387519991488717,0.657223805716751,0.281870837629011,0.217678713185196,0.0415068347389741,0.623233226180298,161.916255776618,6.3961201744279,54.63779221116,92.6642715773934,39.7419503380845,30.6912793172678,5.85219307808809,87.8718214776836,40.5159687493758,2.81701417318067,7.40596190189724,21.4792191964372,1.14401611517112,9.17757094391422,0.282343923437584,58.0286141133335,0.5,0.05,5.01139626316218,7.18574861171744,5.12687547329395,9.2493362844599,49.1953891798544,9.38054465100814,140.850709116747
"1484",0.5,0.05,"LAC",0.01,1,0.626582609431982,0.995681397525469,FALSE,4,1.17118242495459,0.022578723819928,0.387522297557422,0.657218136877954,0.281855359373401,0.217665918143063,0.0415049432672399,0.623226154228549,165.848414028456,3.19732046565401,54.876129526153,93.0671288686491,39.9128806422378,30.8231634482345,5.87741829841726,88.2536034161089,41.5085125118094,1.40849111025413,7.43594000945231,21.5676400165646,1.1486782444011,9.21732506062621,0.28357068726623,58.2789532152781,0.5,0.05,5.01399139237092,7.18732020162111,5.12669653965999,9.25026633101939,49.1924975003323,9.38011717839622,140.849110855652
"1485",0.5,0.05,"LAC",0,0,0.629300307144803,0.99999999975927,FALSE,4,1.19376228918703,1.04283750036071e-17,0.38752457804799,0.657212516693263,0.281840003117724,0.217653226500285,0.0415030652061278,0.623219149044278,169.779104404982,1.48314298797079e-15,55.1144699341377,93.4699927268723,40.0838121192548,30.9550487570172,5.90264352005675,88.6353924321316,42.5010260498512,6.53500164636084e-16,7.46591936914424,21.6560639459256,1.15334058708054,9.25708006481388,0.284797467880741,58.5293001993106,0.5,0.05,5.01656562767336,7.18887830839952,5.12651877895643,9.2511877121609,49.1896291890644,9.37969273658489,140.847527684007
"1486",0.5,0.1,"LAC",0,0,0.629300307101863,1.00000000003389,FALSE,4,1.19376228912902,2.00695808206465e-19,0.38752457827958,0.657212517204125,0.281840000968558,0.217653223893288,0.0415030657895069,0.623219150553229,169.779104385146,2.85433330248749e-17,55.1144699633143,93.4699927931502,40.0838118108612,30.9550483841329,5.90264360262325,88.6353926406894,42.501026172782,7.23980403328249e-18,7.4659193363132,21.6560639375266,1.15334057309542,9.25707989744921,0.284797470146136,58.5293006377171,0.5,0.1,5.01656566533884,7.18887836960609,5.12651875058255,9.25118771869718,49.189628599883,9.37969286842857,140.84752802503
"1487",0.5,0.1,"LAC",0.01,1,0.629218267464587,0.99986963359937,FALSE,4,1.15473286151743,0.0390319915331005,0.387529701993646,0.657199845612506,0.281805359246431,0.217624600230414,0.0414988239624925,0.62320336856705,164.206856374904,5.55047911192188,55.1080134955692,93.4560055009507,40.0736600590442,30.946942504712,5.90127089410241,88.621593309615,41.1251933616195,1.40843952100935,7.45982639442386,21.6417019027364,1.15246982898899,9.25536983415077,0.284753205036977,58.5162072481875,0.5,0.1,5.02237399506807,7.1923910361416,5.12611732209657,9.25326294708202,49.1831596520736,9.3787342155233,140.843961296153
"1488",0.5,0.1,"LAC",0.02,2,0.629136454152033,0.999739626809872,FALSE,4,1.1157286384688,0.078038758329821,0.387534793186379,0.657187157406771,0.281770675171697,0.217595947081983,0.0414945741715777,0.623187574640644,158.639696424883,11.0959282606635,55.1015720359553,93.4420499310839,40.0635179823093,30.9388446242128,5.89989933295321,88.6078247417106,39.749375248539,2.81680797622925,7.45373820223654,21.6273525818397,1.15160010192933,9.25366346811632,0.284709036730103,58.5031452531652,0.5,0.1,5.02819317747517,7.19590641394028,5.12571478549874,9.25533599742336,49.1766840405282,9.37777376277655,140.840391868785
"1489",0.5,0.1,"LAC",0.03,3,0.629054868858177,0.999609982357234,FALSE,4,1.07674974848095,0.117020182960669,0.387539862700369,0.657174460501532,0.281735930213056,0.217567254337928,0.0414903100265445,0.623171794551189,153.07763583217,16.6363381812149,55.095147276875,93.428127459308,40.0533830510152,30.9307533858557,5.89852802637507,88.594090838438,38.3735732667766,4.22510478938502,7.44765506436731,21.6130147223904,1.15073133355668,9.25196139561573,0.284664952971884,58.4901200435051,0.5,0.1,5.03402335950899,7.19942351582352,5.12531068177984,9.25740734861289,49.1701994803717,9.37681006599906,140.836825568569
"1490",0.5,0.1,"LAC",0.04,4,0.628973511043149,0.999480699383569,FALSE,4,1.03779627291394,0.155976178233839,0.387544905112858,0.657161751438766,0.281701132310613,0.217538526874616,0.0414860346713736,0.623156014603298,147.520678608012,22.1717038885995,55.0887384021924,93.4142375124096,40.0432563574576,30.9226694540189,5.89715741635163,88.5803895737885,36.9977861859087,5.63333041241095,7.44157695055323,21.5986896853902,1.14986353557567,9.25026344622824,0.284620963731303,58.477128120547,0.5,0.1,5.03986442274246,7.20294322889549,5.12490499280495,9.25947682746405,49.1637070736632,9.37584383573043,140.833259300345
"1491",0.5,0.1,"LAC",0.05,5,0.628892382043415,0.999351780012609,FALSE,4,0.99886832170891,0.194906640555756,0.387549924480262,0.65714903404987,0.281666277955279,0.217509761873931,0.0414817469059392,0.623140241714502,141.968833270313,27.7020181288727,55.0823461077732,93.4003808321404,40.0331374855192,30.9145924913459,5.89578734479759,88.566722116721,35.6220143286852,7.04148472898908,7.43550406737983,21.5843776436541,1.14899669252665,9.24856960537709,0.28457706403319,58.4641704968322,0.5,0.1,5.0457163759527,7.20646552523682,5.12449783364244,9.26154465898488,49.1572061835083,9.37487480074226,140.829694627477
"1492",0.5,0.1,"LAC",0.06,6,0.628811481894542,0.999223224300872,FALSE,4,0.959965987535658,0.233811473818326,0.387554915765833,0.657136310151857,0.281631368794783,0.217480962137074,0.0414774439620961,0.623124479971001,136.422105553088,33.2272746898566,55.0759696829995,93.3865576804859,40.0230266693229,30.9065228952697,5.89441741867878,88.5530890501047,34.2462567098475,8.44956774200109,7.42943624305674,21.5700786709479,1.14813086505486,9.24688014045247,0.284533239471523,58.451248862614,0.5,0.1,5.05157900217307,7.2099899091333,5.12408956920859,9.26361005208783,49.1506974429786,9.37390233543371,140.826132473446
"1493",0.5,0.1,"LAC",0.07,7,0.628730808733858,0.999095029288448,FALSE,4,0.921089364760515,0.272690574975196,0.387559878549108,0.657123564915705,0.281596414782156,0.217452128876127,0.041473135550571,0.623108703304816,130.88050103618,38.7474662568459,55.0696089072927,93.3727656721011,40.012925202174,30.8984607439162,5.89304900052931,88.539486404495,32.8705142156656,9.85757957418847,7.42337336308368,21.555791464413,1.14726602410037,9.24519401725685,0.284489523272448,58.4383587649079,0.5,0.1,5.05745277387771,7.21351673009342,5.12367998033343,9.26567391259483,49.1441811260047,9.37292863442905,140.822566946888
"1494",0.5,0.1,"LAC",0.08,8,0.6286503654134,0.998967199507415,FALSE,4,0.882238534928968,0.311543876015343,0.387564818700327,0.657110815584641,0.28156139932592,0.217423257616596,0.0414688107269312,0.623092943561914,125.344024484462,44.2625907588536,55.0632648667985,93.3590076795703,40.0028309053959,30.8904055391101,5.89168056178423,88.525919104416,31.4947849460742,11.2655210833015,7.41731592809404,21.5415177916502,1.14640215516463,9.24351253850875,0.284445886318175,58.425504915881,0.5,0.1,5.06333721356547,7.21704581468871,5.12326880202093,9.26773583937264,49.1376562213506,9.37195122428644,140.819005244993
"1495",0.5,0.1,"LAC",0.09,9,0.628570150638685,0.998839732900753,FALSE,4,0.84341365852145,0.350371205289255,0.387569727374032,0.657098051503645,0.281526338079187,0.217394354975939,0.0414644762164893,0.623077176844021,119.812690987587,49.7726311711162,55.0569361935786,93.3452819952754,39.9927459181533,30.882358154881,5.89031304591095,88.5123835692922,30.1190716583589,12.6733898297712,7.41126336891789,21.5272569496823,1.14553929745279,9.24183489199434,0.284402341110911,58.4126836294604,0.5,0.1,5.06923261221108,7.22057748377155,5.12285655640748,9.26979555932625,49.1311242245622,9.37097162492659,140.815441966749
"1496",0.5,0.1,"LAC",0.1,10,0.628490165155379,0.998712630653375,FALSE,4,0.804614778349645,0.389172527589726,0.387574614851158,0.657085277665699,0.281491212791552,0.217365411607297,0.0414601270290245,0.623061424110354,114.286499334503,55.2775899873696,55.0506244157111,93.3315894379701,39.982667692676,30.874317297471,5.88894575094662,88.49888287908,28.7433725107253,14.0811882785722,7.40521605228176,21.5130078653522,1.14467738213795,9.2401617393816,0.284358886031559,58.3998991344573,0.5,0.1,5.07513909258737,7.22411093239532,5.12244235908208,9.27185369930375,49.1245830232491,9.36998870855954,140.81188184894
"1497",0.5,0.1,"LAC",0.11,11,0.628410410029216,0.998585894458802,FALSE,4,0.765842013730999,0.427947723615778,0.387579474984016,0.657072493792055,0.281456041696454,0.217336435751696,0.04145576840746,0.623045672199123,108.765459213783,60.7774578098721,55.0443287553568,93.3179301248693,39.9725988842932,30.8662841873326,5.88757943159985,88.485415311389,27.3676872225444,15.4889153183577,7.39917409725824,21.4987722444795,1.1438165116585,9.23849227142516,0.284315521374964,58.3871487299035,0.5,0.1,5.08105625644997,7.22764662287348,5.12202728342943,9.2739097474536,49.1180344798833,9.36900366008597,140.808321917002
"1498",0.5,0.1,"LAC",0.12,12,0.628330884111625,0.998459522491879,FALSE,4,0.727095452092153,0.466696699075365,0.38758430514132,0.65705969936559,0.281420812360429,0.217307423529925,0.0414513960047318,0.623029923846882,103.249575383733,66.2722285964923,55.0380487404952,93.304303810529,39.9625376513519,30.8582582144304,5.88621345964501,88.4719810905885,25.9920161580514,16.8965715371913,7.39313697714478,21.4845497874324,1.14295658203806,9.23682731058002,0.284272247731606,58.3744321892259,0.5,0.1,5.08698452824174,7.23118520805137,5.12161037862457,9.27596356374438,49.1114777177631,9.36801549706938,140.804762789395
"1499",0.5,0.1,"LAC",0.13,13,0.628251588544714,0.998333516567491,FALSE,4,0.688375196692788,0.505419358011584,0.387589112857275,0.657046893055294,0.281385530434778,0.217278377601198,0.0414470100917618,0.623014180540805,97.7388552491674,71.7618962887581,55.0317855432795,93.2907104741407,39.952484866547,30.8502398098678,5.88484788431066,88.4585805860055,24.6163587023723,18.3041566786044,7.3871054781487,21.4703399816834,1.14209766910857,9.23516664202091,0.284229056891073,58.3617505933926,0.5,0.1,5.09292358173083,7.23472554350197,5.12119225965084,9.27801580460169,49.1049133378707,9.36702428073818,140.801204802222
"1500",0.5,0.1,"LAC",0.14,14,0.628172523920885,0.998207877627005,FALSE,4,0.649681358345001,0.54411558729703,0.387593890821746,0.657034077015623,0.281350200268645,0.217249298220738,0.0414426157537019,0.622998439531972,92.2333071671997,77.2464523616177,55.0255381797615,93.2771505081707,39.9424411822986,30.8422290362398,5.88348343311031,88.4452134880631,23.2407156046872,19.7116704723166,7.38107896423557,21.4561431268565,1.14123977740179,9.23350978627187,0.284185968654099,58.349103633802,0.5,0.1,5.09887361653241,7.23826817082897,5.12077270249033,9.28006566994077,49.0983413978868,9.36603116033663,140.797647334226
"1501",0.5,0.1,"LAC",0.15,15,0.628093689408652,0.998082604349135,FALSE,4,0.611014005344171,0.582785315720049,0.387598641725078,0.657021250255526,0.281314813736948,0.217220183470243,0.0414382064728692,0.62298270493738,86.7329332427172,82.725894072937,55.0193069613403,93.2636236469906,39.9324053894486,30.834225577666,5.88211917284095,88.4318802615096,21.8650852385081,21.1191135530521,7.3750578470075,21.4419596066702,1.1403828857006,9.23185739780104,0.284142960996695,58.3364918261117,0.5,0.1,5.10483441584979,7.24181294802286,5.12035177740694,9.28211346130916,49.091761464275,9.36503466286844,140.794091315848
"1502",0.5,0.1,"LAC",0.16,16,0.628015085551134,0.997957697596931,FALSE,4,0.572373250350602,0.62142843410027,0.387603370200297,0.65700841375625,0.281279363201728,0.217191026461359,0.0414337820838341,0.622966980960222,81.2377420876617,88.2002134524178,55.0130925953519,93.2501301090858,39.9223764359477,30.8262284804795,5.88075508521946,88.418581576578,20.489468552259,22.5264859657953,7.36904215658179,21.4277890600014,1.13952692441232,9.23020927806735,0.284100035706525,58.3239157241866,0.5,0.1,5.11080627410181,7.24536011368867,5.11992935237686,9.28415968487249,49.085171980267,9.36403475094651,140.79053769701
"1503",0.5,0.1,"LAC",0.17,17,0.627936713165543,0.997833158668999,FALSE,4,0.53375918483536,0.660044848510262,0.387608066771272,0.656995564991945,0.281243874443008,0.217161842834696,0.0414293524054611,0.622951253452431,75.7477393213204,93.6694047536764,55.0068938105254,93.236669655856,39.9123580301448,30.8182400020975,5.87939257144206,88.4053155374921,19.1138644709506,23.933787107276,7.36303180309704,21.4136319076832,1.13867207753997,9.2285648850406,0.284057222985005,58.3113738056772,0.5,0.1,5.11678872676974,7.24890903312607,5.11950549984434,9.28620332669184,49.0785764806412,9.36303364363421,140.78698328025
