"reaction","phi","rel_phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"AAS",0.0930192384769539,0.483068453045729,0.663828069604176,4,1.1498391332218,7.4919566611708,0.326403950217369,2.3776322069866,0.0854783895854164,0.290280712613511,0.061122708579356,5.34375727406313,141.972961542125,925.047029797428,40.3017553782191,293.57105366383,10.5541895093531,35.8415462281446,7.54694435400953,659.804510075476,2.83430594730196,1.31622652177045,4.62282145685024,0.585041383951517,0.0362843564556453,6.20010769013014,0.230307178461674,33.8718481138655,10,1e-05,83.2007478119912,1.07480356188611,2.76550539014579,6.7813315214876,0.649605806602413,34.5550160295124,7.27604722928654,49.6969426487871
"AAS",0.0926332665330661,0.481064019630601,0.66124965529255,4,1.14946508938297,7.47325446898405,0.325575397050685,2.37139246735296,0.0852676439117239,0.289602323565364,0.0608764502165163,5.33071747060327,141.375511307308,919.153771124434,40.0433111472991,291.663335997692,10.4872752268278,35.6188952130904,7.48734290012562,655.6379267211,2.82237862863954,1.30905294638852,4.59240605729178,0.581262546906126,0.0360789619022786,6.18024213191982,0.229179939166691,33.8250712643957,10,1e-05,83.4679987547974,1.06621687949488,2.75617610524322,6.76634307559265,0.646599477879088,34.4742605972209,7.2467326337741,49.5756724766104
"AAS",0.0922472945891784,0.479059586215474,0.658668616922518,4,1.14909133462544,7.45456671221219,0.324746493124778,2.36517786715441,0.0850570366058029,0.288927412280058,0.0606312060012601,5.31766693427491,140.777894417743,913.276581172636,39.78546016671,289.763528823389,10.420538522885,35.3971799409765,7.42807230345014,651.479940422744,2.81044798293134,1.30189932701303,4.56207504757199,0.577500326743578,0.0358739583630689,6.16039883494368,0.228055273965428,33.7780517372246,10,1e-05,83.7347099366123,1.05768473470073,2.74687401623238,6.7513735543199,0.643597420073116,34.3939191578182,7.21753876239,49.4543024887567
"AAS",0.0918613226452906,0.477055152800346,0.656084987793272,4,1.14871783652209,7.43589182963453,0.323922093869497,2.35891254029005,0.084846472371235,0.288244970516416,0.0603839316194465,5.30468184477639,140.180114161966,907.415322051683,39.5287986784353,287.862361567497,10.353968402937,35.1750548210687,7.36876033333851,647.33991494818,2.79851407582873,1.29476964175421,4.53189367075633,0.573736311721962,0.0356694392550145,6.14054563995344,0.226929231994736,33.731483145156,10,1e-05,84.0019098700786,1.04926007202206,2.73754951553035,6.73636577088751,0.640589091675999,34.3126812902741,7.18810321997891,49.3335411564204
"AAS",0.0914753507014028,0.475050719385219,0.653498785726507,4,1.14834570939966,7.41728549191283,0.323100457702542,2.35267577591315,0.0846366110793853,0.287566120508528,0.0601378149787843,5.29173883997557,139.582309963768,901.576793597448,39.2731107603898,285.969561874738,10.2876455977196,34.9538845657234,7.30979796606784,643.214952572884,2.78657969074672,1.28766266018061,4.50184128092854,0.569989815115857,0.0354656357653276,6.12072372240925,0.225806549286968,33.6851018573395,10,1e-05,84.2680584423897,1.04087967854538,2.72822025936496,6.72139413748968,0.637599708449136,34.2318709853352,7.15880549507448,49.2131712117728
"AAS",0.091089378757515,0.473046285970091,0.650910049238637,4,1.14797341027983,7.39867051430552,0.322277895322999,2.34645103735699,0.0844265374215473,0.286888942162475,0.0598923751683735,5.27877460913105,138.98430179584,895.751631910673,39.0179492526585,284.083112208749,10.2214591831999,34.7334345572335,7.25112608979488,639.097383979344,2.77464123367376,1.28057705677437,4.47186388013935,0.566256849055706,0.0352620793838599,6.10090562945666,0.22468592392613,33.6384112125089,10,1e-05,84.5340514527615,1.03256389217527,2.71891867625044,6.70641145667338,0.634602640989215,34.151259675021,7.12958834004318,49.0926038649188
"AAS",0.0907034068136272,0.471041852554964,0.648318792631089,4,1.14759715975485,7.37985799185874,0.321439723843179,2.3402824989475,0.0842162775218614,0.286217771060629,0.0596510147882567,5.26554568225145,138.385637737279,889.917115891161,38.7615469418166,282.208337088796,10.1554131374916,34.5142269160275,7.19315454293398,634.957912782566,2.7626896825954,1.27345667977243,4.44175623180215,0.562545714481234,0.0350584725446958,6.0809263891345,0.223570664922358,33.5895710096858,10,1e-05,84.8008345795513,1.02429882090504,2.70976172584566,6.69166465910196,0.631645086894141,34.0713634670573,7.10085680039408,48.9695748449385
"AAS",0.0903174348697395,0.469037419139836,0.645725055488461,4,1.14722509894123,7.36125495903906,0.32061983114945,2.33403936789002,0.0840067306336777,0.28553676024929,0.059405288689866,5.25261241926615,137.787310264914,884.122498641578,38.5080000363005,280.329472263805,10.0896166487695,34.2943527062101,7.13486390041636,630.864280935543,2.75074485102368,1.26640143471568,4.41199196719576,0.558828907377599,0.0348559119853519,6.06107725311192,0.222452214658401,33.5429429591068,10,1e-05,85.0667930484023,1.01613399478756,2.70047826068617,6.67672901870372,0.628668627970612,33.9902959400755,7.07160556564165,48.8492954991752
"AAS",0.0899314629258517,0.467032985724709,0.64312883768473,4,1.14685228269136,7.34261414311636,0.319796778521545,2.32781395404655,0.08379741561898,0.284857548051834,0.0591606628450855,5.23962113953699,137.188722254787,878.337923293959,38.2547186666541,278.457676565879,10.0240114184915,34.0752193038795,7.07691466979256,626.77377032845,2.73879481815365,1.25935160078076,4.3822719086561,0.555126126647693,0.034653744063762,6.0412016863231,0.221336208246273,33.4957405048226,10,1e-05,85.3327347760848,1.00802888777466,2.69123860404782,6.66188633605109,0.625706941378111,33.9094425200904,7.04248530507898,48.728476597694
"AAS",0.0895454909819639,0.465028552309581,0.640530200542579,4,1.1464797566071,7.3239878366955,0.318974211979918,2.32160093345623,0.0835878591313339,0.28418034102202,0.0589165719175313,5.22663264139154,136.590012965665,872.569783992656,38.0021465699379,276.5923251365,9.95854196005118,33.8568528934673,7.01923891436488,622.693786035242,2.72684236410584,1.25232523989038,4.35264757550399,0.551437382949724,0.0344518652731721,6.02135334602728,0.220222344951489,33.4484034462395,10,1e-05,85.5983360914704,0.999983150335062,2.6820093831586,6.64698917401328,0.622742096170816,33.8288277952613,7.01342872106293,48.6076835649414
