"","convergence","mu","x_S","x_W","S","AA","NT","ATP","ADP","RNA","DNA","P","tau TS","tau ATPS","tau AAS","tau NTS","tau ADPS","tau RNAP","tau DNAP","tau R","v TS","v ATPS","v AAS","v NTS","v ADPS","v RNAP","v DNAP","v R","p TS","p ATPS","p AAS","p NTS","p ADPS","p RNAP","p DNAP","p R","q TS","q ATPS","q AAS","q NTS","q ADPS","q RNAP","q DNAP","q R"
"11",4,1.07639983819978,1.073741824,1e-05,17.0128392061479,9.9973062737616,5.72895495320545,12.0211425552041,1.62597195812884,57.4197516476522,16.0221964080018,106.171836739845,0.0381684303283691,0.00145423202369457,0.132497470128746,0.00256321985798122,0.00323119229911114,0.133476364033967,0.021644815789292,0.0239509848064563,304.227539022833,3048.05879337257,147.901116321282,860.032418027741,33.719355421551,96.5728302859446,26.9473275330911,2285.66695776286,11.6118876271642,4.43258470742621,19.5965237417873,2.20445217239631,0.108953721569107,12.8901902510373,0.583269940467472,54.7439745779974,1.25059434740321,12.529717427252,0.607980134343256,3.5353527955544,0.138610841818323,0.396983902431224,0.110772928705765,9.39573776458808
"12",4,1.06245271459689,0.8589934592,1e-05,16.7997254202544,9.95487882021708,5.64212195314213,11.9092675969265,1.60705109870332,57.1108603349166,15.7644149047192,107.211679952691,0.0427698264480108,0.00145925906807928,0.132784256966566,0.00257027356255015,0.0032372855836219,0.134618230607919,0.0218299833418248,0.0240447244286487,300.600280823601,3024.29836190205,147.265396508697,843.438918140518,33.2799472781423,94.8087321809309,26.1702272024227,2278.14680804457,12.8566218410487,4.41323480918288,19.5545262522941,2.16786875292247,0.107736693547227,12.762983772377,0.571295623880658,54.7774122074374,1.25190487998535,12.5952439812213,0.613313693643565,3.51265572572538,0.138600430741482,0.394848315368616,0.108990700392141,9.48775928784872
"13",4,1.04567658816483,0.68719476736,1e-05,16.5481314407047,9.90308245893199,5.5398667454604,11.7767353343219,1.58467269220366,56.7333060031418,15.459626820639,108.454578237664,0.0485215715975629,0.00146537108245554,0.133132334306416,0.00257883671622383,0.00324470599828433,0.136020080535055,0.0220573103570359,0.0241604506846745,296.223479891449,2995.02856226617,146.44551748887,823.682462249283,32.7529156126086,92.6948279010569,25.2590153564175,2268.16826684832,14.3732287884322,4.38882824627324,19.4966335920043,2.1241425761581,0.106273581749532,12.6083579562848,0.557145941029637,54.7999675557326,1.25346916741425,12.6734584297687,0.619683966124466,3.48541098277448,0.13859390848548,0.392238011636766,0.10688348189048,9.59775028651897
"14",4,1.02565743254584,0.549755813888,1e-05,16.2542284653397,9.84019862170973,5.42079446188175,11.6212980330223,1.55847715137006,56.2743780944224,15.1031000335922,109.927524729272,0.0557112530345031,0.00147276575050687,0.133552591652042,0.00258917827706862,0.00325369958550621,0.137735664425905,0.0223355131501468,0.0243029025277865,290.981410479013,2959.14155717739,145.390252190018,800.392894861961,32.1259578961771,90.1847408663113,24.2040731311518,2254.9596555989,16.2109389875329,4.35812233631242,19.4172449809209,2.07235989649666,0.104528215890782,12.4216552042995,0.540610393707957,54.802064714111,1.25532007480855,12.7660038310004,0.627226673879806,3.45296720845612,0.138594282717706,0.389065114037765,0.104418556648176,9.7280995335639
"15",4,1.00198798735797,0.4398046511104,1e-05,15.9149013958825,9.76436531962851,5.28387548163208,11.441025314252,1.52816766532827,55.7202662175283,14.691069305941,111.656329308059,0.0646983548306783,0.00148166417159664,0.134057107538923,0.00260159677469861,0.00326454216632594,0.139827960528002,0.0226748044099463,0.0244776426961984,284.757407622117,2915.40612354745,144.037737569435,773.252269146184,31.3871258029414,87.2359959411738,23.0004296343691,2237.56601358322,18.4233357989998,4.31965279891371,19.309282475009,2.0116906094391,0.102464595663479,12.1980313970834,0.521530243304053,54.7703413896469,1.25748865774702,12.8744328855253,0.63607062163407,3.41468187306586,0.138605541559271,0.385234141437557,0.101569892878464,9.8810910892088
"16",4,0.974297831821144,0.35184372088832,1e-05,15.5281693165393,9.67364741691093,5.12861243086954,11.2345123894875,1.49354319614161,55.0565777021138,14.2212810801981,113.663658089692,0.0759322320758973,0.00149230953306027,0.134658991319405,0.00261641674017164,0.00327753788159043,0.142370204699878,0.0230870602216019,0.0246911106213766,277.441422554822,2862.50554914897,142.315720464474,742.03674082374,30.5257041523355,83.8148504416591,21.6496301908688,2214.84511267293,21.0667464848998,4.27174431943291,19.1640913666406,1.94147735051364,0.100049151721502,11.9327374142687,0.499826315991999,54.6869856862226,1.26000168928298,13.0000841053103,0.646327597896199,3.36996378672764,0.138632647008199,0.380645586989172,0.0983219101230509,10.0587308043975
"17",4,0.942290793976511,0.281474976710656,1e-05,15.0933966498753,9.56610534207048,4.95516442781064,11.0010381698996,1.45452868611165,54.2690408850112,13.6934561074997,115.967269726865,0.089974578632421,0.00150496857881458,0.135372471053564,0.00263399042144532,0.00329301877001024,0.145447405246046,0.023586065715575,0.0249506839858236,268.939945332903,2799.11129493945,140.143921797501,706.661403670967,29.5332807937377,79.9019025373139,20.1612775434663,2185.49781332432,24.1977582587543,4.21257454748887,18.9716289968651,1.86133936847444,0.0972536479937609,11.6215243982748,0.475525217050142,54.5296652919635,1.26287953327904,13.1439766650266,0.658083314222603,3.31831785921434,0.138681428743606,0.375200780455,0.0946726777343731,10.2625902413155
"18",4,0.905787187521672,0.225179981368525,1e-05,14.6116547559394,9.43996048833722,4.76446183065974,10.7407385330844,1.41120182171851,53.3445410091295,13.1097209486873,118.57772062273,0.107527511828076,0.00151992870865512,0.136212616891519,0.00265469165840312,0.00331134061534309,0.149157659451345,0.0241877285596776,0.0252646753015603,259.187512873303,2723.98042420447,137.438011339758,667.224799103595,28.4049061017864,75.4981277660843,18.5540894801647,2148.12360131186,27.8697883561736,4.14025604856292,18.7207911849547,1.77127610846001,0.0940583192498523,11.2611240305478,0.448781280018193,54.2716452947625,1.26613338971172,13.3066694833107,0.671385952369967,3.25939929444715,0.138758228158462,0.368809050118429,0.0906368981518754,10.4936035949318
"19",4,0.864766212909475,0.18014398509482,1e-05,14.0857272918943,9.2937144940013,4.55821886291046,10.4546668117646,1.36380323526889,52.2722751723049,12.4747819752323,121.496812167961,0.129468678322644,0.00153749999294097,0.137195436526436,0.00267891789394248,0.00333288105933033,0.153614208017711,0.0249104121109802,0.0256423426683872,248.158976813353,2636.09063430043,134.116496053713,624.042522889611,27.1402428626641,70.6301522514314,16.8558905712391,2101.32676278123,32.1288147419245,4.05298933162865,18.4001712214852,1.67175868114999,0.0904552013825982,10.849794900274,0.419887180627151,53.8829409094889,1.26976349628213,13.4881748115983,0.686238447325462,3.19305965018145,0.138869405853337,0.361395707773126,0.0862471098951348,10.7519302803505
"20",4,0.819402324679528,0.144115188075856,1e-05,13.5200731282861,9.12631945258345,4.33887379942049,10.1447920857232,1.31273267035686,51.0449742145093,11.7958679765215,124.716365871831,0.156895136440854,0.00155801612101227,0.138337839496743,0.00270708969201868,0.00335803697902568,0.158947855125002,0.0257753278581085,0.0260938736384971,235.880746222401,2534.79107504899,130.109583520368,577.662959432831,25.7445349892674,65.3537039602741,15.1024400649602,2043.85760241922,37.0085418623341,3.94924535832436,17.9990786820287,1.56378544294162,0.0864511005017804,10.38783106896,0.389270344131783,53.3321620126088,1.27375781663364,13.6878910088433,0.702592736720269,3.11938435731221,0.139020683982656,0.35291049650518,0.0815532907668801,11.0368465373302
"21",4,0.770088385710054,0.115292150460685,1e-05,12.9205876539106,8.93731306839452,4.10944889893461,9.81390330463701,1.25852958554361,49.660027117331,11.0823921159241,128.217798375365,0.191178209088617,0.00158183767741887,0.13965774855467,0.00273965376092408,0.00338722230017442,0.165310055841783,0.0268070360824512,0.0266303692733456,222.439055690711,2419.9540213899,125.369365837643,528.857776509692,24.2292268376956,59.7540783079733,13.335033522434,1974.78074740363,42.5255002983132,3.82797444865586,17.508803370612,1.44888719640872,0.0820697774606271,9.87795002186532,0.357472724796586,52.5891405372522,1.2780917457201,13.9045872594475,0.720348102295717,3.03871438726462,0.139216446186935,0.343335364472698,0.0766205207129705,11.3467078208287
"22",4,0.717439150739188,0.0922337203685478,1e-05,12.2942481608001,8.72692559552199,3.87334010249049,9.4654323855826,1.20183976150841,48.1202380231328,10.3453485722662,131.972627372055,0.234032049898321,0.00160935725298991,0.141174282747603,0.00277708818328526,0.00342086783824343,0.172877067340722,0.0280341190282252,0.0272638651151202,207.983258828916,2292.10053904871,119.879833730967,478.583185506525,22.6120744212232,53.9427229698187,11.597122021543,1893.64659405253,48.6747484082642,3.68880862710012,16.9239495428712,1.32906770918919,0.0773529181435295,9.32545975139527,0.325115099136788,51.6281253159549,1.28272886331121,14.1364431714549,0.739354329389328,2.95164365151919,0.13945911167448,0.33268969872188,0.0715248103724155,11.6789935727482
"23",4,0.662271076700089,0.0737869762948382,1e-05,11.6486666183661,8.49611067625439,3.63408701253881,9.10324324525968,1.14337439271761,46.4342122376414,9.59658782672071,135.943718082661,0.287599350910451,0.00164100713546009,0.142908085012599,0.00281991092310582,0.00345942110016403,0.181854827131937,0.0294899719673412,0.0280073639306766,192.722689096281,2152.47128505133,113.664639419587,427.915734161163,20.9166476985793,48.0500558349112,9.93053523851452,1800.63185090434,55.426920289807,3.53222073764218,16.2435959531008,1.20668425292991,0.0723594923931627,8.73813459753772,0.292851205804487,50.4309515534457,1.28762268425946,14.3811341925836,0.759418461838263,2.85899916009467,0.139748724873276,0.321032993899622,0.0663480906161554,12.030417529439
"24",4,0.605558232990241,0.0590295810358706,1e-05,10.9916922784963,8.24653393419859,3.39514175346826,8.73139880260109,1.08386795667814,44.6161336859009,8.84801651192954,140.087216681299,0.354558477175613,0.00167726698322599,0.144881572066306,0.00286868760792367,0.003503347914878,0.192485236333887,0.031213822108198,0.0288749343949856,176.916565830559,2003.02021015517,106.790917395145,377.969008789921,19.171192625786,42.2151048088915,8.37185819442583,1696.61934796097,62.727268168022,3.35959966522766,15.4720359946116,1.08427501169484,0.0671633577112718,8.1257844259993,0.261317692395867,48.9897723656363,1.29271904883785,14.6359520868991,0.780315017485651,2.76179754699203,0.140082788629466,0.308463313646992,0.0611726805304863,12.3970988213539
"25",4,0.548368642969725,0.0472236648286965,1e-05,10.3309889413177,7.98048481106216,3.15967154524228,8.35394375059138,1.0240385960347,42.6850560605653,8.11086519022253,144.354952017601,0.438257385007065,0.00171867514880147,0.147119400019069,0.00292404417279164,0.0035531354521424,0.205053835609407,0.033251973342066,0.0298818585897836,160.85777088063,1846.32285345053,99.3679225987045,329.804632999115,17.4069492150067,36.573666042217,6.94960021511361,1583.19458287703,70.4971060242103,3.17322920488964,14.6189491538627,0.964363315280749,0.0618492483694826,7.49957050425412,0.231087921090974,47.3087966456428,1.29795905960231,14.8979527782047,0.801798350584881,2.66118888106241,0.140456425014254,0.295112389799263,0.0560762250430208,12.7747745148319
"26",4,0.491789292654555,0.0377789318629572,1e-05,9.67374341579427,7.70073467908087,2.93041510214385,7.97472327317672,0.964556658377983,40.6637749518189,7.39510439946951,148.696947673474,0.54288101979638,0.00176583934513804,0.149648801854942,0.00298667758569822,0.00360929647312195,0.21989911028397,0.0356593151811843,0.0310448404109346,144.852484631792,1685.40522082268,91.5402189202206,284.351019399463,15.656105850098,31.2468892503422,5.68255181519015,1462.55133432458,78.6376645769466,2.97615485142976,13.6988840829501,0.849264816110816,0.0565075276275826,6.87116314529199,0.202635906211276,45.4046727669062,1.30328213130906,15.1641065315293,0.823615362332964,2.55839313730005,0.140862775341292,0.28113782461158,0.0511276576290757,13.1590219180066
"27",4,0.436850223571798,0.0302231454903657,1e-05,9.02642653455599,7.41036805920133,2.70960283221842,7.59724871769539,0.906019264535008,38.5774449899051,6.70904738891055,153.063842250079,0.673660563283027,0.00181945063402111,0.152500037876889,0.00305736940333883,0.00367237375176117,0.237423762359178,0.0385011506528396,0.0323822728280753,129.198502120055,1523.51757883106,83.4763893926578,242.341730988255,13.9496534089916,26.3321335447949,4.5794513309365,1337.31947415411,87.0359357135192,2.77196502474649,12.7301525442063,0.74092819347566,0.0512283410253466,6.25187421714953,0.176314145599733,43.3054440703565,1.30862880981879,15.4314404827316,0.845517605129627,2.45463659244203,0.141293575687359,0.266713530074012,0.0463844537397024,13.5454727654937
"28",4,0.384458079286982,0.0241785163922926,1e-05,8.39465300704619,7.11261073795166,2.4989248646205,7.22461136884476,0.848940323746991,36.4521559263265,6.05915817270077,157.408945586781,0.837134992641331,0.0018802964225512,0.155706820157056,0.00313699947113232,0.00374294776449374,0.258108341399842,0.041855406713488,0.0339145428047128,114.165270138393,1363.88721120706,75.3550697224886,204.280893931518,12.3154221081325,21.8973841457892,3.63983173933212,1210.34281765766,95.5717425771988,2.56451224399597,11.733298289202,0.640829056225607,0.0460959816484314,5.65189750286485,0.152346637818408,41.0482232978274,1.31394315732972,15.6971578691372,0.867271440009245,2.35109576168955,0.141739817976099,0.2520198833402,0.041891303738252,13.9299951846709
"29",4,0.33534710572735,0.0193428131138341,1e-05,7.78311382225053,6.8106578704377,2.29955183609403,6.85943438998102,0.793740060946909,34.3135441239385,5.45002373703412,161.689934051768,1.04147802933921,0.00194927789875463,0.159306756414774,0.00322656100241501,0.0038216441038425,0.282527901044298,0.0458153353044808,0.0356644282191167,99.9782002483932,1209.48771950393,67.3506360963583,170.436819943248,10.7765393059344,17.9796057956414,2.8557026349371,1084.44502819013,104.125098971578,2.35762768044414,10.7294113789827,0.549924796604511,0.0411840978983513,5.07974028704646,0.130834973749533,38.6761118654649,1.31917469831382,15.958734939485,0.888666277577697,2.24884964893948,0.142192377462821,0.237234126963071,0.0376799207483001,14.3088437213954
"30",4,0.29005183428186,0.0154742504910673,1e-05,7.19556983955383,6.50752930241058,2.11218586440744,6.50386512709779,0.740747554478162,32.1857079489956,4.88447346735718,165.869922186711,1.29690682521156,0.0020274272534513,0.163341802138466,0.00332717659619706,0.00390914246351009,0.311371984278859,0.0504927542073825,0.037657497007676,86.8088005501438,1062.85428139917,59.6205710297411,140.860712844986,9.35046374845917,14.5867556691663,2.21367263860629,962.217503648899,112.582925921911,2.15485973655608,9.73853151652232,0.468668467101472,0.0365522948926135,4.54190705689919,0.111774428436755,36.2347027643919,1.32427963401286,16.2139814150209,0.909519627993203,2.14884864289072,0.142642550434818,0.222522870222591,0.0337698663395823,14.6787541758151
