"reaction","phi","rel_phi","mu","mu_norm","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R"
"TS",0.0787,1.0002921899112,0.923629952976153,0.999999967925036,4,1.24090674868094,12.0453374338564,0.553129839860165,3.58564203531905,0.134730985243332,0.405574190544396,0.114647971828782,8.83934566971365
"TS",0.0783045226130653,0.995265595992045,0.923622449452891,0.999991843975615,4,1.24147753215284,12.0738765991068,0.555136120038431,3.58112915843543,0.134833213959134,0.405231874917908,0.114148445388728,8.87383788447713
"TS",0.0779090452261307,0.990239002072894,0.923597692677567,0.999965040195107,4,1.24205223304233,12.1026116519694,0.557160696354302,3.5765126665382,0.134935361423689,0.4048764105629,0.113643405270847,8.90864196135032
"TS",0.077513567839196,0.985212408153742,0.923555385820138,0.999919235210183,4,1.24262942691794,12.1314713460354,0.559198635596374,3.57180260284116,0.135037165166057,0.404508441345805,0.113134076094306,8.94367304885048
"TS",0.0771180904522613,0.98018581423459,0.923495229798396,0.999854105209126,4,1.24320912511688,12.1604562563664,0.561250017839462,3.56699840142244,0.135138626378033,0.40412782955295,0.112620481594168,8.97893232938916
"TS",0.0767226130653266,0.975159220315438,0.923416920922549,0.999769321391665,4,1.24379134502192,12.1895672417783,0.563314955156606,3.56209902841697,0.135239748502402,0.403734393333662,0.112102606499998,9.01442175765461
"TS",0.076327135678392,0.970132626396287,0.923320151038224,0.999664550123789,4,1.2443760947436,12.218804740512,0.565393531305223,3.55710373798809,0.135340528887633,0.403327965506487,0.111580466506839,9.05014255874934
"TS",0.0759316582914573,0.965106032477135,0.923204606910163,0.999539452270497,4,1.24496339872562,12.2481699362855,0.567485865892171,3.55201149051943,0.135440970293404,0.402908370502606,0.111054057694509,9.08609703300053
"TS",0.0755361809045226,0.960079438557983,0.9230699707164,0.999393683730822,4,1.24555326371794,12.2776631790432,0.56959204356101,3.54682162262764,0.135541073424115,0.402475445930216,0.110523389057841,9.12228622779504
"TS",0.0751407035175879,0.955052844638831,0.922915919724196,0.999226895086987,4,1.24614570539369,12.3072852698176,0.571712175205959,3.54153306474305,0.135640839650607,0.402028997388298,0.109988455419435,9.15871207540379
"TS",0.0747452261306533,0.95002625071968,0.922742126421113,0.999038731746302,4,1.24674073853136,12.337036926168,0.573846372038966,3.53614482846263,0.135740267437752,0.40156883975252,0.109449251692318,9.19537633986554
"TS",0.0743497487437186,0.944999656800528,0.922548258522723,0.99882883394952,4,1.2473383765014,12.3669188248185,0.57599470506166,3.53065638273644,0.135839361651414,0.401094831286288,0.108905815758824,9.23228027015877
"TS",0.0739542713567839,0.939973062881376,0.922333978147034,0.998596835876996,4,1.24793863261302,12.3969316341205,0.578157278646714,3.52506681664607,0.135938124104167,0.400606787667827,0.108358143738829,9.26942549788789
"TS",0.0735587939698493,0.934946468962224,0.922098942817669,0.998342366734815,4,1.24854152280667,12.427076140073,0.580334232547445,3.51937472588796,0.136036550567507,0.400104474050975,0.107806211545369,9.30681428554235
"TS",0.0731633165829146,0.929919875043073,0.921842805456997,0.998065050747355,4,1.24914705796809,12.457352892135,0.582525607258434,3.51357994394131,0.136134650048155,0.399587788914412,0.107250074274163,9.34444737240682
"TS",0.0727678391959799,0.924893281123921,0.921565213973735,0.997764506710793,4,1.2497552504245,12.4877625106986,0.584731511806445,3.50768141051747,0.136232420354481,0.399056525496494,0.106689734405244,9.38232649517496
"TS",0.0723723618090452,0.919866687204769,0.92126580768973,0.997440344124427,4,1.25036611913189,12.5183059532796,0.586952061493966,3.50167820868321,0.136329867136283,0.398510501351568,0.106125189392517,9.42045358921626
"TS",0.0719768844221106,0.914840093285617,0.920944226893331,0.997092173533978,4,1.25097967038543,12.5489835214867,0.589187327539569,3.49556960742007,0.136426989940327,0.397949545945313,0.105556472729131,9.45882972024037
"TS",0.0715814070351759,0.909813499366466,0.92060010227014,0.996719595088417,4,1.25159591827525,12.5797959211407,0.591437416968549,3.48935460822199,0.136523798935976,0.397373449614243,0.104983576775941,9.49745663917321
"TS",0.0711859296482412,0.904786905447314,0.920233059010566,0.996322202987156,4,1.25221488207,12.610744103561,0.5937024166782,3.48303265438171,0.136620274815394,0.396782093084451,0.104406551547467,9.53633593061454
"TS",0.0707904522613065,0.899760311528162,0.919842719668632,0.995899588575229,4,1.25283656673448,12.6418283377827,0.595982433315977,3.47660253714268,0.136716439568895,0.396175223761068,0.103825373871981,9.57546909122609
"TS",0.0703949748743719,0.89473371760901,0.919428699614858,0.995451335420207,4,1.25346098638654,12.673049317471,0.598277513916693,3.47006405210731,0.13681229449903,0.395552736190136,0.103240108761197,9.61485705549267
"TS",0.0699994974874372,0.889707123689859,0.918990609238422,0.994977021696435,4,1.25408815335509,12.7044076682762,0.600587782719078,3.46341595325047,0.136907838695376,0.394914395485996,0.102650753687054,9.65450175599387
"TS",0.0696040201005025,0.884680529770707,0.918528053492797,0.994476219693102,4,1.25471807995134,12.7359039943054,0.602913330293362,3.45665737568745,0.137003075342594,0.39426002367626,0.102057305454956,9.69440470562632
"TS",0.0692085427135678,0.879653935851555,0.918040632141193,0.993948496079982,4,1.25535077578935,12.7675387857744,0.605254202933523,3.44978808387315,0.137098009382144,0.393589490023022,0.101459848186512,9.73456665476304
"TS",0.0688130653266332,0.874627341932404,0.917527938892644,0.993393410972086,4,1.25598625416108,12.7993127026208,0.607610536664545,3.44280663991902,0.137192640076074,0.392902545280545,0.100858350026127,9.77498976572924
"TS",0.0684175879396985,0.869600748013252,0.916989563321265,0.992810520007609,4,1.25662452380757,12.8312261905315,0.609982372554404,3.43571278970752,0.137286970775965,0.392199067363492,0.10025287793694,9.81567476222085
"TS",0.0680221105527638,0.8645741540941,0.916425086563392,0.992199369689293,4,1.25726559684183,12.8632798367919,0.612369802008018,3.42850569577721,0.137381015361162,0.391478855779145,0.0996434469636401,9.85662310213139
"TS",0.0676266331658291,0.859547560174948,0.915834088283688,0.991559504926523,4,1.2579094799945,12.8954740009057,0.614772900607119,3.42118461974433,0.137474764808092,0.390741741615735,0.0990300885801228,9.8978359235565
"TS",0.0672311557788945,0.854520966255797,0.91521613879649,0.99089046050523,4,1.2585561899193,12.9278094932054,0.617191750944866,3.41374881317398,0.137568228344362,0.389987532995204,0.0984128503378595,9.93931483739308
"TS",0.0668356783919598,0.849494372336645,0.914570805172294,0.990191767699289,4,1.25920572770697,12.9602863933779,0.619626421123185,3.40619760071954,0.137661418930442,0.389216075413103,0.0977917172333852,9.98106059900716
"TS",0.0664402010050251,0.844467778417493,0.913897646795193,0.98946294946062,4,1.25985811288515,12.9929056396915,0.622077000422486,3.39853023024709,0.137754313492223,0.388427187164257,0.097166767865478,10.0230749859748
"TS",0.0660447236180905,0.839441184498341,0.913196223680245,0.988703529424285,4,1.26051334028861,13.0256670126071,0.624543525852994,3.39074621679232,0.137846939595122,0.387620686904275,0.0965380362981115,10.0653582315666
"TS",0.0656492462311558,0.83441459057919,0.912466074648446,0.987913008278855,4,1.26117143327081,13.0585716642886,0.627026113233957,3.38284464385822,0.137939295156639,0.386796388543632,0.0959055375833775,10.1079124889666
"TS",0.0652537688442211,0.829387996660038,0.911706753193238,0.987090902598538,4,1.26183238927315,13.09161946354,0.629524784606756,3.37482513731873,0.138031384411969,0.385954147271679,0.0952693344177504,10.1507379932754
