"","x_C","x_INH","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_INH","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"1",5.01187233627272,1e-05,1.11014728097287,4,1.23194379542196,11.5971897701874,0.530559113554925,3.80263917946128,0.130789460978634,0.454865663825326,0.112953205245684,8.15181267839783,254.380864192631,2394.67349639578,109.553768859358,785.197055481572,27.0063749942728,93.9240256620705,23.323413024604,1683.24655846577,5.06871294667622,3.4109593875256,15.2494283370451,1.55873887408004,0.0809413848204376,8.9369505335158,0.424266946398893,41.0818594990377,5.01187233627272,1e-05,1e-05,19.2443607473306,7.70976563029638,4.44411921292795,9.67357073406961,1.52316759545178,54.1472086217668,13.4459495524462,75.8118579090998
"2",5.01187233627272,0.281838293126445,0.966056516438191,4,1.22837396910582,11.4186985084762,0.511007126538137,3.97106672060833,0.130163861642119,0.488300750972045,0.112403205965301,7.79182463150214,220.722234010857,2051.7861072243,91.8210882041652,713.547128173741,23.3886902944078,87.7410587772264,20.1973400239862,1400.08579059836,4.39804168721956,2.97959164136115,12.9612314747232,1.43369315926517,0.0701898560115225,8.3769331910327,0.368647079405488,41.8756409839511,5.01187233627272,1e-05,0.281838293126445,18.0814496427815,8.09056264852955,4.39608365051809,10.00407192138,1.45606383215144,58.1273213957122,13.3804776381095,72.4639690729699
"3",5.01187233627272,0.575439937337157,0.854923745121443,4,1.2253290501757,11.2664525174362,0.494495561825683,4.1115802649137,0.129610017458396,0.516553788058741,0.111658132128405,7.4880346607429,194.846699508309,1791.54414716175,78.6326155651218,653.806293311223,20.6100427647264,82.1402224221556,17.7554090596014,1190.71594625164,3.88245393988054,2.64693025275885,11.239376988233,1.32820389421443,0.0619325994573031,7.87494879708674,0.32542955029747,42.2794463229806,5.01187233627272,1e-05,0.575439937337157,17.1425949623948,8.40970768568631,4.34836615997937,10.277212691,1.40104914477038,61.4905629305126,13.2917840485653,69.638722344909
"4",5.01187233627272,1.17489755493953,0.697910541393374,4,1.22046234063526,11.0231170987334,0.468380622882577,4.33095741983855,0.128692602955706,0.561296702820739,0.109987504575964,7.00788434751514,158.429877119954,1430.92582973285,60.8011259815109,562.207475799397,16.7057619015979,72.8626887491164,14.2776276289118,909.703002773337,3.15682381159823,2.17689003547928,8.87764734481122,1.16415933503074,0.0503260988820428,7.04866039326062,0.2640534729595,42.4347639398691,5.01187233627272,1e-05,1.17489755493953,15.7295294852514,8.91080653789039,4.26034849154615,10.699528551216,1.31679020457238,66.8167595037808,13.0929125447228,65.1733244318908
"5",5.01187233627272,2.39883291901949,0.5152335721001,4,1.21361361444943,10.6806807060873,0.432120343267701,4.63051125262964,0.127347928339626,0.623604575010766,0.106726235111827,6.34168941744236,116.304772856309,1023.56642071438,41.4115808952427,443.757842721627,12.204190611343,59.7621743735017,10.2279427197439,607.74594025587,2.3174522572995,1.62948899395347,6.25063871510197,0.947349951066573,0.0369265443863871,5.88355117124611,0.192502277221777,41.7198016719381,5.01187233627272,1e-05,2.39883291901949,13.8945218099021,9.60112994913576,4.11402231395887,11.2694120904207,1.20462267832464,74.2338886092816,12.7046910277119,58.9777115822139
"6",5.01187233627272,4.89778819368446,0.342950193076936,4,1.20520650474546,10.2603252103169,0.38825622433689,4.98634037792819,0.12563386944652,0.699412797303215,0.101386030482644,5.53621808808652,76.8785994510064,654.493175215321,24.7663737605365,318.07234953655,8.01402571976569,44.6146582208649,6.46728672365478,353.148353573905,1.53185874887416,1.11129254410212,3.91975954642402,0.709989832499865,0.0244169630838581,4.52545171603618,0.125412527484093,39.5386463407003,5.01187233627272,1e-05,4.89778819368446,11.8400633672011,10.4314638636161,3.90078727075974,11.938770932656,1.07499398721077,83.2580993909747,12.0689930686539,51.4868282192046
"7",5.01187233627272,10,0.208682473632611,4,1.19609695912096,9.80484783642998,0.341385931760694,5.36015528254362,0.123723460995404,0.781196785848483,0.09400274577021,4.67559791766264,46.4264318168879,380.574581418146,13.2508744907943,208.054106195396,4.80231872696503,30.3221064456353,3.64871094589878,181.483053085494,0.925078451813269,0.703380054870332,2.2332908754492,0.49323831209379,0.0147781404748038,3.21706197502547,0.0740071974814916,35.8222256270542,5.01187233627272,1e-05,10,9.80819515266636,11.318110546374,3.62821105886955,12.636796449331,0.941874359587412,92.9936653874034,11.1900868564858,43.4830606342626
"8",2.63026799189538,1e-05,1.09913023248413,4,1.23314176551624,11.657088317512,0.535446124855727,3.78284593807697,0.130845217682834,0.452914772439109,0.111394333647638,8.2348780676528,252.101311547703,2383.15442380779,109.465654407345,773.358302378854,26.7497638227976,92.5930913575279,22.7732596501549,1683.52384076585,5.77985975077485,3.40595204821211,15.2712572786441,1.53933260668554,0.080296299724304,8.87660611656331,0.417376509513708,41.2136854190531,2.63026799189538,1e-05,1e-05,19.0498291843206,7.69173998815989,4.38707123049805,9.60300646465056,1.50863095951052,53.9149745111515,13.2603814774148,76.584366029171
"9",2.63026799189538,0.281838293126445,0.957345542740088,4,1.22949794625734,11.474896945703,0.515636061084813,3.95167741451261,0.130217833389177,0.48632564072488,0.110926550729608,7.87060007063486,218.932114430306,2043.29210865294,91.8173905645419,703.660461198241,23.1874040027544,86.5981933110817,19.7522772377292,1401.48840471405,5.01939838622504,2.97700130161601,12.9890199678514,1.41745796095148,0.0696882185145915,8.32713302657136,0.363110061744774,42.0337717334295,2.63026799189538,1e-05,0.281838293126445,17.9113213082234,8.07241057349021,4.34285520795411,9.93697977757365,1.44295297096302,57.8922042718897,13.2046965988525,73.1965806569042
"10",2.63026799189538,0.575439937337157,0.847837225958595,4,1.22639355611244,11.3196778309313,0.498912127983576,4.09260562326725,0.129662947801134,0.514571197164546,0.110251961806453,7.56326990000238,193.399472561903,1785.08743067146,78.6773070731252,645.394592134663,20.4475517590389,81.1467066433659,17.3864834465325,1192.71044944211,4.43401829375295,2.64589515877353,11.2698531528432,1.31437888667688,0.0615311564636385,7.83335371647984,0.320865504813161,42.458514200219,2.63026799189538,1e-05,0.575439937337157,16.9906678074112,8.39156372091861,4.29826686664798,10.2131056151464,1.38903698179494,61.2545553104676,13.1243935334401,70.3384100700221
