"reaction","phi","rel_phi","mu","convergence","f.TS","f.AAS","f.R","v.TS","v.AAS","v.R","p.TS","p.AAS","p.R","c.x_S","c.S","c.AA","c.P"
"R",0.224012825651303,0.492974917988195,0.979715440452567,4,0.99999999994863,0.925760427644558,0.342862694573638,333.103249736761,308.373806941937,114.208677781848,36.6413574710437,53.8179241817712,26.1140345022219,100,25.2414545833844,198.185229244113,116.573316155037
"R",0.223102204408818,0.490970954906943,0.975846521825141,4,0.99999999989642,0.925986070143257,0.341333495093852,331.787817386181,307.230897174662,113.250295349716,36.4966599124799,53.6648455999039,25.8918828195259,100,25.1647361160752,198.781875516798,116.05338833191
"R",0.222191583166333,0.48896699182569,0.971975872741246,4,1.00000000003087,0.926211514919701,0.339806444614617,330.471796742226,306.086783489403,112.296446292913,36.3518976416449,53.5114531661228,25.6708403612022,100,25.0880849377985,199.377723903729,115.53419116897
"R",0.221280961923848,0.486963028744437,0.968103513909684,4,0.999999999932668,0.926436767356125,0.33828154362253,329.15519470713,304.941474563482,111.3471273644,36.2070714177843,53.3577481824905,25.4509052313855,100,25.0114990760246,199.972776069422,115.01572483166
"R",0.220370340681363,0.484959065663184,0.964229462647081,4,0.999999999923174,0.926661832122125,0.336758789892879,327.838017274821,303.79497775051,110.402333986831,36.0621819002303,53.2037314193768,25.2320752439718,100,24.9349770523567,200.567034357944,114.497988563579
"R",0.219459719438878,0.482955102581931,0.960353736444814,4,0.999999999992652,0.926886706915654,0.335238174541504,326.520270388838,302.647298164142,109.462059396756,35.9172297427722,53.0494018704535,25.0143477308857,100,24.8585196461795,201.160501007211,113.980979344111
"R",0.218549098196393,0.480951139500678,0.956476353187869,4,0.999999999976585,0.92711140034653,0.333719699891432,325.201960076261,301.498444608798,108.526300523296,35.7722156083887,52.894761469461,24.797720885237,100,24.7821238742188,201.753178154733,113.464697963087
"R",0.217638476953908,0.478947176419426,0.952597329977915,4,0.999999999994163,0.927335913685512,0.332203360404535,323.883092190601,300.348423225613,107.595051604557,35.6271401409661,52.7398100958053,24.5821923007706,100,24.7057893449413,202.345068115532,112.949142537542
"R",0.216727855711423,0.476943213338173,0.948716684709617,4,0.999999999998471,0.92756024626641,0.330689149084262,322.563672800777,299.197239780143,106.668306484146,35.4820040080854,52.5845471824156,24.3677594981482,100,24.6295162689008,202.93617304193,112.434310688649
"R",0.215817234468938,0.47493925025692,0.944834439027059,4,0.99999999980507,0.927784404202439,0.329177067490801,321.24370920658,298.044903408107,105.746062167103,35.3368080127238,52.4289741952711,24.1544207388774,100,24.5533025048944,203.526494481957,111.920202946872
"R",0.214906613226453,0.472935287175667,0.940950593857053,4,1.00000000005184,0.928008391187631,0.327667104979433,319.923201927983,296.891415909392,104.828309386058,35.1915522120782,52.2730906285185,23.9421728524105,100,24.4771470138317,204.116037310787,111.406815693007
"R",0.213995991983968,0.470931324094414,0.937065182083232,4,1.00000000001729,0.928232207255131,0.32615926243143,318.602161913808,295.736787984397,103.91504613707,35.0462378105189,52.1168970502644,23.7310143659029,100,24.4010495391342,204.704801240059,110.894149226686
"R",0.213085370741483,0.468927361013161,0.933178213805226,4,0.999999999997905,0.928455856052801,0.324653533503309,317.280592693112,294.581024298441,103.006265530059,34.9008651962423,51.960393505803,23.5209426890799,100,24.3250089413354,205.292789666827,110.382201391125
"R",0.212174749498998,0.466923397931909,0.929289705557946,4,1.00000000000016,0.928679341539846,0.323149915238474,315.958499889751,293.424131631486,102.101962458233,34.7554349878726,51.803580534671,23.3119556585378,100,24.2490238765051,205.880004942466,109.870971181081
"R",0.211264128256513,0.464919434850656,0.925399677295996,4,0.999999999853592,0.928902665999746,0.321648404644894,314.635890234573,292.266117300889,101.202132152793,34.6099479258031,51.6464584485174,23.1040512049434,100,24.1730935103075,206.46644886065,109.360457579264
"R",0.210353507014028,0.462915471769403,0.921508131566502,4,1.0000000000128,0.929125833944638,0.320148992838981,313.31276473662,291.106983817687,100.306766072742,34.4644041210282,51.4890270435513,22.897226400674,100,24.0972164631736,207.052125975923,108.850657565253
"R",0.209442885771543,0.46091150868815,0.917615101247459,4,0.999999999888522,0.929348845412506,0.318651680597768,311.989134389356,289.946741858318,99.4158620124938,34.3188047828292,51.3312868218464,22.6914797985654,100,24.0213925218453,207.637036037011,108.341571403241
"R",0.208532264529058,0.458907545606897,0.913720585134403,4,0.999999999971309,0.929571706679775,0.317156459146007,310.664998936784,288.785393275622,98.5294110462151,34.1731498830462,51.1732378173905,22.4868084092056,100,23.9456197191216,208.221184161481,107.833196109642
"R",0.207621643286573,0.456903582525644,0.909824609412971,4,0.999999999972517,0.929794418272652,0.315663326586581,309.340367191909,287.622946769354,97.647409357996,34.0274403911099,51.0148802075583,22.2832104407694,100,23.8698977779543,208.804571173264,107.325531039438
"R",0.206711022044088,0.454899619444392,0.905927185868726,4,1,0.930016983506708,0.314172277191047,308.015243195367,286.45940735064,96.7698503642426,33.8816767514904,50.8562140194242,22.0806834740415,100,23.7942256077194,209.387200147325,106.818574244956
"R",0.205800400801603,0.452895656363139,0.902028328395366,4,1.00000000000411,0.930239406720501,0.312683307296642,306.689631655685,285.294780997541,95.8967283392943,33.7358594821253,50.697239698414,21.8792253003189,100,23.7186017164273,209.969073804112,106.312324480858
"R",0.204889779559118,0.450891693281886,0.898128054799853,4,0.999999999903917,0.930461689759292,0.31119641248677,305.36353860261,284.129074146361,95.0280377265282,33.5899892462871,50.5379572345002,21.6788337647146,100,23.6430254491726,210.550194272657,105.806780245502
