"x_C","x_C2","protein","phi","mu","mu_norm","convergence","f.TS","f.LAC","f.EFFLUX","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.R","v.TS","v.LAC","v.EFFLUX","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.R","p.TS","p.LAC","p.EFFLUX","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.R","c.x_S","c.x_W","c.x_LAC","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
0.48,0.01,"LAC",0.305,0.626829616086009,0.742020411423938,4,1.005312973986,0.266793942002806,2.27802779370544e-18,13.6053458380558,0.695629428298922,3.10717906257628,0.135908683409881,0.363461645411485,0.073914805633214,10.9661685374192,142.416147689764,37.7949617981704,3.2271337494373e-16,1927.38081809522,98.5452948101961,440.173840112569,19.253298852873,51.4892463460911,10.4710295678195,1553.50574241936,21.9558227688386,37.7949617981704,1.393066307797e-18,2.95969345064313,13.8715229227198,1.04745474286689,0.0624005070347829,6.84433097004323,0.24554307174661,39.135974240774,0.48,1e-05,0.01,15.5922258827772,8.51100542815165,3.85982856029029,9.52558270671661,1.3315228955801,52.5710923923172,10.6910374867881,123.917704472837
0.48,0.01,"LAC",0.31,0.623257339980048,0.73779166773053,4,0.9993855184513,0.272721407631028,6.67405757268554e-26,13.605346304072,0.695629449782934,3.10717911220322,0.135908686912501,0.363461649923165,0.0739148087859537,10.96616897265,140.769605324866,38.4144899111147,9.40082113535405e-24,1916.39682001823,97.98369226927,437.665314558816,19.1435755908703,51.1958118921869,10.4113560466492,1544.65243862841,21.7019808209168,38.4144899111147,4.05808034621336e-26,2.94282655400724,13.7924710115033,1.04148542617661,0.0620448916893835,6.80532546088024,0.244143741111554,38.9129415735449,0.48,1e-05,0.01,15.5922214199848,8.51100438180945,3.85982816752019,9.52558269250143,1.33152295975415,52.5710930448866,10.6910379428003,123.917709390945
0.48,0.01,"LAC",0.315,0.619684706558244,0.733562501058306,4,0.993389123874937,0.278717795347298,2.47149082883561e-17,13.6053459613618,0.695629429651617,3.10717914022791,0.135908684885314,0.363461656891653,0.0739148087971594,10.9661685856624,139.12289878621,39.0340770802514,3.46129185600415e-15,1905.41160924991,97.4220276910487,435.156534984342,19.0338405736832,50.9023484243135,10.3516761115495,1535.79813342883,21.448113562874,39.0340770802514,1.49414607010366e-17,2.92595753870143,13.7134089768431,1.03551539817752,0.0616892370639275,6.76631610600931,0.242744260467606,38.6898828575972,0.48,1e-05,0.01,15.5922238477043,8.51100507968289,3.85982825163377,9.52558292044128,1.33152288419319,52.5710940528087,10.6910379444211,123.917705017985
0.48,0.01,"LAC",0.32,0.616112073134765,0.729333334384099,4,0.987323179035311,0.284783745706392,4.55525071924937e-18,13.6053462370625,0.695629453922032,3.10717902321195,0.13590868192167,0.363461645708148,0.0739148028766813,10.9661689976308,137.476191135816,39.6536670954682,6.34279161928491e-16,1894.42648513823,96.8603693276286,432.647735167784,18.9241054293248,50.6088824175418,10.2919953504681,1526.94394009769,21.1942461334383,39.6536670954682,2.73801159068514e-18,2.90908880167376,13.6343483767745,1.0295453738914,0.0613335834276592,6.72730682827982,0.241344775329626,38.4668287049448,0.48,1e-05,0.01,15.5922234935168,8.51100497850543,3.85982776225222,9.52558185186125,1.3315227174293,52.5710924352265,10.6910370880832,123.917709673228
0.48,0.01,"LAC",0.325,0.612539439712626,0.725104167711479,4,0.981186481437399,0.290920440848819,2.71414150075601e-17,13.6053461143173,0.695629443727439,3.10717903254979,0.135908686365623,0.363461641364317,0.073914800260884,10.9661688516021,135.829484376078,40.2732551074978,3.75729229403296e-15,1883.44130542702,96.298706154101,430.138953032781,18.814371315256,50.3154173757827,10.2323150564496,1518.08966885889,20.9403788413121,40.2732551074978,1.62192144536304e-17,2.8922200198843,13.5552868970669,1.02357535511371,0.0609779295785876,6.6882971416881,0.239945281874089,38.2437714490878,0.48,1e-05,0.01,15.5922241579423,8.51100465467708,3.85982873176175,9.52558366265112,1.33152225316677,52.5710918069349,10.6910367097343,123.917708023103
0.48,0.01,"LAC",0.33,0.608966449131041,0.72087457824518,4,0.97497715533814,0.297129761039846,1.31713351607484e-17,13.6053458478075,0.695629431714882,3.10717903213689,0.135908683808165,0.363461641370085,0.0739148036656036,10.9661685785764,134.182613037054,40.8929045456193,1.8127236719132e-15,1872.45500793143,95.7369865969949,427.629918735351,18.7046252601493,50.0219236017486,10.1726296289801,1509.23449521019,20.6864861765458,40.8929045456193,7.82503751117998e-18,2.87534914715422,13.4762172285922,1.01760473748662,0.0606222399008362,6.64928368777571,0.238545669905389,38.0206915049336,0.48,1e-05,0.01,15.5922261102916,8.51100564206682,3.8598285212472,9.52558272720575,1.33152292064866,52.5710918077691,10.6910372021929,123.917704937914
0.48,0.01,"LAC",0.335,0.605393815646785,0.716645411499027,4,0.968695169263088,0.303411754753547,1.64588554178179e-17,13.6053461995239,0.695629430314663,3.10717926702118,0.135908687264877,0.363461671563977,0.0739148146186955,10.9661687042068,132.535906626446,41.5124935824481,2.25188417786116e-15,1861.46989345711,95.1753246513329,425.121167393481,18.5948910003995,49.7284632908213,10.1129511939931,1500.38026155975,20.4326189382438,41.5124935824481,9.72077536015571e-18,2.858480559656,13.3971571527575,1.01163489649166,0.0602665879284613,6.61027430006346,0.237146208205606,37.7976341317428,0.48,1e-05,0.01,15.5922205088499,8.51100362206909,3.85982852674332,9.52558297593624,1.33152305331483,52.5710961750137,10.6910387864481,123.917706357537
0.48,0.01,"LAC",0.34,0.601821539448055,0.712416667695803,4,0.962339236377997,0.309767684130849,3.84277698449646e-18,13.6053460258978,0.695629420140788,3.10717929113317,0.135908682229476,0.363461674918604,0.073914815437449,10.9661685022529,130.88936464007,42.1320193848844,5.22662507087738e-16,1850.48580554662,94.6137176842741,422.612637898779,18.4851665541962,49.4350286289535,10.0532773312961,1491.52686863121,20.1787770486774,42.1320193848844,2.25619275074616e-18,2.84161333331942,13.3181035479261,1.00566549514638,0.0599109648440435,6.57126844278183,0.23574685806468,37.5745989998136,0.48,1e-05,0.01,15.5922213570799,8.5110040612686,3.85982975692881,9.52558219298257,1.33152298912472,52.5710966602268,10.6910389048726,123.917704075458
0.48,0.01,"LAC",0.345,0.598248906026504,0.708187501023878,4,0.955906745159479,0.316200172106134,0,13.6053458646272,0.69562942855398,3.10717909698271,0.135908689141239,0.363461635467915,0.0739148150720625,10.9661685249359,129.242657189433,42.7516079928225,0,1839.50062119535,94.052057086891,420.103828005222,18.3754327592028,49.1415588310903,9.99359733985889,1482.67262107601,19.9249096500376,42.7516079928225,0,2.82474427984522,13.2390419602123,0.999695376716492,0.0595553165414572,6.53225852332159,0.234347386031364,37.3515438462467,0.48,1e-05,0.01,15.5922244577127,8.51100565506905,3.85982885648266,9.52558377888125,1.33152310789125,52.5710909540793,10.6910388520231,123.917704331775
0.48,0.01,"LAC",0.35,0.594676272601247,0.703958334347566,4,0.949396964804458,0.322709959605907,3.34339188911653e-17,13.6053462205011,0.695629444953148,3.10717909329676,0.135908681884556,0.363461648821556,0.0739148050983248,10.9661689091214,127.595949704241,43.3711980356011,4.49341296781104e-15,1828.51550659569,93.4903975486292,417.59504402041,18.2656970487399,48.8480961933637,9.9339160576178,1473.8184220598,19.6710422460704,43.3711980356011,1.93968486940104e-17,2.80787564088123,13.1599814665733,0.993725417025563,0.059199658194945,6.49324954266487,0.232947883263545,37.1284887827972,0.48,1e-05,0.01,15.5922226807973,8.51100415172469,3.85982957435997,9.52558178115911,1.33152284399333,52.5710928855499,10.6910374094217,123.917708673072
0.48,0.01,"LAC",0.355,0.591103639178992,0.699729167674808,4,0.942808500497,0.329298417913735,3.6527719993447e-18,13.6053459205173,0.695629434616995,3.10717905847859,0.135908679770589,0.363461647790606,0.073914808519298,10.9661686312438,125.949243066542,43.9907854642608,4.87971701750253e-16,1817.53030381494,92.9287344128015,415.086255884724,18.1559620371001,48.5546316126905,9.87423658092444,1464.96413398598,19.4171749727586,43.9907854642608,2.10644179200801e-18,2.79100663742012,13.0809195677224,0.987755364197877,0.0588440074588166,6.45424031968082,0.231548423407353,36.9054307761477,0.48,1e-05,0.01,15.592225585273,8.51100558377547,3.85982801687944,9.5255819272259,1.33152271321601,52.5710927364332,10.6910379042313,123.917705533054
