"","kcat","km","phi","rel_phi","mu","convergence","f.TC","f.TC2","f.ATPS","f.EAA","f.ENT","f.RNAP","f.DNAP","f.R","v.TC","v.TC2","v.ATPS","v.EAA","v.ENT","v.RNAP","v.DNAP","v.R","p.TC","p.TC2","p.ATPS","p.EAA","p.ENT","p.RNAP","p.DNAP","p.R","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.P"
"841",5.07,10,0.24,3.08636535232206,0.730106490439844,4,1.14642291027206,3.85061971962424e-18,0.292845820605975,0.393705523058053,0.303053738810474,0.198893430901636,0.0678341197146772,0.248683777256925,189.164442512755,6.35367913590008e-16,48.3207513569087,64.9630124417138,50.0050993746149,32.8182249664121,11.1929056233928,41.0338346043773,13.4888890893079,-1.08243965757595e-15,2.94613186191077,7.54846655569762,0.873754691719136,6.94035797584777,0.381906162401028,24.0230273231809,10,1e-05,73.110408816389,13.1948560460427,8.2097185318802,15.0020564993455,44.9499153837698,15.330511055517,56.2025336600651
"842",5.07,10,0.25,3.21496390866882,0.711968067876471,4,1.14419512911233,7.919081683567e-17,0.288390258235593,0.385672025588058,0.299764601080314,0.196004271135895,0.0675472929258374,0.240757448733444,184.106469348598,1.27421812254676e-14,46.4033720187886,62.0564737175772,48.2335581898543,31.538024780852,10.868682533441,38.7390251259658,13.6030679097556,-2.12302517483764e-14,2.81663932054502,7.18219994647387,0.842867180437704,6.68554409579396,0.371728801617659,22.9091361591345,10,1e-05,75.7639631053743,13.1468711220265,8.18414636619946,14.9311825134553,44.2969652767123,15.2656882012393,54.4111834137583
"843",5.07,10,0.26,3.34356246501557,0.694066098111035,4,1.14200971920831,7.48471126965228e-19,0.284019438406105,0.377876262077778,0.296491339847621,0.193155357505136,0.0672446534518437,0.23314918631242,179.134431938368,1.17404386228985e-16,44.5509875289001,59.2732692303381,46.5073167460158,30.2981442807,10.5479249382739,36.5715338008871,13.7001096461215,-1.91738849246861e-16,2.69310779238761,6.83504070617022,0.812920661607508,6.43907692169229,0.361677635677186,21.8497827429506,10,1e-05,78.3525989692169,13.0934930817892,8.15664032928502,14.8551490380122,43.6531107961607,15.1972916801167,52.6917161066069
"844",5.07,10,0.27,3.47216102136232,0.676405113769306,4,1.13986523548002,1.75528703874552e-19,0.279730471003809,0.370303346068442,0.293236547632697,0.190345796866128,0.0669284860531334,0.225834962312016,174.248412388758,2.68326439185742e-17,42.7617133604806,56.607367385407,44.8263542819957,29.0976967069518,10.231194070438,34.5228386829186,13.7807045941626,-4.30366244692627e-17,2.57513098741341,6.50556252772479,0.783881336073702,6.20059829718395,0.351761534482751,20.8410622054743,10,1e-05,80.8797436659097,13.0354381312103,8.12747182523636,14.7746569504284,43.018150091745,15.1258378480081,51.0387014825155
"845",5.07,10,0.28,3.60075957770908,0.658987797495768,4,1.13776017233039,8.66078185262174e-18,0.275520344666935,0.362939678761543,0.290001930904565,0.187574447894408,0.0666006620903847,0.218793485235636,169.448035829584,1.28986100002902e-15,41.0335871919985,54.0530572139814,43.1903478198882,27.9356955362791,9.91891933873077,32.5851855488592,13.84549898226,-2.03508344545049e-15,2.46234625008147,6.19250009096793,0.755716384778064,5.96977156725584,0.341987020540634,19.8795073673699,10,1e-05,83.3486372788367,12.9733088965115,8.09686152786858,14.6902897762697,42.3918252241362,15.0517496324269,49.4473276632537
"846",5.07,10,0.29,3.72935813405583,0.641823965880587,4,1.13569403096626,3.17024028786972e-17,0.271388061929303,0.355776322538595,0.286790112169054,0.184841354870177,0.0662628773394622,0.21200911956917,164.734936217859,4.5985037992422e-15,39.3654398572252,51.6061440873778,41.5995413798958,26.811648185783,9.61157721577599,30.7523926669904,13.8950776996394,-7.14729937907374e-15,2.35448117657619,5.89486961946205,0.728407632436189,5.74639052425585,0.332363500996227,18.9624708692665,10,1e-05,85.7611457010377,12.9076456680237,8.06500887082777,14.6025822584641,41.7741462006599,14.9754102787185,47.9140610226325
"847",5.07,10,0.3,3.85795669040258,0.624896695180859,4,1.13366322221724,3.14596360409905e-20,0.267326444436354,0.348794650726171,0.283598380594477,0.182142371728378,0.0659160492011493,0.205458091473878,160.10346262863,4.44293910615532e-18,37.7536190357763,49.2591011450335,40.0516501190219,25.7233575488755,9.30910301497002,29.0161586134036,13.9300586013708,-6.81109063097857e-18,2.25113488177615,5.61136160040036,0.701897457666799,5.52993561123658,0.322884574126121,18.0862559465196,10,1e-05,88.1225654079078,12.8388128191792,8.03203088427866,14.5118590852535,41.1641760106135,14.8970271194598,46.4335286730965
"848",5.07,10,0.31,3.98655524674933,0.608205820843671,4,1.13166629273988,4.33668089564932e-17,0.263332585461323,0.341984361170276,0.280426888731919,0.179476076197104,0.0655611983592266,0.199125451089365,155.552641988316,5.96096371435854e-15,36.1962529527581,47.0072946768862,38.5459421268104,24.669797099429,9.01168275676641,27.3706924053322,13.9509541148272,-9.02302699864156e-15,2.15204871190981,5.34108503030697,0.676158189359328,5.32013887906786,0.313552542760843,17.2484144779644,10,1e-05,90.4355376364361,12.7671694834891,7.99805280368294,14.4184640825488,40.5615932205455,14.8168308291852,45.0023519461964
"849",5.07,10,0.32,4.11515380309609,0.591766915338719,4,1.12970376034502,2.91259547063798e-18,0.259407520700165,0.33534248663031,0.27727861787759,0.176843632570949,0.0651995346452427,0.193003702108806,151.085815948338,3.89528546027305e-16,34.6929861649307,44.8484770903229,37.0830546003218,23.6509476732998,8.71974161466896,25.8121844307691,13.9582458305103,-5.82750192966777e-16,2.05708052361873,5.08348515127538,0.651188063453502,5.11694921212602,0.30437796967556,16.4475099259306,10,1e-05,92.7003127431359,12.6930971990271,7.96321184947585,14.3227857397671,39.9666609610346,14.7350948298249,43.6188366765901
"850",5.07,10,0.33,4.24375235944284,0.575578082011061,4,1.12777413639512,2.93712556054499e-17,0.255548272793511,0.32885973837315,0.274153125218329,0.1742434853373,0.0648317757575847,0.187080000519984,146.701588807165,3.82063191868697e-15,33.2418845457546,42.7782873867457,35.6620157778539,22.6657052271006,8.43335930652633,24.3354874213141,13.9524264386143,-5.65399485845186e-15,1.96600454471979,4.83779518304508,0.626959896719546,4.92011203949889,0.295361170702601,15.6814208442162,10,1e-05,94.9193714669282,12.6168639436147,7.92759729189843,14.2250781722292,39.3790276862297,14.6519813212142,42.2800801175164
"851",5.07,10,0.34,4.37235091578959,0.559613371007223,4,1.12587314409245,1.08556970836654e-18,0.251746288175647,0.32251809818311,0.271045131951586,0.171670249190475,0.0644579483263478,0.181334186299606,142.392128401209,1.37294847215487e-16,31.8390131059836,40.78970947053,34.2797884769546,21.7115865083557,8.15216572375241,22.9338099719182,13.9339237827708,-2.01128612084102e-16,1.87848561654908,4.6029729127334,0.603413120618453,4.72910657026062,0.286488756198899,14.9471353445797,10,1e-05,97.0982893283386,12.5385793869377,7.89122718225662,14.125405361,38.7974763170473,14.5674963217546,40.9815261037109
"852",5.07,10,0.35,4.50094947213634,0.543902652979909,4,1.1240032352847,5.79053500889742e-26,0.248006470583087,0.31632242805337,0.267960124982773,0.169127588388336,0.0640792831075956,0.175767325546271,138.164725208233,7.11784141893791e-24,30.4854512712294,38.882985366252,32.9381943688366,20.7895013477312,7.87675361081945,21.6056711158269,13.9031954500317,-1.03291295441647e-23,1.79451426778493,4.37886475679752,0.580571405400731,4.5440986299662,0.277778083945083,14.2443929795312,10,1e-05,99.2348553717547,12.4585915705477,7.85423528802629,14.0241492365867,38.2228349757638,14.4819179823166,39.7234155734573
"853",5.07,10,0.36,4.6295480284831,0.528412308743599,4,1.12215934908011,7.5717733065833e-18,0.244318698121935,0.31025304082374,0.264891086273453,0.166608951088485,0.0636954172491444,0.170358727934955,134.009595608193,9.04230116412554e-16,29.1768276597083,37.0507847847851,31.6336065647183,19.8966378334555,7.60658200161164,20.3444406158575,13.8605786096511,-1.3006137556425e-15,1.71375224430751,4.16445048231933,0.558366834591003,4.36451457768675,0.269211027509664,13.5701987372346,10,1e-05,101.335376416372,12.3769057415151,7.81659825349624,13.9212598353387,37.6536229459975,14.3951642983066,38.5010725132999
"854",5.07,10,0.37,4.75814658482985,0.513163478559246,4,1.1203430043204,1.41067104530249e-17,0.240686008599964,0.304312326263099,0.261841711381024,0.164116702142238,0.0633072472991091,0.165107855710353,129.931719600505,1.63602498520513e-15,27.9135468874958,35.2926056524799,30.3670783783874,19.033425693982,7.3420545966968,19.148374675675,13.8065054660371,-2.33373411004063e-15,1.63616616576684,3.95953349840976,0.536812183250948,4.19043647606213,0.260799617872103,12.9241219831411,10,1e-05,103.398593249908,12.2937833755782,7.77841419836694,13.8170212164768,37.0903746841458,14.3074378895987,37.3143753905399
