"","phi","mu","convergence","f.TS","f.ATPS","f.AAS","f.NTS","f.ADPS","f.RNAP","f.DNAP","f.IDLE","f.Q","f.R","v.TS","v.ATPS","v.AAS","v.NTS","v.ADPS","v.RNAP","v.DNAP","v.IDLE","v.Q","v.R","p.TS","p.ATPS","p.AAS","p.NTS","p.ADPS","p.RNAP","p.DNAP","p.IDLE","p.Q","p.R","c.x_S","c.x_W","c.S","c.AA","c.NT","c.ATP","c.ADP","c.RNA","c.DNA","c.P"
"11",0.1,0.0447944032422073,-1,1.17861249516981,8.93026828339085,0.534747727492975,0.454894707041511,0.0683247208533724,0.014229996143391,0.00305952983365263,9.86322109246516,54.2727796952141,8.84096003441801,11.9317250027366,90.4058847116907,5.41353740642739,4.60514254843168,0.69168771199369,0.144057865896357,0.0309732577606451,99.8506652515419,549.432391995896,89.5017695155708,-0.322183306443989,0.369617833509027,0.182705219554046,0.0195302255939042,0.0115206369111949,5.98239522870374,0.0181481324221048,9.98506652515419,54.9432391995896,28.7128086939297,10,1e-05,121.403452872153,0.969568346704039,0.184358936688462,1.00831405391637,0.0323116317457206,2.05822664218007,0.442530395139517,99.9028483889235
"12",0.11,0.0546489236531298,-1,1.18479348290075,9.24160728783543,0.554135826976941,0.476922790010774,0.0718068254304605,0.0128034732898998,0.00487322574900067,9.19306594308144,46.1304743937928,9.14177216535499,14.6329776217397,114.139919389759,6.84394138943545,5.89030967358044,0.886861452883366,0.158131303755104,0.0601875384697626,113.540401902732,569.741654749764,112.906890060847,-0.400402685036651,0.29578654675452,0.238591551126752,0.0225476463534204,0.0111992050691507,3.22296307138413,0.0173081634556435,11.3540401902732,56.9741654749764,31.5658263041548,10,1e-05,117.269038482633,1.27226633457494,0.255788072987048,1.27993478104047,0.055451305818627,1.85189437665111,0.704863372335458,103.302025468511
"13",0.12,0.0320466095445396,-1,1.09532546455406,4.76662171996763,0.282444570530363,0.299122689812818,0.0383411459491985,0.0151422115780355,0.00210881510323572,8.72521178266451,40.0092850736813,4.65920326769553,7.93293165200673,34.5224187140293,2.04561433656615,2.1664061784737,0.277687043821663,0.109667978510557,0.0152731645725952,63.1926408734973,289.768597742212,33.7444369473168,-0.19141033291916,0.155096155870706,0.0633489870008,0.00873557839092927,0.00371383526320089,4.63889162381833,0.00911528700967262,6.31926408734973,28.9768597742212,12.6653819289541,10,1e-05,168.880203010937,0.653676629910719,0.280497286076248,1.01257756740488,0.0272848964964938,2.19016948264705,0.305019016532015,52.6489969249594
"14",0.13,0.0586561575307329,-1,1.19645352861834,9.82537131552777,0.585467710424647,0.534612931786127,0.0790646553875782,0.0179060886871474,0.00397249840681898,10.7577480964536,45.4672080692783,9.68816125197874,15.8605368635415,130.247987256028,7.76113069291258,7.08698491792796,1.04810412722508,0.237368333087126,0.0526605972690568,142.607845746864,602.726568492688,128.429090642901,-0.444798018607839,0.231182380626664,0.267604144114612,0.0231209094957464,0.0312312812223534,9.54867972244767,0.0298891287150984,14.2607845746864,60.2726568492688,25.2558711753902,10,1e-05,110.186000358654,0.944235979138468,0.14310649006719,1.98064091241001,0.093094396658385,2.58993666770901,0.574582169562297,109.47622214736
"15",0.14,0.0637138850197621,-1,1.17494740430168,8.74401236901167,0.515907349151177,0.573054376350414,0.0665703149280679,0.0215044439911376,0.0202489251577307,9.37387699436844,36.8113321813434,8.52602604795778,16.9184648237596,125.907989704073,7.42872430457505,8.25160366573876,0.958568466378718,0.309649757841548,0.291571117775793,134.97762334794,530.058814841963,122.769130984688,-0.456739223512412,0.602185800675846,0.250930197046561,0.0346269454883693,0.0234942130518518,3.29463798120878,0.0437711932299624,13.497762334794,53.0058814841963,26.0475434157437,10,1e-05,121.471677545069,0.982147697858527,0.125802319099197,1.02500836756632,0.0272398790380013,3.11040277887815,2.92880453481416,96.344094341923
"16",0.15,0.0450861297589355,-1,1.12905191235635,6.45294158982378,0.384608592987432,0.380449600228394,0.0515139043504551,0.0167403575405699,0.0029633584242719,10.5288032297773,38.6292841418006,6.33328071234764,11.5044353116664,65.7520245771115,3.91895592214225,3.87657800963494,0.524899142161086,0.170575292696434,0.0301950379112044,107.282875429033,393.611751312515,64.5327442152472,-0.28885047600045,0.126104944718257,0.127164723526324,0.0146327425204382,0.00935879726198321,5.84874236599535,0.0146079365387071,10.7282875429033,39.3611751312515,15.624848340813,10,1e-05,149.010913309488,1.04225555572571,0.24132364255015,1.21300351748423,0.0749226546006909,2.42132531466803,0.428620162486688,71.5660720495284
"17",0.16,0.0731015380293653,-1,1.20402112259524,10.2009467407408,0.610809981428829,0.557642822938053,0.0783039780339377,0.020154479459221,0.00623355770369402,11.0166886833789,37.850032696998,10.0596025451064,19.8915698692315,168.529306519457,10.0911596934666,9.21278785428477,1.29365591755026,0.33297109894297,0.102984280150872,182.006136404528,625.318406642385,166.194166470576,-0.56824536294959,0.877574589081112,0.373825460214604,0.0361981643200111,0.0124342605220664,4.9572270959992,0.0216326707903969,18.2006136404528,62.5318406642385,27.2304075770334,10,1e-05,105.306982614247,1.63484529127238,0.284787382471276,1.25753259222603,0.0260721032126003,2.91514390898173,0.901621786262304,113.673508759702
"18",0.17,0.0374050805839478,-1,1.13764883868532,6.8825479583633,0.413527402800815,0.375839705638861,0.054484193218764,0.0133141559138494,0.00303301092117335,15.4142770864176,49.8473132908054,6.78593943875394,9.61716930612051,58.181950987235,3.49577383654834,3.17717907159155,0.46058475416523,0.11255185891944,0.0256397040495771,130.30533450273,421.386666141107,57.36526620903,-0.244173350488632,0.16559779277104,0.117275860446566,0.0120550557786466,0.0145479255754397,6.34845362880761,0.0204049349929497,13.030533450273,42.1386666141107,15.0777537456523,10,1e-05,144.136682206411,1.43985424348073,0.130669587976884,1.19956491401062,0.0471799502628567,1.92575951137917,0.438694699638513,76.6811156579195
"19",0.18,0.0597066756049751,-1,1.20124813583522,10.0623428025918,0.595256914023224,0.623228464161454,0.0751246149466761,0.0366317827936585,0.00569702805271716,14.8487139089322,45.3739766568021,9.85026806065664,16.2092924054312,135.778322484131,8.03222339158792,8.40966334066931,1.01370966929279,0.49429860569299,0.076874036923462,200.364219859643,612.26322296512,132.916647696646,-0.460799679333503,0.572977745243821,0.279661304018942,0.0413279639358586,0.0130501020219387,9.94628467932672,0.0218251941619744,20.0364219859643,61.226322296512,19.630957493568,10,1e-05,106.561546648854,0.958427666744638,0.216956021863152,0.80108952766588,0.0318010796784769,5.29842106327476,0.82401813754501,111.30802908542
"20",0.19,0.0550661794675863,-1,1.10853248785231,5.45607355572276,0.189685172581464,2.66485620444341,0.0512391740308615,0.0127927346172785,0.442138703122723,5.03404610604888,15.2600638204143,2.95523654545242,13.7956386563099,67.9005983873585,2.36062373279068,33.1640197020773,0.637669294967673,0.159205026591476,5.50239695371311,62.6484851091769,189.910831342916,36.7777904317179,-0.374969914866761,0.0299592829889418,0.0920891665485845,0.110632336263795,-0.00423033415294472,1.40397065326118,0.684636581248736,6.26484851091769,18.9910831342916,6.19615354711149,10,1e-05,119.326829343286,2.79584144707609,0.0343671585848214,2.43351728952278,2.08087842595844,1.85034113504317,63.9509420196706,33.3941729636124
